ApplicationId,Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri
36936,2019,39.0,kadin,1998/07/28,adana,adana
36937,2019,15.0,kadin,1998/01/08,batman,batman
36938,2019,24.0,kadin,1999/03/01,kahramanmaras,kahramanmaras
36939,2019,29.0,kadin,1999/04/21,mardin,mersin
36940,2019,24.0,kadin,1999/07/26,adiyaman,istanbul
36941,2019,9.0,kadin,2000/01/07,manisa,manisa
36942,2019,17.0,kadin,2000/08/27,sinop,corum
36943,2019,32.0,kadin,1998/07/26,denizli,ankara
36944,2019,9.0,kadin,1996/10/25,istanbul,istanbul
36945,2019,11.0,kadin,1997/09/22,aksaray,izmir
36946,2019,33.0,kadin,1998/01/16,istanbul,istanbul
36947,2019,37.0,kadin,1996/07/23,bursa,istanbul
36948,2019,7.0,kadin,1997/11/12,mus,van
36949,2019,9.0,kadin,2000/10/07,gaziantep,aydin
36950,2019,26.0,kadin,1999/08/03,kirikkale,kirikkale
36951,2019,7.0,kadin,1999/10/10,kayseri,sivas
36952,2019,11.0,kadin,1997/01/15,erzurum,erzurum
36953,2019,12.0,kadin,1997/05/20,istanbul,istanbul
36954,2019,11.0,kadin,1997/01/13,hatay,ankara
36955,2019,9.0,kadin,1997/02/08,kars,sanliurfa
36956,2019,20.0,erkek,1995/09/01,istanbul,samsun
36957,2019,16.0,erkek,1998/03/24,istanbul,istanbul
36958,2019,28.0,erkek,1998/06/05,istanbul,istanbul
36959,2019,44.0,erkek,1996/05/13,tekirdag,tekirdag
36960,2019,18.0,erkek,2000/10/27,istanbul,edirne
36961,2019,18.0,kadin,2000/12/20,kocaeli,istanbul
36962,2019,5.0,kadin,2000/03/03,giresun,giresun
36963,2019,20.0,kadin,1999/12/08,kirklareli,kirklareli
36964,2019,33.0,kadin,1999/02/06,istanbul,kocaeli
36965,2019,39.0,kadin,1997/12/26,izmir,izmir
36966,2019,14.0,kadin,1998/07/18,istanbul,istanbul
36967,2019,44.0,kadin,1999/10/13,istanbul,istanbul
36968,2019,51.0,kadin,1997/04/20,adana,istanbul
36969,2019,14.0,kadin,1998/05/11,istanbul,edirne
36970,2019,29.0,erkek,1995/01/29,zonguldak,ankara
36971,2019,26.0,erkek,2000/11/11,sirnak,gaziantep
36972,2019,30.0,erkek,1999/05/01,balikesir,istanbul
36973,2019,20.0,erkek,1997/07/22,ankara,ankara
36974,2019,4.0,erkek,1998/04/03,bursa,ankara
36975,2019,16.0,erkek,2000/07/23,ardahan,istanbul
36976,2019,42.0,erkek,1997/08/21,hatay,eskisehir
36977,2019,38.0,erkek,1998/11/09,canakkale,canakkale
36978,2019,21.0,erkek,1998/02/23,istanbul,istanbul
36979,2019,6.0,erkek,1999/01/05,kocaeli,kocaeli
36980,2019,26.0,erkek,1997/07/21,ankara,ankara
36981,2019,30.0,erkek,2002/10/29,istanbul,istanbul
36982,2019,12.0,erkek,1999/06/22,ankara,ankara
36983,2019,8.0,erkek,1997/05/09,ankara,ankara
36984,2019,31.0,erkek,1997/03/18,mersin,istanbul
36985,2019,9.0,erkek,1998/05/01,kahramanmaras,kahramanmaras
36986,2019,38.0,erkek,1999/02/18,izmir,ankara
36987,2019,10.0,erkek,1998/05/23,ankara,ankara
36988,2019,28.0,erkek,1996/03/04,samsun,eskisehir
36989,2019,24.0,kadin,1996/05/18,aksaray,aksaray
36990,2019,18.0,kadin,1999/10/02,diyarbakir,diyarbakir
36991,2019,41.0,kadin,1997/02/28,giresun,eskisehir
36992,2019,7.0,kadin,1998/09/09,samsun,istanbul
36993,2019,20.0,kadin,2000/12/09,istanbul,istanbul
36994,2019,31.0,erkek,1997/06/20,konya,istanbul
36995,2019,29.0,kadin,1999/05/04,denizli,istanbul
36996,2019,17.0,kadin,1997/11/23,mus,mus
36997,2019,41.0,erkek,1997/12/04,tunceli,kocaeli
36998,2019,41.0,erkek,1997/12/04,tunceli,istanbul
36999,2019,8.0,erkek,1996/09/17,istanbul,istanbul
37000,2019,28.0,erkek,1996/11/01,hatay,istanbul
37001,2019,2.0,erkek,1999/12/25,kocaeli,kocaeli
37002,2019,28.0,erkek,1995/08/24,sivas,eskisehir
37003,2019,23.0,erkek,1997/11/20,van,bursa
37004,2019,39.0,erkek,1995/05/11,elazig,tekirdag
37005,2019,9.0,erkek,1997/05/31,eskisehir,eskisehir
37006,2019,26.0,erkek,1999/08/03,adana,adana
37007,2019,46.0,erkek,1999/03/25,kutahya,eskisehir
37008,2019,9.0,kadin,2001/03/21,eskisehir,eskisehir
37009,2019,24.0,kadin,1998/01/06,diyarbakir,mardin
37010,2019,17.0,kadin,1997/11/16,trabzon,trabzon
37011,2019,9.0,kadin,1997/11/28,van,ankara
37012,2019,19.0,kadin,2000/10/24,adana,adana
37013,2019,40.0,kadin,1998/07/21,samsun,samsun
37014,2019,24.0,kadin,1998/11/06,ankara,amasya
37015,2019,17.0,kadin,1996/12/04,istanbul,izmir
37016,2019,37.0,kadin,1998/07/05,yozgat,ankara
37017,2019,52.0,kadin,1997/06/20,istanbul,istanbul
37018,2019,31.0,kadin,1997/02/18,osmaniye,antalya
37019,2019,13.0,kadin,2000/02/03,istanbul,istanbul
37020,2019,3.0,kadin,1997/08/15,kirsehir,kirsehir
37021,2019,21.0,kadin,2001/10/10,sinop,sinop
37022,2019,15.0,kadin,1998/07/17,izmir,izmir
37023,2019,6.0,kadin,2000/05/17,bitlis,bitlis
37024,2019,33.0,kadin,1998/02/20,izmir,izmir
37025,2019,9.0,kadin,1997/08/18,gaziantep,istanbul
37026,2019,29.0,kadin,1997/06/18,antalya,antalya
37027,2019,3.0,kadin,2000/05/15,corum,ankara
37028,2019,9.0,kadin,1999/09/08,erzurum,bursa
37029,2019,17.0,kadin,1995/04/09,ankara,manisa
37030,2019,20.0,kadin,1995/04/30,adana,adana
37031,2019,24.0,kadin,1996/11/15,aydin,aydin
37032,2019,42.0,kadin,1998/09/17,ankara,ankara
37033,2019,6.0,erkek,1999/02/02,antalya,kayseri
37034,2019,43.0,erkek,1995/05/10,konya,ankara
37035,2019,6.0,erkek,1999/09/24,sirnak,sirnak
37036,2019,20.0,erkek,1998/06/11,istanbul,izmir
37037,2019,12.0,erkek,1998/07/25,ankara,bursa
37038,2019,14.0,erkek,1999/12/05,karaman,konya
37039,2019,33.0,erkek,1998/02/24,samsun,bursa
37040,2019,28.0,erkek,1998/07/20,istanbul,van
37041,2019,39.0,erkek,1997/06/19,istanbul,istanbul
37042,2019,28.0,erkek,1999/05/03,izmir,izmir
37043,2019,18.0,erkek,1997/11/12,istanbul,istanbul
37044,2019,62.0,erkek,1996/01/10,istanbul,istanbul
37045,2019,35.0,erkek,1998/07/16,istanbul,istanbul
37046,2019,36.0,erkek,1995/05/16,bayburt,bartin
37047,2019,6.0,kadin,2000/10/11,nevsehir,istanbul
37048,2019,12.0,erkek,1999/11/20,sanliurfa,sanliurfa
37049,2019,48.0,erkek,1998/03/17,adana,adana
37050,2019,9.0,kadin,1997/08/26,malatya,malatya
37051,2019,7.0,kadin,2000/09/21,izmir,izmir
37052,2019,19.0,kadin,1999/12/01,mersin,mersin
37053,2019,30.0,kadin,1998/07/25,kayseri,kayseri
37054,2019,29.0,kadin,1997/11/10,denizli,istanbul
37055,2019,7.0,kadin,1996/01/16,istanbul,istanbul
37056,2019,22.0,kadin,1999/04/21,ankara,zonguldak
37057,2019,47.0,kadin,1997/09/22,ankara,istanbul
37058,2019,16.0,kadin,1998/06/26,istanbul,istanbul
37059,2019,19.0,kadin,1997/09/20,adana,adana
37060,2019,9.0,erkek,1996/11/21,batman,batman
37061,2019,30.0,erkek,2000/12/01,istanbul,istanbul
37062,2019,15.0,erkek,1999/06/04,kars,isparta
37063,2019,31.0,erkek,1998/10/10,sanliurfa,ankara
37064,2019,25.0,erkek,1996/07/19,cankiri,ankara
37065,2019,9.0,erkek,1998/10/06,mersin,sakarya
37066,2019,16.0,erkek,1999/04/30,antalya,isparta
37067,2019,38.0,erkek,1996/11/07,izmir,izmir
37068,2019,24.0,kadin,1997/08/25,mersin,istanbul
37069,2019,12.0,kadin,1997/02/17,bitlis,istanbul
37070,2019,42.0,kadin,1995/04/04,corum,istanbul
37071,2019,17.0,kadin,2000/07/25,adana,adana
37072,2019,19.0,kadin,2000/04/20,diyarbakir,diyarbakir
37073,2019,25.0,kadin,2000/09/05,adana,kocaeli
37074,2019,9.0,kadin,1999/06/25,ankara,ankara
37075,2019,19.0,kadin,1999/08/11,kocaeli,malatya
37076,2019,37.0,kadin,1998/07/21,istanbul,istanbul
37077,2019,12.0,kadin,1998/03/24,mersin,ankara
37078,2019,37.0,kadin,1998/01/27,mugla,ankara
37079,2019,9.0,kadin,1999/02/02,konya,konya
37080,2019,32.0,kadin,1995/01/22,istanbul,istanbul
37081,2019,37.0,kadin,1999/03/03,ankara,istanbul
37082,2019,29.0,kadin,1997/10/11,bursa,bursa
37083,2019,36.0,kadin,2000/07/28,istanbul,istanbul
37084,2019,7.0,kadin,1998/03/14,izmir,izmir
37085,2019,10.0,kadin,1997/04/17,mus,mus
37086,2019,13.0,kadin,1999/08/24,sanliurfa,antalya
37087,2019,24.0,kadin,1998/10/20,giresun,kocaeli
37088,2019,27.0,kadin,1997/01/29,adana,adana
37089,2019,33.0,kadin,1997/03/20,aydin,istanbul
37090,2019,15.0,kadin,1997/06/04,istanbul,isparta
37091,2019,27.0,kadin,1995/08/30,adana,izmir
37092,2019,24.0,kadin,1999/09/01,aydin,ankara
37093,2019,14.0,erkek,1997/11/15,mardin,mardin
37094,2019,18.0,erkek,2000/04/06,istanbul,istanbul
37095,2019,13.0,kadin,1997/11/25,afyonkarahisar,izmir
37096,2019,39.0,kadin,1999/08/17,tekirdag,izmir
37097,2019,21.0,kadin,2000/12/01,samsun,ankara
37098,2019,26.0,kadin,1998/09/25,bursa,istanbul
37099,2019,7.0,kadin,1998/11/25,adiyaman,adiyaman
37100,2019,28.0,erkek,1999/03/27,istanbul,istanbul
37101,2019,7.0,erkek,1999/05/31,ankara,ankara
37102,2019,13.0,kadin,1999/08/10,kayseri,kayseri
37103,2019,11.0,kadin,2001/12/02,mersin,mersin
37104,2019,23.0,kadin,1998/07/19,mugla,istanbul
37105,2019,16.0,kadin,1997/07/29,adana,antalya
37106,2019,18.0,kadin,1999/09/23,gaziantep,istanbul
37107,2019,27.0,kadin,1996/10/22,istanbul,antalya
37108,2019,29.0,kadin,1998/12/09,istanbul,istanbul
37109,2019,42.0,kadin,1997/06/02,istanbul,ankara
37110,2019,9.0,kadin,1997/08/20,zonguldak,samsun
37111,2019,45.0,kadin,1996/11/15,eskisehir,ankara
37112,2019,14.0,kadin,1998/11/14,afyonkarahisar,afyonkarahisar
37113,2019,49.0,kadin,2000/06/14,konya,istanbul
37114,2019,33.0,kadin,1999/12/20,istanbul,istanbul
37115,2019,8.0,erkek,1998/07/21,cankiri,ankara
37116,2019,8.0,erkek,1997/06/25,antalya,antalya
37117,2019,6.0,erkek,1999/07/15,bitlis,mugla
37118,2019,11.0,erkek,1997/04/11,istanbul,istanbul
37119,2019,48.0,erkek,1997/04/25,istanbul,istanbul
37120,2019,36.0,erkek,2000/07/14,istanbul,istanbul
37121,2019,8.0,erkek,1995/01/12,adana,adana
37122,2019,33.0,erkek,1997/06/22,izmir,yalova
37123,2019,4.0,erkek,2000/06/10,giresun,giresun
37124,2019,11.0,erkek,1999/04/17,antalya,istanbul
37125,2019,28.0,erkek,2000/06/09,istanbul,istanbul
37126,2019,9.0,kadin,2000/10/05,edirne,edirne
37127,2019,11.0,erkek,1998/07/03,gaziantep,burdur
37128,2019,8.0,erkek,1999/03/24,kahramanmaras,kahramanmaras
37129,2019,30.0,erkek,1998/10/01,agri,agri
37130,2019,13.0,erkek,1997/04/17,sanliurfa,gaziantep
37131,2019,20.0,erkek,1998/03/03,istanbul,istanbul
37132,2019,9.0,erkek,1998/06/24,ankara,ankara
37133,2019,26.0,erkek,1998/05/09,Null,Null
37134,2019,10.0,kadin,1996/08/28,kayseri,nevsehir
37135,2019,28.0,kadin,2000/08/07,balikesir,istanbul
37136,2019,3.0,kadin,1995/05/29,ankara,ankara
37137,2019,34.0,kadin,1998/03/15,yalova,yalova
37138,2019,29.0,kadin,1998/04/10,isparta,isparta
37139,2019,6.0,erkek,1998/02/14,istanbul,istanbul
37140,2019,14.0,erkek,1996/08/04,osmaniye,osmaniye
37141,2019,8.0,erkek,1997/01/01,sirnak,samsun
37142,2019,32.0,kadin,1995/06/21,kirklareli,istanbul
37143,2019,19.0,kadin,1999/10/15,adana,adana
37144,2019,6.0,erkek,1997/12/04,diyarbakir,diyarbakir
37145,2019,58.0,erkek,1997/03/14,kocaeli,mardin
37146,2019,34.0,erkek,1997/11/08,istanbul,istanbul
37147,2019,56.0,erkek,2000/07/26,ankara,ankara
37148,2019,46.0,kadin,1997/05/31,istanbul,istanbul
37149,2019,47.0,kadin,1997/03/06,adana,sakarya
37150,2019,17.0,erkek,1999/09/10,mersin,mersin
37151,2019,61.0,erkek,1998/05/02,mersin,istanbul
37152,2019,19.0,kadin,2000/12/25,ankara,izmir
37153,2019,37.0,kadin,2000/09/01,aydin,aydin
37154,2019,18.0,erkek,1998/11/19,izmir,izmir
37155,2019,22.0,kadin,1997/07/22,samsun,samsun
37156,2019,17.0,kadin,1999/05/02,corum,kayseri
37157,2019,20.0,erkek,1998/12/30,bitlis,burdur
37158,2019,8.0,erkek,1999/09/18,agri,agri
37159,2019,20.0,erkek,1996/08/21,mersin,mersin
37160,2019,41.0,erkek,1998/11/08,zonguldak,zonguldak
37161,2019,43.0,kadin,1997/06/22,mersin,isparta
37162,2019,11.0,kadin,2000/09/17,izmir,aydin
37163,2019,18.0,erkek,1998/01/01,denizli,denizli
37164,2019,15.0,kadin,1998/09/28,mersin,istanbul
37165,2019,22.0,kadin,1998/06/25,kilis,kilis
37166,2019,8.0,erkek,1998/10/04,ardahan,balikesir
37167,2019,34.0,kadin,1996/04/26,istanbul,istanbul
37168,2019,36.0,kadin,1997/06/25,tokat,adana
37169,2019,8.0,erkek,1999/01/02,mardin,istanbul
37170,2019,12.0,kadin,1996/10/07,mus,izmir
37171,2019,46.0,kadin,1997/06/27,elazig,izmir
37172,2019,24.0,kadin,1997/12/26,izmir,izmir
37173,2019,9.0,kadin,1999/04/03,izmir,izmir
37174,2019,17.0,kadin,1996/03/04,istanbul,istanbul
37175,2019,10.0,kadin,1995/01/31,ankara,ankara
37176,2019,37.0,kadin,1998/08/25,kars,kars
37177,2019,35.0,kadin,1999/03/26,afyonkarahisar,antalya
37178,2019,26.0,kadin,1998/09/22,bingol,istanbul
37179,2019,5.0,kadin,1999/01/02,adana,batman
37180,2019,9.0,kadin,1998/01/09,ankara,ankara
37181,2019,9.0,kadin,1998/01/10,erzurum,erzurum
37182,2019,23.0,kadin,2000/01/01,nigde,nigde
37183,2019,19.0,kadin,1998/05/09,giresun,giresun
37184,2019,46.0,kadin,1997/11/11,trabzon,istanbul
37185,2019,11.0,erkek,1996/11/26,sirnak,adana
37186,2019,7.0,erkek,1997/08/10,istanbul,eskisehir
37187,2019,27.0,kadin,1997/10/28,sirnak,izmir
37188,2019,19.0,kadin,1998/01/01,ankara,konya
37189,2019,17.0,kadin,1999/03/17,denizli,zonguldak
37190,2019,7.0,kadin,1997/08/28,konya,konya
37191,2019,44.0,kadin,1999/06/21,ankara,izmir
37192,2019,37.0,kadin,1998/02/11,istanbul,istanbul
37193,2019,35.0,kadin,2001/01/16,mardin,mersin
37194,2019,34.0,kadin,1997/01/02,istanbul,kocaeli
37195,2019,39.0,kadin,2000/11/05,tekirdag,izmir
37196,2019,24.0,kadin,Null,kayseri,ankara
37197,2019,7.0,kadin,1999/12/02,adana,adana
37198,2019,32.0,kadin,1999/05/14,istanbul,istanbul
37199,2019,52.0,kadin,1998/07/03,izmir,izmir
37200,2019,29.0,kadin,1998/10/01,aydin,izmir
37201,2019,24.0,kadin,1999/09/04,sivas,ankara
37202,2019,23.0,kadin,1998/02/22,bursa,bursa
37203,2019,20.0,kadin,1996/04/07,sirnak,sirnak
37204,2019,7.0,kadin,Null,mus,mus
37205,2019,14.0,kadin,1996/05/21,bolu,ankara
37206,2019,7.0,kadin,1999/08/09,Null,Null
37207,2019,19.0,kadin,2000/04/06,istanbul,istanbul
37208,2019,9.0,kadin,1998/07/31,ankara,ankara
37209,2019,9.0,kadin,2000/02/20,agri,ankara
37210,2019,9.0,kadin,2000/01/05,agri,agri
37211,2019,23.0,kadin,1999/09/21,igdir,izmir
37212,2019,24.0,kadin,1997/09/11,manisa,manisa
37213,2019,27.0,kadin,2000/07/13,hatay,istanbul
37214,2019,8.0,kadin,1999/10/04,van,antalya
37215,2019,11.0,kadin,1999/03/25,sivas,samsun
37216,2019,29.0,kadin,1997/11/15,agri,agri
37217,2019,19.0,kadin,Null,batman,ankara
37218,2019,29.0,kadin,2000/01/17,Null,sakarya
37219,2019,32.0,kadin,1999/03/15,istanbul,istanbul
37220,2019,32.0,kadin,1998/11/27,aydin,aydin
37221,2019,17.0,kadin,1996/04/05,izmir,trabzon
37222,2019,16.0,kadin,1999/12/03,sakarya,sakarya
37223,2019,26.0,kadin,1999/03/22,erzurum,erzurum
37224,2019,13.0,kadin,2000/10/30,erzincan,istanbul
37225,2019,11.0,kadin,1996/05/11,antalya,antalya
37226,2019,16.0,kadin,1997/12/25,istanbul,istanbul
37227,2019,7.0,kadin,2000/08/17,tekirdag,tekirdag
37228,2019,48.0,kadin,1998/08/13,Null,sakarya
37229,2019,9.0,kadin,2000/02/01,van,izmir
37230,2019,9.0,kadin,1999/03/23,istanbul,istanbul
37231,2019,34.0,kadin,2000/05/18,istanbul,istanbul
37232,2019,32.0,kadin,1997/02/06,ordu,ankara
37233,2019,31.0,kadin,1999/07/28,burdur,ankara
37234,2019,7.0,kadin,1997/02/24,Null,Null
37235,2019,38.0,kadin,1998/05/28,eskisehir,eskisehir
37236,2019,3.0,kadin,1997/06/28,mardin,adana
37237,2019,7.0,kadin,1999/06/27,manisa,manisa
37238,2019,14.0,kadin,1998/07/24,mugla,ankara
37239,2019,24.0,kadin,1997/09/26,mugla,mugla
37240,2019,14.0,kadin,1998/06/19,ankara,izmir
37241,2019,26.0,kadin,1997/10/03,istanbul,ankara
37242,2019,19.0,kadin,2000/04/19,istanbul,istanbul
37243,2019,23.0,kadin,1997/12/17,ordu,istanbul
37244,2019,13.0,kadin,1998/07/02,denizli,nevsehir
37245,2019,42.0,kadin,1996/01/12,kocaeli,kocaeli
37246,2019,19.0,kadin,1999/06/06,malatya,malatya
37247,2019,23.0,kadin,1999/01/24,ankara,ankara
37248,2019,19.0,kadin,1999/05/09,diyarbakir,istanbul
37249,2019,25.0,kadin,1997/04/02,adana,ankara
37250,2019,19.0,kadin,2000/01/01,antalya,antalya
37251,2019,23.0,kadin,1997/04/06,mersin,mersin
37252,2019,21.0,kadin,1997/05/16,sirnak,hatay
37253,2019,12.0,erkek,1998/07/04,mus,mus
37254,2019,30.0,erkek,2000/08/07,van,istanbul
37255,2019,31.0,kadin,1999/09/16,istanbul,istanbul
37256,2019,19.0,kadin,1999/09/29,adana,adana
37257,2019,33.0,kadin,2000/09/18,istanbul,istanbul
37258,2019,16.0,kadin,2000/11/09,istanbul,istanbul
37259,2019,26.0,erkek,2000/06/25,istanbul,istanbul
37260,2019,31.0,erkek,1998/01/09,van,istanbul
37261,2019,40.0,erkek,1996/07/10,malatya,malatya
37262,2019,18.0,erkek,1997/03/23,zonguldak,istanbul
37263,2019,8.0,erkek,1995/01/05,mus,isparta
37264,2019,17.0,erkek,2000/01/01,manisa,balikesir
37265,2019,27.0,erkek,1999/09/15,diyarbakir,diyarbakir
37266,2019,18.0,erkek,1995/03/15,agri,istanbul
37267,2019,34.0,erkek,1997/09/23,bursa,ankara
37268,2019,4.0,erkek,1999/03/04,tekirdag,tekirdag
37269,2019,6.0,erkek,1999/08/02,istanbul,eskisehir
37270,2019,13.0,erkek,1998/04/14,mus,izmir
37271,2019,18.0,erkek,2000/05/05,bursa,bursa
37272,2019,19.0,erkek,1998/04/22,kayseri,kayseri
37273,2019,8.0,erkek,1997/06/25,igdir,kars
37274,2019,5.0,erkek,1999/03/24,diyarbakir,izmir
37275,2019,16.0,erkek,1999/06/18,ankara,ankara
37276,2019,12.0,erkek,1997/08/01,Null,Null
37277,2019,11.0,erkek,1997/10/04,istanbul,balikesir
37278,2019,28.0,erkek,1999/04/16,izmir,izmir
37279,2019,36.0,erkek,1999/04/17,malatya,malatya
37280,2019,48.0,erkek,1995/07/29,sanliurfa,sanliurfa
37281,2019,39.0,erkek,1996/06/24,adana,ankara
37282,2019,21.0,kadin,1998/01/11,istanbul,istanbul
37283,2019,41.0,kadin,1998/06/05,bursa,izmir
37284,2019,19.0,kadin,1999/11/24,bartin,bartin
37285,2019,51.0,kadin,2000/06/15,gaziantep,gaziantep
37286,2019,29.0,kadin,2000/08/04,gaziantep,istanbul
37287,2019,44.0,erkek,1997/04/03,antalya,ankara
37288,2019,6.0,erkek,1996/11/07,mugla,istanbul
37289,2019,36.0,kadin,1998/11/07,isparta,eskisehir
37290,2019,47.0,erkek,1999/03/07,kahramanmaras,istanbul
37291,2019,2.0,erkek,1998/05/11,istanbul,istanbul
37292,2019,9.0,kadin,1999/08/27,adana,adana
37293,2019,15.0,erkek,1999/10/18,ankara,ankara
37294,2019,15.0,erkek,1998/01/01,burdur,burdur
37295,2019,17.0,kadin,1998/02/06,ankara,ankara
37296,2019,42.0,kadin,1999/06/23,istanbul,istanbul
37297,2019,66.0,kadin,1996/06/13,samsun,samsun
37298,2019,31.0,kadin,2000/08/02,izmir,izmir
37299,2019,13.0,kadin,1999/01/26,Null,afyonkarahisar
37300,2019,17.0,kadin,1998/11/19,istanbul,istanbul
37301,2019,51.0,kadin,1996/01/07,malatya,mersin
37302,2019,7.0,kadin,1997/09/09,ankara,ankara
37303,2019,9.0,kadin,1997/06/22,ordu,ordu
37304,2019,23.0,kadin,2000/06/02,sakarya,bursa
37305,2019,31.0,kadin,1997/08/26,istanbul,istanbul
37306,2019,29.0,kadin,1996/03/22,canakkale,istanbul
37307,2019,9.0,kadin,1999/09/22,mersin,mersin
37308,2019,51.0,kadin,1996/01/01,bursa,bursa
37309,2019,7.0,kadin,1998/01/20,antalya,antalya
37310,2019,26.0,kadin,1997/03/14,antalya,istanbul
37311,2019,14.0,kadin,1999/03/07,istanbul,ankara
37312,2019,30.0,kadin,1998/03/25,malatya,kayseri
37313,2019,31.0,kadin,1996/04/26,izmir,afyonkarahisar
37314,2019,9.0,kadin,1999/01/01,sanliurfa,gaziantep
37315,2019,21.0,kadin,1996/01/16,ordu,eskisehir
37316,2019,44.0,kadin,1995/07/02,hatay,istanbul
37317,2019,25.0,kadin,2000/12/25,yozgat,yozgat
37318,2019,9.0,kadin,1999/07/27,erzurum,kocaeli
37319,2019,21.0,kadin,1997/03/31,istanbul,istanbul
37320,2019,37.0,kadin,1996/08/28,kirsehir,kirsehir
37321,2019,11.0,kadin,1997/10/10,sanliurfa,karabuk
37322,2019,3.0,kadin,1998/02/11,tokat,tokat
37323,2019,7.0,kadin,1999/08/14,diyarbakir,ankara
37324,2019,25.0,kadin,2000/07/17,istanbul,istanbul
37325,2019,13.0,kadin,1998/02/04,sivas,izmir
37326,2019,12.0,kadin,1998/12/21,istanbul,istanbul
37327,2019,6.0,kadin,2000/08/10,van,izmir
37328,2019,36.0,kadin,1996/10/20,istanbul,istanbul
37329,2019,8.0,kadin,1997/10/20,hatay,hatay
37330,2019,13.0,kadin,2000/04/08,adiyaman,istanbul
37331,2019,24.0,kadin,1999/10/07,samsun,sinop
37332,2019,18.0,erkek,1996/10/21,istanbul,bayburt
37333,2019,13.0,erkek,1998/04/06,corum,corum
37334,2019,23.0,kadin,2000/11/25,canakkale,istanbul
37335,2019,47.0,kadin,1997/05/16,izmir,istanbul
37336,2019,34.0,kadin,1999/09/06,burdur,antalya
37337,2019,19.0,kadin,2000/01/01,konya,antalya
37338,2019,32.0,kadin,1996/09/08,isparta,antalya
37339,2019,26.0,kadin,1998/04/17,istanbul,istanbul
37340,2019,56.0,kadin,1998/04/17,istanbul,istanbul
37341,2019,34.0,kadin,1998/02/13,istanbul,ankara
37342,2019,52.0,kadin,1995/01/01,mugla,izmir
37343,2019,7.0,kadin,1996/11/08,izmir,izmir
37344,2019,7.0,kadin,2000/06/04,izmir,izmir
37345,2019,40.0,kadin,1998/04/28,istanbul,malatya
37346,2019,9.0,kadin,1998/11/10,karaman,eskisehir
37347,2019,12.0,kadin,1998/05/01,ankara,nevsehir
37348,2019,14.0,kadin,1996/07/20,zonguldak,istanbul
37349,2019,7.0,kadin,1999/12/01,izmir,izmir
37350,2019,12.0,kadin,2000/07/03,bursa,yalova
37351,2019,34.0,kadin,1999/07/27,ankara,eskisehir
37352,2019,24.0,kadin,1996/10/04,mersin,istanbul
37353,2019,42.0,kadin,1996/02/20,ankara,bursa
37354,2019,42.0,kadin,1997/11/04,izmir,istanbul
37355,2019,26.0,kadin,2000/04/19,izmir,izmir
37356,2019,34.0,kadin,1999/10/17,istanbul,istanbul
37357,2019,20.0,kadin,1999/05/04,bursa,istanbul
37358,2019,15.0,kadin,1996/02/20,adana,istanbul
37359,2019,29.0,kadin,1997/06/16,rize,erzurum
37360,2019,41.0,kadin,1999/11/14,bursa,kocaeli
37361,2019,21.0,kadin,1998/01/12,ankara,ankara
37362,2019,3.0,kadin,2000/02/21,izmir,izmir
37363,2019,25.0,kadin,1999/06/05,istanbul,istanbul
37364,2019,27.0,kadin,1999/04/15,antalya,istanbul
37365,2019,21.0,kadin,1999/01/01,zonguldak,istanbul
37366,2019,44.0,kadin,1997/09/28,istanbul,istanbul
37367,2019,10.0,kadin,1996/11/16,diyarbakir,istanbul
37368,2019,9.0,kadin,1999/10/25,samsun,istanbul
37369,2019,19.0,kadin,1999/10/01,tokat,tokat
37370,2019,24.0,kadin,1999/12/02,ordu,izmir
37371,2019,9.0,kadin,1997/06/06,ankara,ankara
37372,2019,6.0,kadin,2000/05/16,trabzon,bursa
37373,2019,7.0,kadin,2000/01/01,mus,mus
37374,2019,17.0,kadin,1999/05/04,corum,corum
37375,2019,7.0,kadin,1999/01/01,mersin,mersin
37376,2019,17.0,kadin,1999/07/29,ankara,ankara
37377,2019,27.0,kadin,2000/04/18,izmir,antalya
37378,2019,44.0,kadin,1997/06/07,ankara,ankara
37379,2019,46.0,kadin,1998/03/13,balikesir,istanbul
37380,2019,16.0,kadin,2000/08/12,antalya,antalya
37381,2019,15.0,kadin,1996/10/25,nevsehir,kocaeli
37382,2019,33.0,kadin,1999/11/26,kars,kars
37383,2019,14.0,kadin,1998/08/07,antalya,antalya
37384,2019,11.0,kadin,1999/04/05,erzurum,sakarya
37385,2019,25.0,kadin,2000/03/17,samsun,ankara
37386,2019,9.0,kadin,2000/01/30,istanbul,bayburt
37387,2019,15.0,kadin,2000/09/24,zonguldak,ankara
37388,2019,17.0,kadin,1997/04/24,istanbul,istanbul
37389,2019,9.0,kadin,2002/03/06,istanbul,istanbul
37390,2019,9.0,kadin,1998/06/01,corum,corum
37391,2019,7.0,kadin,1999/01/23,ordu,ankara
37392,2019,30.0,kadin,1999/10/22,istanbul,istanbul
37393,2019,47.0,kadin,1999/09/14,istanbul,istanbul
37394,2019,19.0,kadin,1998/05/29,hatay,bursa
37395,2019,7.0,erkek,1998/02/05,bingol,bingol
37396,2019,6.0,erkek,1997/10/10,ankara,ankara
37397,2019,48.0,erkek,1998/04/14,izmir,istanbul
37398,2019,12.0,erkek,1998/08/31,erzurum,erzurum
37399,2019,34.0,erkek,1998/09/29,istanbul,istanbul
