ScholarshipId,ApplicantId,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
36142,36142,,hayir,hayir,,
36143,36143,,hayir,evet,t.c. genclik ve spor bakanligi kredi ve yurtlar genel mudurlugu,500
36144,36144,,hayir,hayir,,
36145,36145,,hayir,evet,kyk,500
36146,36146,,hayir,hayir,,
36147,36147,,hayir,hayir,,
36148,36148,,hayir,hayir,,
36149,36149,,hayir,hayir,,
36150,36150,,hayir,hayir,,
36151,36151,,hayir,hayir,,
36152,36152,,hayir,hayir,,
36153,36153,,hayir,evet,kredi ve yurtlar kurumu,500
36154,36154,,hayir,hayir,,
36155,36155,,hayir,hayir,,
36156,36156,,hayir,hayir,,
36157,36157,,hayir,evet,kyk,475
36158,36158,,hayir,hayir,,
36159,36159,,hayir,hayir,,
36160,36160,,hayir,hayir,,
36161,36161,,hayir,hayir,,
36162,36162,,hayir,hayir,,
36163,36163,,hayir,hayir,,
36164,36164,,hayir,evet,sinop egitim vakfi,200
36165,36165,,hayir,evet,afyon egitim vakfi,200
36166,36166,,hayir,hayir,,
36167,36167,,hayir,evet,kyk,500
36168,36168,,hayir,hayir,,
36169,36169,,hayir,hayir,,
36170,36170,,hayir,hayir,,
36171,36171,,hayir,hayir,,
36172,36172,,hayir,hayir,,
36173,36173,,hayir,hayir,,
36174,36174,,hayir,hayir,,
36175,36175,,hayir,hayir,,
36176,36176,,hayir,evet,"bifa fabrikasi , ercev",900
36177,36177,,hayir,hayir,,
36178,36178,,hayir,evet,devlet bursu,500
36179,36179,,hayir,hayir,,
36180,36180,,hayir,evet,kyk,500
36181,36181,,hayir,hayir,,
36182,36182,,hayir,hayir,,
36183,36183,,hayir,hayir,,
36184,36184,,hayir,hayir,,
36185,36185,,hayir,evet,kyk,500
36186,36186,,hayir,hayir,,
36187,36187,,hayir,hayir,,
36188,36188,,hayir,hayir,,
36189,36189,,hayir,hayir,,
36190,36190,,hayir,hayir,,
36191,36191,,hayir,hayir,,
36192,36192,,hayir,hayir,,
36193,36193,,hayir,evet,kredi ve yurtlar kurumu,500
36194,36194,,hayir,hayir,,
36195,36195,,hayir,evet,kyk,500
36196,36196,,hayir,evet,istanbul sanayi odasi,500
36197,36197,,hayir,hayir,,
36198,36198,,hayir,hayir,,
36199,36199,,hayir,hayir,,
36200,36200,,hayir,hayir,,
36201,36201,,hayir,hayir,,
36202,36202,,hayir,hayir,,
36203,36203,,hayir,hayir,,
36204,36204,,hayir,hayir,,
36205,36205,,hayir,hayir,,
36206,36206,,hayir,hayir,,
36207,36207,,hayir,hayir,,
36208,36208,,hayir,hayir,,
36209,36209,,hayir,hayir,,
36210,36210,,hayir,hayir,,
36211,36211,,hayir,hayir,,
36212,36212,,hayir,hayir,,
36213,36213,,hayir,evet,istanbul ticaret odasi,650
36214,36214,,hayir,hayir,,
36215,36215,,hayir,hayir,,
36216,36216,,hayir,hayir,,
36217,36217,,hayir,hayir,,
36218,36218,,hayir,hayir,,
36219,36219,,hayir,hayir,,
36220,36220,,hayir,hayir,,
36221,36221,,hayir,hayir,,
36222,36222,,hayir,hayir,,
36223,36223,,hayir,hayir,,
36224,36224,,hayir,hayir,,
36225,36225,,hayir,hayir,,
36226,36226,,hayir,hayir,,
36227,36227,,hayir,hayir,,
36228,36228,,hayir,hayir,,
36229,36229,,evet,hayir,,
36230,36230,,hayir,hayir,,
36231,36231,,hayir,hayir,,
36232,36232,,hayir,hayir,,
36233,36233,,hayir,evet,kyk - cydd,720
36234,36234,,hayir,evet,kredi ve yurtlar kurumj,500
36235,36235,,hayir,hayir,,
36236,36236,,hayir,hayir,,
36237,36237,,hayir,hayir,,
36238,36238,,hayir,hayir,,
36239,36239,,hayir,hayir,,
36240,36240,,hayir,evet,kredi yurtlar kurumu,500
36241,36241,,hayir,evet,kredi ve yurtlar kurumu (kyk),500
36242,36242,,evet,evet,,
36243,36243,,hayir,hayir,,
36244,36244,,hayir,evet,cagdas yasami destekleme dernegi,220
36245,36245,,hayir,hayir,,
36246,36246,,hayir,hayir,,
36247,36247,,hayir,hayir,,
36248,36248,,hayir,evet,mehmet zorlu vakfi,500
36249,36249,,hayir,hayir,,
36250,36250,,hayir,hayir,,
36251,36251,,hayir,hayir,,
36252,36252,,hayir,hayir,,
36253,36253,,hayir,hayir,,
36254,36254,,hayir,evet,akkanat egitim ve saglik vakfi,300
36255,36255,,hayir,evet,kyk,500
36256,36256,,hayir,hayir,,
36257,36257,,hayir,evet,kyk,500
36258,36258,,hayir,hayir,,
36259,36259,,hayir,evet,ziver insaat,200
36260,36260,,hayir,hayir,,
36261,36261,,hayir,evet,kyk kredi,500
36262,36262,,hayir,hayir,,
36263,36263,,hayir,evet,devlet,500
36264,36264,,hayir,hayir,,
36265,36265,,hayir,hayir,,
36266,36266,,hayir,hayir,,
36267,36267,,hayir,evet,sarkikaraagac dernegi,100
36268,36268,,hayir,hayir,,
36269,36269,,hayir,hayir,,
36270,36270,,hayir,hayir,,
36271,36271,,hayir,evet,kyk,500
36272,36272,,hayir,hayir,,
36273,36273,,hayir,hayir,,
36274,36274,,hayir,evet,kyk,500
36275,36275,,hayir,hayir,,
36276,36276,,hayir,hayir,,
36277,36277,,hayir,hayir,,
36278,36278,,hayir,hayir,,
36279,36279,,hayir,evet,kyk,1000
36280,36280,,hayir,evet,devlet,500
36281,36281,,hayir,hayir,,
36282,36282,,hayir,hayir,,
36283,36283,,hayir,hayir,,
36284,36284,,hayir,hayir,,
36285,36285,,hayir,evet,kyk,500
36286,36286,,hayir,hayir,,
36287,36287,,hayir,hayir,,
36288,36288,,hayir,hayir,,
36289,36289,,hayir,evet,kyk,500
36290,36290,,hayir,hayir,,
36291,36291,,hayir,hayir,,
36292,36292,,hayir,evet,genclik ve spor bakanligi,500
36293,36293,,hayir,hayir,,
36294,36294,,hayir,hayir,,
36295,36295,,hayir,hayir,,
36296,36296,,hayir,evet,kyk,500
36297,36297,,hayir,evet,kyk bursu,500
36298,36298,,hayir,evet,marmara universitesinden,1100
36299,36299,,hayir,evet,camlica vakfi,400
36300,36300,,hayir,hayir,,
36301,36301,,hayir,hayir,,
36302,36302,,hayir,evet,kyk,500
36303,36303,,hayir,evet,kyk kredisi,500
36304,36304,,hayir,hayir,,
36305,36305,,hayir,hayir,,
36306,36306,,hayir,evet,kredi ve yurtlar kurumu,500
36307,36307,,hayir,evet,kredi,500
36308,36308,,hayir,evet,devet kredi,500
36309,36309,,hayir,evet,igdas,400
36310,36310,,hayir,hayir,,
36311,36311,,hayir,hayir,,
36312,36312,,hayir,hayir,,
36313,36313,,hayir,hayir,,
36314,36314,,hayir,hayir,,
36315,36315,,hayir,evet,kyk,500
36316,36316,,hayir,hayir,,
36317,36317,,hayir,evet,kyk,500
36318,36318,,hayir,hayir,,
36319,36319,,hayir,hayir,,
36320,36320,,hayir,evet,isov,450
36321,36321,,hayir,hayir,,
36322,36322,,hayir,evet,kyk,500
36323,36323,,hayir,hayir,,
36324,36324,,hayir,hayir,,
36325,36325,,hayir,evet,kyk,500
36326,36326,,hayir,evet,kyk burs,500
36327,36327,,hayir,hayir,,
36328,36328,,hayir,evet,kyk,500
36329,36329,,hayir,evet,kyk,500
36330,36330,,hayir,hayir,,
36331,36331,,hayir,hayir,,
36332,36332,,hayir,hayir,,
36333,36333,,hayir,hayir,,
36334,36334,,hayir,evet,kyk,500
36335,36335,,hayir,hayir,,
36336,36336,,hayir,evet,istikbal,250
36337,36337,,hayir,hayir,,
36338,36338,,hayir,hayir,,
36339,36339,,hayir,evet,kyk,500
36340,36340,,evet,evet,kyk,500
36341,36341,,hayir,evet,devlet bursu,500
36342,36342,,hayir,hayir,,
36343,36343,,hayir,hayir,,
36344,36344,,hayir,hayir,,
36345,36345,,hayir,evet,kyk bursu aliyorum,500
36346,36346,,hayir,hayir,,
36347,36347,,hayir,evet,ato,450
36348,36348,,hayir,hayir,,
36349,36349,,hayir,hayir,,
36350,36350,,hayir,evet,devlet,475
36351,36351,,hayir,hayir,,
36352,36352,,hayir,hayir,,
36353,36353,,hayir,hayir,,
36354,36354,,hayir,hayir,,
36355,36355,,hayir,hayir,,
36356,36356,,hayir,evet,kyk,500
36357,36357,,hayir,hayir,,
36358,36358,,hayir,hayir,,
36359,36359,,hayir,hayir,,
36360,36360,,hayir,hayir,,
36361,36361,,hayir,evet,kyk,500
36362,36362,,hayir,evet,ronesans egitim vakfi,400
36363,36363,,hayir,evet,kyk (kredi),500
36364,36364,,hayir,evet,kyk,500
36365,36365,,hayir,hayir,,
36366,36366,,hayir,hayir,,
36367,36367,,hayir,hayir,,
36368,36368,,hayir,hayir,,
36369,36369,,hayir,hayir,,
36370,36370,,hayir,hayir,,
36371,36371,,hayir,hayir,,
36372,36372,,hayir,hayir,,
36373,36373,,hayir,hayir,,
36374,36374,,evet,,,
36375,36375,,hayir,hayir,,
36376,36376,,hayir,evet,cagdas yasami destekleme dernegi,220
36377,36377,,hayir,hayir,,
36378,36378,,hayir,hayir,,
36379,36379,,hayir,hayir,,
36380,36380,,hayir,evet,devlet,500
36381,36381,,hayir,evet,kyk,500
36382,36382,,hayir,hayir,,
36383,36383,,hayir,hayir,,
36384,36384,,hayir,evet,kyk,500
36385,36385,,hayir,hayir,,
36386,36386,,hayir,hayir,,
36387,36387,,hayir,hayir,,
36388,36388,,hayir,hayir,,
36389,36389,,hayir,hayir,,
36390,36390,,hayir,hayir,,
36391,36391,,hayir,evet,kredi ve yurtlar kurumu,500
36392,36392,,hayir,hayir,,
36393,36393,,hayir,hayir,,
36394,36394,,hayir,hayir,,
36395,36395,,hayir,hayir,,
36396,36396,,hayir,evet,vakiflar genel mudurlugu,250
36397,36397,,hayir,hayir,,
36398,36398,,hayir,hayir,,
36399,36399,,hayir,evet,kyk,500
36400,36400,,hayir,hayir,,
36401,36401,,hayir,hayir,,
36402,36402,,hayir,hayir,,
36403,36403,,hayir,hayir,,
36404,36404,,hayir,hayir,,
36405,36405,,hayir,hayir,,
36406,36406,,hayir,evet,kredi ve yurtlar kurumu,500
36407,36407,,hayir,hayir,,
36408,36408,,hayir,hayir,,
36409,36409,,hayir,hayir,,
36410,36410,,hayir,evet,kyk,5000
36411,36411,,hayir,hayir,,
36412,36412,,hayir,hayir,,
36413,36413,,evet,hayir,,
36414,36414,,hayir,hayir,,
36415,36415,,hayir,hayir,,
36416,36416,,hayir,hayir,,
36417,36417,,hayir,hayir,,
36418,36418,,hayir,evet,kyk,500
36419,36419,,hayir,evet,kyk,500
36420,36420,,hayir,hayir,,
36421,36421,,evet,hayir,,
36422,36422,,hayir,hayir,,
36423,36423,,hayir,evet,kyk,500
36424,36424,,hayir,evet,kyk bursu,500
36425,36425,,hayir,hayir,,
36426,36426,,hayir,hayir,,
36427,36427,,hayir,evet,kyk,500
36428,36428,,hayir,hayir,,
36429,36429,,hayir,hayir,,
36430,36430,,hayir,evet,kredi ve yurtlar kurumu ( kyk- devlet ),500
36431,36431,,hayir,evet,kyk,500
36432,36432,,hayir,hayir,,
36433,36433,,hayir,hayir,,
36434,36434,,hayir,hayir,,
36435,36435,,hayir,hayir,,
36436,36436,,hayir,hayir,,
36437,36437,,hayir,evet,kyk devlet bursu,500
36438,36438,,hayir,evet,bozuyuk yardimseverler dernegi,150
36439,36439,,hayir,hayir,,
36440,36440,,hayir,hayir,,
36441,36441,,hayir,hayir,,
36442,36442,,hayir,hayir,,
36443,36443,,hayir,hayir,,
36444,36444,,hayir,evet,sabanci vakfi,600
36445,36445,,hayir,hayir,,
36446,36446,,hayir,hayir,,
36447,36447,,hayir,hayir,,
36448,36448,,hayir,hayir,,
36449,36449,,hayir,hayir,,
36450,36450,,hayir,hayir,,
36451,36451,,hayir,evet,"kologlu holding, odtu, turk hizmet ve egitim vakfi, kyk",1250
36452,36452,,hayir,hayir,,
36453,36453,,hayir,hayir,,
36454,36454,,hayir,evet,kyk,500
36455,36455,,hayir,hayir,,
36456,36456,,hayir,hayir,,
36457,36457,,hayir,evet,kredi ve yurtlar kurumu,500
36458,36458,,hayir,hayir,,
36459,36459,,hayir,evet,kyk,500
36460,36460,,hayir,hayir,,
36461,36461,,hayir,hayir,,
36462,36462,,hayir,evet,kyk,500
36463,36463,,hayir,evet,meb,500
36464,36464,,hayir,hayir,,
36465,36465,,hayir,hayir,,
36466,36466,,hayir,hayir,,
36467,36467,,hayir,hayir,,
36468,36468,,hayir,evet,kyk,500
36469,36469,,hayir,,,
36470,36470,,hayir,evet,uncev,250
36471,36471,,hayir,evet,kyk,500
36472,36472,,hayir,hayir,,
36473,36473,,hayir,hayir,,
36474,36474,,hayir,hayir,,
36475,36475,,hayir,hayir,,
36476,36476,,hayir,hayir,,
36477,36477,,hayir,hayir,,
36478,36478,,hayir,hayir,,
36479,36479,,hayir,hayir,,
36480,36480,,hayir,hayir,,
36481,36481,,hayir,hayir,,
36482,36482,,hayir,evet,cagdas yasami destekleme dernegi,220
36483,36483,,hayir,hayir,,
36484,36484,,hayir,evet,kyk,500
36485,36485,,hayir,hayir,,
36486,36486,,hayir,hayir,,
36487,36487,,hayir,evet,kredi yurtlar kurumu,500
36488,36488,,hayir,evet,kyk,500
36489,36489,,hayir,evet,kyk,500
36490,36490,,hayir,hayir,,
36491,36491,,hayir,evet,kyk,500
36492,36492,,hayir,hayir,,
36493,36493,,hayir,evet,devlet,500
36494,36494,,hayir,hayir,,
36495,36495,,hayir,hayir,,
36496,36496,,hayir,hayir,,
36497,36497,,hayir,evet,kyk,500
36498,36498,,hayir,hayir,,
36499,36499,,hayir,hayir,,
36500,36500,,hayir,hayir,,
36501,36501,,hayir,hayir,,
36502,36502,,hayir,hayir,,
36503,36503,,hayir,hayir,,
36504,36504,,hayir,evet,kredi yurtlar kurumu,500
36505,36505,,hayir,hayir,,
36506,36506,,hayir,evet,limak vakfi tmk projesi,600
36507,36507,,hayir,evet,kyk,500
36508,36508,,hayir,evet,kyk,500
36509,36509,,hayir,hayir,,
36510,36510,,hayir,hayir,,
36511,36511,,hayir,evet,kyk,500
36512,36512,,hayir,hayir,,
36513,36513,,hayir,evet,kyk,500
36514,36514,,hayir,evet,kyk,500
36515,36515,,hayir,hayir,,
36516,36516,,hayir,hayir,,
36517,36517,,hayir,hayir,,
36518,36518,,hayir,hayir,,
36519,36519,,hayir,hayir,,
36520,36520,,hayir,hayir,,
36521,36521,,hayir,hayir,,
36522,36522,,hayir,hayir,,
36523,36523,,hayir,hayir,,
36524,36524,,hayir,hayir,,
36525,36525,,hayir,evet,kyk,500
36526,36526,,hayir,hayir,,
36527,36527,,hayir,hayir,,
36528,36528,,hayir,evet,kyk,500
36529,36529,,hayir,hayir,,
36530,36530,,hayir,evet,ogrenim/katki kredisi,500
36531,36531,,hayir,hayir,,
36532,36532,,hayir,hayir,,
36533,36533,,hayir,evet,kredi yurtlar kurumu,500
36534,36534,,hayir,hayir,,
36535,36535,,hayir,hayir,,
36536,36536,,hayir,hayir,,
36537,36537,,hayir,hayir,,
36538,36538,,hayir,hayir,,
36539,36539,,hayir,hayir,,
36540,36540,,hayir,hayir,,
36541,36541,,hayir,hayir,,
36542,36542,,hayir,hayir,,
36543,36543,,hayir,evet,gazi cem evi,150
36544,36544,,hayir,evet,kyk,500
36545,36545,,hayir,hayir,,
36546,36546,,hayir,hayir,,
36547,36547,,hayir,hayir,,
36548,36548,,hayir,evet,manisa madeni sanatkarlar odasi,100
36549,36549,,hayir,hayir,,
36550,36550,,hayir,evet,kyk,500
36551,36551,,hayir,evet,kredi yurtlar kurumu,500
36552,36552,,hayir,hayir,,
36553,36553,,hayir,hayir,,
36554,36554,,hayir,evet,kyk,500
36555,36555,,hayir,hayir,,
36556,36556,,hayir,hayir,,
36557,36557,,hayir,hayir,,
36558,36558,,hayir,hayir,,
36559,36559,,hayir,hayir,,
36560,36560,,hayir,hayir,,
36561,36561,,hayir,hayir,,
36562,36562,,hayir,hayir,,
36563,36563,,hayir,hayir,,
36564,36564,,hayir,hayir,,
36565,36565,,hayir,hayir,,
36566,36566,,hayir,hayir,,
36567,36567,,hayir,hayir,,
36568,36568,,hayir,hayir,,
36569,36569,,hayir,hayir,,
36570,36570,,hayir,hayir,,
36571,36571,,hayir,evet,kyk,500
36572,36572,,hayir,evet,kyk,500
36573,36573,,hayir,hayir,,
36574,36574,,hayir,,,
36575,36575,,hayir,hayir,,
36576,36576,,hayir,hayir,,
36577,36577,,hayir,hayir,,
36578,36578,,hayir,hayir,,
36579,36579,,hayir,hayir,,
36580,36580,,hayir,hayir,,
36581,36581,,hayir,evet,kredi ve yurtlar kurumu,500
36582,36582,,hayir,evet,kyk,500
36583,36583,,hayir,hayir,,
36584,36584,,hayir,hayir,,
36585,36585,,hayir,hayir,,
36586,36586,,hayir,hayir,,
36587,36587,,hayir,hayir,,
36588,36588,,hayir,hayir,,
36589,36589,,hayir,hayir,,
36590,36590,,hayir,hayir,,
36591,36591,,hayir,hayir,,
36592,36592,,hayir,evet,kyk,500
36593,36593,,hayir,hayir,,
36594,36594,,evet,evet,kyk,500
36595,36595,,hayir,hayir,,
36596,36596,,hayir,hayir,,
36597,36597,,hayir,hayir,,
36598,36598,,hayir,hayir,,
36599,36599,,hayir,hayir,,
36600,36600,,hayir,hayir,,
36601,36601,,hayir,hayir,,
36602,36602,,hayir,hayir,,
36603,36603,,hayir,hayir,,
36604,36604,,hayir,hayir,,
36605,36605,,hayir,evet,kyk,500
36606,36606,,hayir,hayir,,
36607,36607,,hayir,evet,mehmet zorlu vakfi,500
36608,36608,,hayir,evet,kyk,500
36609,36609,,hayir,evet,kyk geri odemeli,500
36610,36610,,hayir,hayir,,
36611,36611,,hayir,hayir,,
36612,36612,,hayir,hayir,,
36613,36613,,hayir,evet,marmara cagdas bilimler vakfi,220
36614,36614,,hayir,hayir,,
36615,36615,,hayir,hayir,,
36616,36616,,hayir,hayir,,
36617,36617,,hayir,hayir,,
36618,36618,,hayir,hayir,,
36619,36619,,hayir,hayir,,
36620,36620,,hayir,hayir,,
36621,36621,,hayir,hayir,,
36622,36622,,hayir,hayir,,
36623,36623,,hayir,evet,cagdas yasami destekleme dernegi,220
36624,36624,,hayir,hayir,,
36625,36625,,hayir,hayir,,
36626,36626,,hayir,hayir,,
36627,36627,,evet,hayir,,
36628,36628,,hayir,hayir,,
36629,36629,,hayir,evet,kredi yurtlar kurumu,500
36630,36630,,hayir,hayir,,
36631,36631,,hayir,evet,devlet,500
36632,36632,,hayir,hayir,,
36633,36633,,hayir,hayir,,
36634,36634,,hayir,hayir,,
36635,36635,,hayir,hayir,,
36636,36636,,hayir,hayir,,
36637,36637,,hayir,hayir,,
36638,36638,,hayir,hayir,,
36639,36639,,hayir,evet,bosna sancak kultur ve dayanisma dernegi,200
36640,36640,,hayir,evet,tev,600
36641,36641,,hayir,evet,kahramanmaras kultur dernegi,150
36642,36642,,hayir,hayir,,
36643,36643,,hayir,hayir,,
36644,36644,,hayir,hayir,,
36645,36645,,hayir,evet,kyk,500
36646,36646,,hayir,hayir,,
36647,36647,,hayir,hayir,,
36648,36648,,hayir,hayir,,
36649,36649,,hayir,hayir,,
36650,36650,,hayir,hayir,,
36651,36651,,hayir,hayir,,
36652,36652,,hayir,hayir,,
36653,36653,,hayir,hayir,,
36654,36654,,hayir,hayir,,
36655,36655,,hayir,hayir,,
36656,36656,,hayir,hayir,,
36657,36657,,hayir,hayir,,
36658,36658,,hayir,evet,kyk,500
36659,36659,,hayir,hayir,,
36660,36660,,hayir,hayir,,
36661,36661,,hayir,hayir,,
36662,36662,,hayir,hayir,,
36663,36663,,hayir,hayir,,
36664,36664,,hayir,hayir,,
36665,36665,,hayir,hayir,,
36666,36666,,hayir,hayir,,
36667,36667,,hayir,evet,kyk,500
36668,36668,,hayir,hayir,,
36669,36669,,hayir,hayir,,
36670,36670,,hayir,hayir,,
36671,36671,,hayir,evet,ozel isletme,200
36672,36672,,hayir,hayir,,
36673,36673,,hayir,hayir,,
36674,36674,,hayir,hayir,,
36675,36675,,hayir,evet,enka vakfi,500
36676,36676,,hayir,hayir,,
36677,36677,,hayir,hayir,,
36678,36678,,hayir,evet,kredi ve yurtlar kurumu,500
36679,36679,,hayir,evet,kyk,500
36680,36680,,hayir,hayir,,
36681,36681,,hayir,hayir,,
36682,36682,,hayir,hayir,,
36683,36683,,hayir,hayir,,
36684,36684,,hayir,hayir,,
36685,36685,,hayir,evet,mobilya magazasi,250
36686,36686,,hayir,evet,kredi ve yurtlar kurumu,500
36687,36687,,hayir,hayir,,
36688,36688,,hayir,evet,kyk bursu,500
36689,36689,,hayir,hayir,,
36690,36690,,hayir,hayir,,
36691,36691,,hayir,evet,kyk,500
36692,36692,,hayir,hayir,,
36693,36693,,hayir,hayir,,
36694,36694,,hayir,hayir,,
36695,36695,,hayir,evet,kyk,500
36696,36696,,hayir,evet,kyk,500
36697,36697,,hayir,hayir,,
36698,36698,,hayir,evet,kyk,500
36699,36699,,hayir,hayir,,
36700,36700,,hayir,hayir,,
36701,36701,,hayir,hayir,,
36702,36702,,hayir,evet,ticaret odasi,250
36703,36703,,hayir,hayir,,
36704,36704,,hayir,hayir,,
36705,36705,,hayir,hayir,,
36706,36706,,hayir,evet,eskisehir kuzey kafkas karacay malkar dernegi,300
36707,36707,,hayir,hayir,,
36708,36708,,hayir,hayir,,
36709,36709,,hayir,evet,kyk(karsilikli),500
36710,36710,,hayir,hayir,,
36711,36711,,hayir,evet,turkkad,200
36712,36712,,hayir,evet,insaat sirketi,100
36713,36713,,hayir,hayir,,
36714,36714,,hayir,hayir,,
36715,36715,,hayir,evet,kyk,500
36716,36716,,hayir,hayir,,
36717,36717,,hayir,evet,kyk,500
36718,36718,,hayir,hayir,,
36719,36719,,hayir,hayir,,
36720,36720,,hayir,hayir,,
36721,36721,,hayir,evet,kyk,500
36722,36722,,hayir,hayir,,
36723,36723,,hayir,evet,basbakanlik bursu diger adiyla devlet bursu,500
36724,36724,,hayir,evet,ekev- birlik vakfi,500
36725,36725,,hayir,hayir,,
36726,36726,,hayir,evet,kyk,500
36727,36727,,hayir,hayir,,
36728,36728,,hayir,hayir,,
36729,36729,,hayir,hayir,,
36730,36730,,hayir,hayir,,
36731,36731,,hayir,hayir,,
36732,36732,,hayir,hayir,,
36733,36733,,hayir,evet,"kyk, ege bolgesi sanayi odasi vakfi",700
36734,36734,,hayir,hayir,,
36735,36735,,hayir,hayir,,
36736,36736,,hayir,evet,kredi yurtlar kurumu,500
36737,36737,,hayir,hayir,,
36738,36738,,hayir,hayir,,
36739,36739,,hayir,evet,kyk,500
36740,36740,,hayir,hayir,,
36741,36741,,hayir,hayir,,
36742,36742,,hayir,hayir,,
36743,36743,,hayir,hayir,,
36744,36744,,hayir,hayir,,
36745,36745,,hayir,hayir,,
36746,36746,,hayir,hayir,,
36747,36747,,hayir,hayir,,
36748,36748,,hayir,evet,tubitak,500
36749,36749,,hayir,hayir,,
36750,36750,,hayir,hayir,,
36751,36751,,hayir,evet,kyk,500
36752,36752,,hayir,,,
36753,36753,,hayir,hayir,,
36754,36754,,hayir,evet,kyk,500
36755,36755,,hayir,hayir,,
36756,36756,,hayir,hayir,,
36757,36757,,hayir,hayir,,
36758,36758,,hayir,hayir,,
36759,36759,,hayir,hayir,,
36760,36760,,hayir,hayir,,
36761,36761,,hayir,evet,cagdas yasami destekleme dernegi,220
36762,36762,,hayir,hayir,,
36763,36763,,hayir,hayir,,
36764,36764,,hayir,hayir,,
36765,36765,,hayir,hayir,,
36766,36766,,hayir,hayir,,
36767,36767,,hayir,evet,devlet,500
36768,36768,,hayir,evet,kyk,500
36769,36769,,hayir,evet,kyk,500
36770,36770,,hayir,hayir,,
36771,36771,,hayir,evet,devlet,500
36772,36772,,hayir,hayir,,
36773,36773,,hayir,evet,kyk,500
36774,36774,,hayir,hayir,,
36775,36775,,hayir,hayir,,
36776,36776,,hayir,hayir,,
36777,36777,,hayir,hayir,,
36778,36778,,hayir,hayir,,
36779,36779,,hayir,hayir,,
36780,36780,,hayir,evet,kyk,500
36781,36781,,hayir,evet,kyk,500
36782,36782,,hayir,hayir,,
36783,36783,,hayir,evet,umuteli yardim vakfi,150
36784,36784,,hayir,hayir,,
36785,36785,,hayir,hayir,,
36786,36786,,hayir,evet,kyk,500
36787,36787,,hayir,hayir,,
36788,36788,,hayir,evet,ronesans egitim vakfi,400
36789,36789,,hayir,evet,kyk,500
36790,36790,,hayir,hayir,,
36791,36791,,hayir,hayir,,
36792,36792,,hayir,hayir,,
36793,36793,,hayir,evet,kyk,500
36794,36794,,hayir,hayir,,
36795,36795,,hayir,evet,kredi yurtlar kurumu,500
36796,36796,,hayir,evet,kyk,500
36797,36797,,hayir,hayir,,
36798,36798,,hayir,hayir,,
36799,36799,,hayir,evet,genclik vespor bakanligi,500
36800,36800,,hayir,hayir,,
36801,36801,,hayir,hayir,,
36802,36802,,hayir,hayir,,
36803,36803,,hayir,hayir,,
36804,36804,,hayir,hayir,,
36805,36805,,hayir,hayir,,
36806,36806,,hayir,evet,kyk,500
36807,36807,,hayir,evet,anodolu vakfi,450
36808,36808,,hayir,hayir,,
36809,36809,,hayir,hayir,,
36810,36810,,hayir,hayir,,
36811,36811,,hayir,hayir,,
36812,36812,,hayir,hayir,,
36813,36813,,hayir,evet,kyk burs,500
36814,36814,,hayir,hayir,,
36815,36815,,hayir,hayir,,
36816,36816,,hayir,evet,kyk,500
36817,36817,,hayir,evet,kredi ve yurtlar kurumu,500
36818,36818,,hayir,hayir,,
36819,36819,,hayir,evet,kyk,500
36820,36820,,hayir,hayir,,
36821,36821,,hayir,hayir,,
36822,36822,,hayir,hayir,,
36823,36823,,hayir,hayir,,
36824,36824,,hayir,hayir,,
36825,36825,,hayir,hayir,,
36826,36826,,hayir,hayir,,
36827,36827,,hayir,hayir,,
36828,36828,,hayir,hayir,,
36829,36829,,hayir,hayir,,
36830,36830,,hayir,hayir,,
36831,36831,,hayir,hayir,,
36832,36832,,hayir,hayir,,
36833,36833,,hayir,hayir,,
36834,36834,,hayir,hayir,,
36835,36835,,hayir,evet,yuksek ogrenim kredi ve yurtlar kurumu (kyk),500
36836,36836,,hayir,hayir,,
36837,36837,,hayir,evet,kyk bursu,500
36838,36838,,hayir,hayir,,
36839,36839,,hayir,hayir,,
36840,36840,,hayir,hayir,,
36841,36841,,hayir,evet,kyk,500
36842,36842,,hayir,hayir,,
36843,36843,,evet,evet,kyk,500
36844,36844,,hayir,hayir,,
36845,36845,,hayir,hayir,,
36846,36846,,hayir,hayir,,
36847,36847,,hayir,hayir,,
36848,36848,,hayir,hayir,,
36849,36849,,hayir,evet,kredi ve yurtlar kurumu,500
36850,36850,,hayir,hayir,,
36851,36851,,hayir,hayir,,
36852,36852,,hayir,hayir,,
36853,36853,,hayir,hayir,,
36854,36854,,hayir,hayir,,
36855,36855,,hayir,hayir,,
36856,36856,,hayir,hayir,,
36857,36857,,hayir,evet,kyk,500
36858,36858,,hayir,hayir,,
36859,36859,,hayir,hayir,,
36860,36860,,hayir,hayir,,
36861,36861,,hayir,hayir,,
36862,36862,,hayir,hayir,,
36863,36863,,hayir,hayir,,
36864,36864,,hayir,evet,kredili yurtlar kurumu,425
36865,36865,,hayir,hayir,,
36866,36866,,hayir,hayir,,
36867,36867,,hayir,hayir,,
36868,36868,,hayir,evet,kyk,500
36869,36869,,hayir,evet,kyk,500
36870,36870,,hayir,hayir,,
36871,36871,,hayir,hayir,,
36872,36872,,hayir,hayir,,
36873,36873,,hayir,evet,cayeli vakfi,150
36874,36874,,hayir,evet,kyk,500
36875,36875,,hayir,hayir,,
36876,36876,,hayir,evet,kyk,500
36877,36877,,hayir,hayir,,
