ApplicantUniversityId,ApplicantId,UniversityId,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,"Daha Önceden Mezun Olunduysa, Mezun Olunan Üniversite"
35350,35350,35350,makine muhendisligi,2,0.00 - 2.50,hayir,
35351,35351,35351,kimya(ingilizce),1,2.50 - 3.00,hayir,
35352,35352,35352,uluslararasi ticaret ve finansman,5,2.50 - 3.00,hayir,
35353,35353,35353,makine muhendisligi,3,0.00 - 2.50,hayir,
35354,35354,35354,hukuk(ingilizce),3,0.00 - 2.50,hayir,
35355,35355,35355,bilgisayar muhendisligi,2,0.00 - 2.50,hayir,
35356,35356,35356,tip,2,Not Yok,hayir,
35357,35357,35357,elektrik-elektronik muhendisligi(ingilizce)(ikinci ogretim),3,2.50 - 3.00,hayir,
35358,35358,35358,bilgisayar ve ogretim teknolojileri ogretmenligi,5,2.50 - 3.00,hayir,
35359,35359,35359,isletme,3,2.50 - 3.00,hayir,
35360,35360,35360,endustri muhendisligi,3,0.00 - 2.50,hayir,
35361,35361,35361,makine muhendisligi(ikinci ogretim),2,0.00 - 2.50,hayir,
35362,35362,35362,bilgisayar muhendisligi(ikinci ogretim),3,2.50 - 3.00,hayir,
35363,35363,35363,bilgisayar muhendisligi,3,0.00 - 2.50,hayir,
35364,35364,35364,makine muhendisligi,3,0.00 - 2.50,hayir,
35365,35365,35365,elektrik-elektronik muhendisligi,5,0.00 - 2.50,hayir,
35366,35366,35366,bilisim sistemleri ve teknolojileri (yuksekokul),2,2.50 - 3.00,hayir,
35367,35367,35367,bilgisayar teknolojisi ve bilisim sistemleri (yuksekokul),2,2.50 - 3.00,hayir,
35368,35368,35368,ceviribilim(almanca),4,2.50 - 3.00,hayir,
35369,35369,35369,insaat muhendisligi,2,0.00 - 2.50,hayir,
35370,35370,35370,gida muhendisligi,4,0.00 - 2.50,hayir,
35371,35371,35371,makine muhendisligi(ingilizce),3,2.50 - 3.00,hayir,
35372,35372,35372,endustri muhendisligi,4,3.00 - 3.50,hayir,
35373,35373,35373,bankacilik ve finans (fakulte),4,2.50 - 3.00,hayir,
35374,35374,35374,iktisat,1,0.00 - 2.50,hayir,
35375,35375,35375,insaat muhendisligi,3,2.50 - 3.00,hayir,
35376,35376,35376,ekonometri,2,2.50 - 3.00,hayir,
35377,35377,35377,ekonomi,1,Not Yok,hayir,
35378,35378,35378,bilgisayar muhendisligi(ingilizce),hazirlik,Not Yok,hayir,
35379,35379,35379,bilgisayar muhendisligi,4,0.00 - 2.50,hayir,
35380,35380,35380,endustri muhendisligi,4,3.00 - 3.50,hayir,
35381,35381,35381,gida muhendisligi,2,0.00 - 2.50,evet,ege universitesi
35382,35382,35382,yazilim muhendisligi (teknoloji fakultesi)(ikinci ogretim),4,0.00 - 2.50,hayir,
35383,35383,35383,bilgisayar muhendisligi,3,0.00 - 2.50,hayir,
35384,35384,35384,kimya,2,0.00 - 2.50,hayir,
35385,35385,35385,elektronik ve haberlesme muhendisligi,2,0.00 - 2.50,hayir,
35386,35386,35386,iktisat,4,0.00 - 2.50,hayir,
35387,35387,35387,bilgisayar muhendisligi,2,0.00 - 2.50,hayir,
35388,35388,35388,tip,4,3.00 - 3.50,hayir,
35389,35389,35389,tip,2,3.00 - 3.50,hayir,
35390,35390,35390,yonetim bilisim sistemleri (fakulte),2,0.00 - 2.50,hayir,
35391,35391,35391,bitki koruma,3,0.00 - 2.50,hayir,
35392,35392,35392,gida muhendisligi(ingilizce)(ikinci ogretim),3,0.00 - 2.50,hayir,
35393,35393,35393,isletme,3,0.00 - 2.50,hayir,
35394,35394,35394,tip,3,3.00 - 3.50,hayir,
35395,35395,35395,diger,2,0.00 - 2.50,hayir,
35396,35396,35396,endustri muhendisligi(ingilizce),2,2.50 - 3.00,hayir,
35397,35397,35397,bilgisayar muhendisligi,3,0.00 - 2.50,hayir,
35398,35398,35398,elektrik-elektronik muhendisligi(ingilizce),2,2.50 - 3.00,hayir,
35399,35399,35399,halkla iliskiler ve tanitim(ingilizce),4,3.50 - 4.00,hayir,
35400,35400,35400,makine muhendisligi(ikinci ogretim),5,0.00 - 2.50,hayir,
35401,35401,35401,tip(ingilizce),2,2.50 - 3.00,hayir,
35402,35402,35402,bilgisayar ve ogretim teknolojileri ogretmenligi,3,0.00 - 2.50,hayir,
35403,35403,35403,eczacilik,4,3.00 - 3.50,hayir,
35404,35404,35404,isletme,4,0.00 - 2.50,hayir,
35405,35405,35405,elektronik ve haberlesme muhendisligi,4,0.00 - 2.50,hayir,
35406,35406,35406,iktisat,3,0.00 - 2.50,hayir,
35407,35407,35407,insaat muhendisligi(ikinci ogretim),2,0.00 - 2.50,hayir,
35408,35408,35408,ekonometri,2,0.00 - 2.50,hayir,
35409,35409,35409,bilgisayar muhendisligi,3,2.50 - 3.00,hayir,
35410,35410,35410,tip,3,3.00 - 3.50,hayir,
35411,35411,35411,tarim makineleri,4,0.00 - 2.50,hayir,
35412,35412,35412,makine muhendisligi(ikinci ogretim),1,0.00 - 2.50,evet,istanbul universitesi
35413,35413,35413,kontrol ve otomasyon muhendisligi,2,0.00 - 2.50,hayir,
35414,35414,35414,elektrik-elektronik muhendisligi,4,0.00 - 2.50,hayir,
35415,35415,35415,imalat muhendisligi,4,2.50 - 3.00,hayir,
35416,35416,35416,hemsirelik (fakulte),3,0.00 - 2.50,hayir,
35417,35417,35417,elektrik-elektronik muhendisligi (m.t.o.k.),3,0.00 - 2.50,hayir,
35418,35418,35418,insaat muhendisligi,3,0.00 - 2.50,hayir,
35419,35419,35419,insaat muhendisligi(ingilizce),3,3.00 - 3.50,hayir,
35420,35420,35420,iktisat(turkce),4,0.00 - 2.50,hayir,
35421,35421,35421,iktisat(uolp-suny geneseo),2,0.00 - 2.50,hayir,
35422,35422,35422,maliye(ikinci ogretim),3,0.00 - 2.50,hayir,
35423,35423,35423,turizm isletmeciligi (fakulte),3,0.00 - 2.50,hayir,
35424,35424,35424,ingilizce ogretmenligi(elt),4,3.00 - 3.50,hayir,
35425,35425,35425,tip(istanbul),4,0.00 - 2.50,hayir,
35426,35426,35426,tip,4,2.50 - 3.00,hayir,
35427,35427,35427,rehberlik ve psikolojik danismanlik,4,3.50 - 4.00,hayir,
35428,35428,35428,tip,5,3.00 - 3.50,hayir,
35429,35429,35429,siyaset bilimi ve uluslararasi iliskiler,2,2.50 - 3.00,hayir,
35430,35430,35430,sanat tarihi,3,3.00 - 3.50,hayir,
35431,35431,35431,hukuk,4,2.50 - 3.00,hayir,
35432,35432,35432,hukuk,4,2.50 - 3.00,hayir,
35433,35433,35433,uluslararasi ticaret (fakulte),4,3.50 - 4.00,hayir,
35434,35434,35434,ekonomi(ingilizce),3,3.50 - 4.00,hayir,
35435,35435,35435,bilgisayar muhendisligi(ingilizce)(tam burslu),1,Not Yok,hayir,
35436,35436,35436,rehberlik ve psikolojik danismanlik,3,3.00 - 3.50,hayir,
35437,35437,35437,elektrik-elektronik muhendisligi(ingilizce),4,0.00 - 2.50,hayir,
35438,35438,35438,bilgisayar muhendisligi(ingilizce),2,0.00 - 2.50,hayir,
35439,35439,35439,ic mimarlik ve cevre tasarimi,3,3.00 - 3.50,hayir,
35440,35440,35440,tip,4,2.50 - 3.00,hayir,
35441,35441,35441,isletme muhendisligi,3,2.50 - 3.00,hayir,
35442,35442,35442,bilgisayar muhendisligi,2,3.00 - 3.50,hayir,
35443,35443,35443,gorsel iletisim tasarimi,2,3.00 - 3.50,hayir,
35444,35444,35444,eczacilik,2,2.50 - 3.00,hayir,
35445,35445,35445,hukuk,4,2.50 - 3.00,hayir,
35446,35446,35446,ingilizce ogretmenligi,4,3.00 - 3.50,hayir,
35447,35447,35447,dis hekimligi,3,2.50 - 3.00,hayir,
35448,35448,35448,elektrik-elektronik muhendisligi,2,0.00 - 2.50,hayir,
35449,35449,35449,beslenme ve diyetetik (fakulte),4,3.00 - 3.50,hayir,
35450,35450,35450,eczacilik,4,2.50 - 3.00,hayir,
35451,35451,35451,insaat muhendisligi(ingilizce),4,2.50 - 3.00,hayir,
35452,35452,35452,hukuk,3,2.50 - 3.00,hayir,
35453,35453,35453,mimarlik,4,2.50 - 3.00,hayir,
35454,35454,35454,uluslararasi iliskiler,2,3.00 - 3.50,hayir,
35455,35455,35455,hukuk,3,2.50 - 3.00,hayir,
35456,35456,35456,uluslararasi ticaret (yuksekokul),3,3.00 - 3.50,hayir,
35457,35457,35457,mimarlik,4,2.50 - 3.00,hayir,
35458,35458,35458,endustri muhendisligi(ingilizce),3,2.50 - 3.00,hayir,
35459,35459,35459,ucak muhendisligi(ingilizce),3,2.50 - 3.00,hayir,
35460,35460,35460,dis hekimligi,1,2.50 - 3.00,hayir,
35461,35461,35461,insaat muhendisligi,3,2.50 - 3.00,hayir,
35462,35462,35462,siyaset bilimi ve uluslararasi iliskiler,1,Not Yok,hayir,
35463,35463,35463,elektrik-elektronik muhendisligi(ingilizce),2,2.50 - 3.00,hayir,
35464,35464,35464,hukuk,4,2.50 - 3.00,hayir,
35465,35465,35465,isletme,3,0.00 - 2.50,hayir,
35466,35466,35466,endustri muhendisligi(ingilizce)(uolp-southern illinois un. edwardsville),3,2.50 - 3.00,hayir,
35467,35467,35467,eczacilik,3,0.00 - 2.50,hayir,
35468,35468,35468,isletme,4,2.50 - 3.00,hayir,
35469,35469,35469,hukuk(tam burslu),4,0.00 - 2.50,hayir,
35470,35470,35470,rehberlik ve psikolojik danismanlik(ikinci ogretim),3,2.50 - 3.00,hayir,
35471,35471,35471,bilgisayar muhendisligi(turkce),4,0.00 - 2.50,hayir,
35472,35472,35472,halkla iliskiler ve tanitim,3,2.50 - 3.00,hayir,
35473,35473,35473,hukuk,2,0.00 - 2.50,hayir,
35474,35474,35474,endustri urunleri tasarimi,2,2.50 - 3.00,hayir,
35475,35475,35475,elektrik muhendisligi,3,0.00 - 2.50,hayir,
35476,35476,35476,makine muhendisligi(ingilizce),3,2.50 - 3.00,hayir,
35477,35477,35477,isletme(iktisat fakultesi),2,3.50 - 4.00,hayir,
35478,35478,35478,mimarlik,4,2.50 - 3.00,hayir,
35479,35479,35479,elektrik-elektronik muhendisligi,4,2.50 - 3.00,hayir,
35480,35480,35480,matematik(ingilizce),2,2.50 - 3.00,hayir,
35481,35481,35481,kimya muhendisligi,4,0.00 - 2.50,hayir,
35482,35482,35482,bilgisayar muhendisligi(ingilizce),4,2.50 - 3.00,hayir,
35483,35483,35483,bilgisayar muhendisligi(turkce),3,0.00 - 2.50,hayir,
35484,35484,35484,isletme(ingilizce),2,2.50 - 3.00,hayir,
35485,35485,35485,bilgisayar muhendisligi,3,0.00 - 2.50,hayir,
35486,35486,35486,uluslararasi ticaret (yuksekokul),1,0.00 - 2.50,hayir,
35487,35487,35487,"radyo, televizyon ve sinema(ikinci ogretim)",4,2.50 - 3.00,hayir,
35488,35488,35488,kamu yonetimi,3,2.50 - 3.00,hayir,
35489,35489,35489,cevre muhendisligi,4,2.50 - 3.00,hayir,
35490,35490,35490,endustri muhendisligi,3,2.50 - 3.00,hayir,
35491,35491,35491,makine muhendisligi,2,0.00 - 2.50,hayir,
35492,35492,35492,iktisat(ingilizce),2,2.50 - 3.00,hayir,
35493,35493,35493,halkla iliskiler ve reklamcilik (fakulte),4,3.00 - 3.50,hayir,
35494,35494,35494,iktisat,4,2.50 - 3.00,hayir,
35495,35495,35495,matematik(ingilizce),2,3.00 - 3.50,hayir,
35496,35496,35496,elektrik muhendisligi(ingilizce),3,0.00 - 2.50,hayir,
35497,35497,35497,ucak muhendisligi(ingilizce),3,2.50 - 3.00,hayir,
35498,35498,35498,isletme muhendisligi(ingilizce),2,0.00 - 2.50,hayir,
35499,35499,35499,ilkogretim matematik ogretmenligi,4,3.00 - 3.50,hayir,
35500,35500,35500,sosyoloji,3,2.50 - 3.00,hayir,
35501,35501,35501,iktisat,2,3.00 - 3.50,hayir,
35502,35502,35502,elektronik muhendisligi,3,2.50 - 3.00,hayir,
35503,35503,35503,elektrik-elektronik muhendisligi,3,2.50 - 3.00,hayir,
35504,35504,35504,ucak muhendisligi,3,2.50 - 3.00,hayir,
35505,35505,35505,spor yoneticiligi (yuksekokul)(ikinci ogretim),3,3.00 - 3.50,hayir,
35506,35506,35506,makine muhendisligi(ingilizce)(ikinci ogretim),3,3.00 - 3.50,hayir,
35507,35507,35507,uluslararasi ticaret ve lojistik (fakulte),3,3.00 - 3.50,evet,uludag universitesi
35508,35508,35508,hukuk,3,0.00 - 2.50,hayir,
35509,35509,35509,elektronik ve haberlesme muhendisligi,3,3.00 - 3.50,hayir,
35510,35510,35510,molekuler biyoloji ve genetik,4,2.50 - 3.00,hayir,
35511,35511,35511,hemsirelik (fakulte),3,2.50 - 3.00,hayir,
35512,35512,35512,biyokimya,3,3.00 - 3.50,hayir,
35513,35513,35513,bilgisayar muhendisligi,4,2.50 - 3.00,hayir,
35514,35514,35514,elektrik-elektronik muhendisligi(ingilizce),2,2.50 - 3.00,hayir,
35515,35515,35515,kimya muhendisligi,3,0.00 - 2.50,hayir,
35516,35516,35516,bilgisayar muhendisligi(ingilizce),1,Not Yok,hayir,
35517,35517,35517,tip(istanbul),2,Not Yok,hayir,
35518,35518,35518,"radyo, televizyon ve sinema",3,3.00 - 3.50,hayir,
35519,35519,35519,uluslararasi iliskiler(ingilizce),2,0.00 - 2.50,hayir,
35520,35520,35520,elektrik-elektronik muhendisligi,2,0.00 - 2.50,hayir,
35521,35521,35521,isletme,4,2.50 - 3.00,hayir,
35522,35522,35522,girisimcilik(ingilizce)(tam burslu),4,2.50 - 3.00,hayir,
35523,35523,35523,ekonometri,,2.50 - 3.00,hayir,
35524,35524,35524,endustri muhendisligi,4,2.50 - 3.00,hayir,
35525,35525,35525,bilgisayar muhendisligi(ingilizce),1,0.00 - 2.50,hayir,
35526,35526,35526,uluslararasi isletmecilik ve ticaret(ingilizce),4,0.00 - 2.50,hayir,
35527,35527,35527,seyahat isletmeciligi ve turizm rehberligi (fakulte)(ingilizce),3,2.50 - 3.00,hayir,
35528,35528,35528,isletme,3,3.00 - 3.50,hayir,
35529,35529,35529,maliye,4,2.50 - 3.00,hayir,
35530,35530,35530,biyokimya,3,2.50 - 3.00,hayir,
35531,35531,35531,uluslararasi iliskiler(ingilizce),5,0.00 - 2.50,hayir,
35532,35532,35532,tarla bitkileri,3,2.50 - 3.00,hayir,
35533,35533,35533,uluslararasi ticaret ve lojistik (fakulte),3,2.50 - 3.00,hayir,
35534,35534,35534,makine muhendisligi(ingilizce)(ikinci ogretim),1,0.00 - 2.50,hayir,
35535,35535,35535,endustri muhendisligi,3,0.00 - 2.50,hayir,
35536,35536,35536,maliye(ikinci ogretim),4,0.00 - 2.50,hayir,
35537,35537,35537,calisma ekonomisi ve endustri iliskileri,2,2.50 - 3.00,hayir,
35538,35538,35538,bilgisayar muhendisligi,3,2.50 - 3.00,hayir,
35539,35539,35539,bilgisayar muhendisligi (teknoloji fakultesi),2,2.50 - 3.00,hayir,
35540,35540,35540,sosyoloji,3,2.50 - 3.00,evet,anadolu universitesi
35541,35541,35541,yonetim bilisim sistemleri (fakulte),2,2.50 - 3.00,hayir,
35542,35542,35542,hemsirelik (fakulte),3,0.00 - 2.50,hayir,
35543,35543,35543,maliye,2,0.00 - 2.50,hayir,
35544,35544,35544,yonetim bilisim sistemleri (fakulte)(ikinci ogretim),2,2.50 - 3.00,hayir,
35545,35545,35545,mimarlik,2,Not Yok,hayir,
35546,35546,35546,mekatronik muhendisligi,3,0.00 - 2.50,hayir,
35547,35547,35547,bilgisayar muhendisligi,2,2.50 - 3.00,hayir,
35548,35548,35548,ingiliz dili ve edebiyati,3,2.50 - 3.00,hayir,
35549,35549,35549,insaat muhendisligi,2,0.00 - 2.50,hayir,
35550,35550,35550,diger,2,2.50 - 3.00,hayir,
35551,35551,35551,enerji sistemleri muhendisligi,4,2.50 - 3.00,hayir,
35552,35552,35552,diger,4,2.50 - 3.00,hayir,
35553,35553,35553,bankacilik ve finans (yuksekokul),4,2.50 - 3.00,hayir,
35554,35554,35554,psikoloji,4,3.50 - 4.00,hayir,
35555,35555,35555,sosyal bilgiler ogretmenligi,3,0.00 - 2.50,hayir,
35556,35556,35556,calisma ekonomisi ve endustri iliskileri,4,2.50 - 3.00,hayir,
35557,35557,35557,felsefe,1,Not Yok,hayir,
35558,35558,35558,ucak muhendisligi,2,3.50 - 4.00,hayir,
35559,35559,35559,hemsirelik (fakulte),3,2.50 - 3.00,hayir,
35560,35560,35560,eczacilik,2,Not Yok,hayir,
35561,35561,35561,ekonomi,1,2.50 - 3.00,hayir,
35562,35562,35562,elektrik-elektronik muhendisligi,3,0.00 - 2.50,hayir,
35563,35563,35563,yonetim bilisim sistemleri (fakulte)(ingilizce),3,0.00 - 2.50,hayir,
35564,35564,35564,istatistik,3,2.50 - 3.00,hayir,
35565,35565,35565,siyaset bilimi ve kamu yonetimi,3,2.50 - 3.00,hayir,
35566,35566,35566,beslenme ve diyetetik (fakulte),3,3.50 - 4.00,hayir,
35567,35567,35567,eczacilik,2,Not Yok,hayir,
35568,35568,35568,veterinerlik,5,2.50 - 3.00,hayir,
35569,35569,35569,isletme,2,2.50 - 3.00,hayir,
35570,35570,35570,hemsirelik (fakulte),4,2.50 - 3.00,hayir,
35571,35571,35571,matematik,hazirlik,Not Yok,hayir,
35572,35572,35572,tip(ingilizce),5,3.00 - 3.50,hayir,
35573,35573,35573,iktisat(turkce),4,0.00 - 2.50,hayir,
35574,35574,35574,halkla iliskiler ve tanitim,1,0.00 - 2.50,evet,siirt universitesi
35575,35575,35575,iktisat,3,0.00 - 2.50,hayir,
35576,35576,35576,kamu yonetimi(ikinci ogretim),3,0.00 - 2.50,hayir,
35577,35577,35577,isletme,4,0.00 - 2.50,hayir,
35578,35578,35578,ekonometri,4,0.00 - 2.50,hayir,
35579,35579,35579,fizik muhendisligi(ingilizce),2,3.50 - 4.00,hayir,
35580,35580,35580,isletme enformatigi(almanca),2,0.00 - 2.50,hayir,
35581,35581,35581,girisimcilik(ingilizce)(tam burslu),4,0.00 - 2.50,hayir,
35582,35582,35582,biyomuhendislik,3,0.00 - 2.50,hayir,
35583,35583,35583,isletme,1,Not Yok,hayir,
35584,35584,35584,isletme,2,0.00 - 2.50,hayir,
35585,35585,35585,elektrik-elektronik muhendisligi,3,0.00 - 2.50,hayir,
35586,35586,35586,bilgisayar muhendisligi(ingilizce)(tam burslu),1,0.00 - 2.50,hayir,
35587,35587,35587,uluslararasi iliskiler,4,0.00 - 2.50,hayir,
35588,35588,35588,eczacilik,4,3.00 - 3.50,hayir,
35589,35589,35589,hukuk,5,3.50 - 4.00,hayir,
35590,35590,35590,makine muhendisligi(ingilizce),2,2.50 - 3.00,hayir,
35591,35591,35591,isletme(iktisat fakultesi),4,0.00 - 2.50,hayir,
35592,35592,35592,ingilizce ogretmenligi(elt),3,3.00 - 3.50,hayir,
35593,35593,35593,uluslararasi ticaret (fakulte)(ikinci ogretim),2,2.50 - 3.00,hayir,
35594,35594,35594,bilgisayar muhendisligi,3,0.00 - 2.50,hayir,
35595,35595,35595,hemsirelik (fakulte),2,0.00 - 2.50,hayir,
35596,35596,35596,ekonometri,2,0.00 - 2.50,hayir,
35597,35597,35597,isletme,4,0.00 - 2.50,hayir,
35598,35598,35598,insaat muhendisligi,2,0.00 - 2.50,hayir,
35599,35599,35599,halkla iliskiler ve reklamcilik (fakulte)(uolp-suny fredonia),1,Not Yok,hayir,
35600,35600,35600,makine muhendisligi(ingilizce),2,3.00 - 3.50,hayir,
35601,35601,35601,makine muhendisligi,4,0.00 - 2.50,hayir,
35602,35602,35602,biyomedikal muhendisligi,2,0.00 - 2.50,hayir,
35603,35603,35603,isletme,3,0.00 - 2.50,hayir,
35604,35604,35604,fizik(tam burslu),1,3.00 - 3.50,hayir,
35605,35605,35605,mimarlik(%50 burslu),3,3.00 - 3.50,hayir,
35606,35606,35606,elektrik-elektronik muhendisligi (teknoloji fakultesi)(ikinci ogretim),3,0.00 - 2.50,hayir,
35607,35607,35607,hukuk(ikinci ogretim),3,3.00 - 3.50,evet,selcuk universitesi
35608,35608,35608,ilahiyat,3,3.50 - 4.00,hayir,
35609,35609,35609,bilgisayar muhendisligi,4,0.00 - 2.50,hayir,
35610,35610,35610,mimarlik,2,3.00 - 3.50,hayir,
35611,35611,35611,turizm isletmeciligi (fakulte)(ingilizce),hazirlik,Not Yok,hayir,
35612,35612,35612,veterinerlik,3,3.50 - 4.00,hayir,
35613,35613,35613,eczacilik,3,3.00 - 3.50,hayir,
35614,35614,35614,hukuk,3,3.00 - 3.50,hayir,
35615,35615,35615,siyaset bilimi ve kamu yonetimi,1,Not Yok,hayir,
35616,35616,35616,tip,6,2.50 - 3.00,hayir,
35617,35617,35617,bilgisayar ve ogretim teknolojileri ogretmenligi,1,Not Yok,evet,beykent universitesi
35618,35618,35618,tip,3,2.50 - 3.00,hayir,
35619,35619,35619,isletme,1,Not Yok,hayir,
35620,35620,35620,hukuk,2,2.50 - 3.00,hayir,
35621,35621,35621,eczacilik,4,2.50 - 3.00,hayir,
35622,35622,35622,eczacilik,2,2.50 - 3.00,hayir,
35623,35623,35623,hukuk,3,3.00 - 3.50,hayir,
35624,35624,35624,cografya,3,3.00 - 3.50,hayir,
35625,35625,35625,sosyoloji,4,2.50 - 3.00,hayir,
35626,35626,35626,tip(istanbul),5,2.50 - 3.00,hayir,
35627,35627,35627,tip(istanbul),5,2.50 - 3.00,hayir,
35628,35628,35628,bilgisayar muhendisligi(turkce),1,2.50 - 3.00,hayir,
35629,35629,35629,mimarlik,3,2.50 - 3.00,hayir,
35630,35630,35630,sehir ve bolge planlama,3,3.50 - 4.00,hayir,
35631,35631,35631,mimarlik,4,2.50 - 3.00,hayir,
35632,35632,35632,bilgi ve belge yonetimi(ikinci ogretim),2,,hayir,
35633,35633,35633,endustri muhendisligi,2,3.50 - 4.00,hayir,
35634,35634,35634,,5,2.50 - 3.00,hayir,
35635,35635,35635,kimya muhendisligi,hazirlik,Not Yok,evet,gedik universitesi
35636,35636,35636,hukuk,2,2.50 - 3.00,hayir,
35637,35637,35637,diger,1,Not Yok,evet,anadolu universitesi
35638,35638,35638,tarih,4,3.00 - 3.50,hayir,
35639,35639,35639,kimya,3,3.50 - 4.00,evet,sakarya universitesi
35640,35640,35640,hemsirelik (yuksekokul),3,3.00 - 3.50,hayir,
35641,35641,35641,tarih,2,3.50 - 4.00,hayir,
35642,35642,35642,siyaset bilimi ve kamu yonetimi,5,2.50 - 3.00,hayir,
35643,35643,35643,hukuk,4,0.00 - 2.50,hayir,
35644,35644,35644,fizyoterapi ve rehabilitasyon (fakulte),4,3.00 - 3.50,hayir,
35645,35645,35645,cevre muhendisligi,1,Not Yok,hayir,
35646,35646,35646,mimarlik,3,2.50 - 3.00,hayir,
35647,35647,35647,maliye,1,Not Yok,hayir,
35648,35648,35648,hukuk,2,0.00 - 2.50,hayir,
35649,35649,35649,sinif ogretmenligi,3,2.50 - 3.00,hayir,
35650,35650,35650,iktisat,2,2.50 - 3.00,hayir,
35651,35651,35651,mimarlik,4,0.00 - 2.50,hayir,
35652,35652,35652,okul oncesi ogretmenligi,3,2.50 - 3.00,hayir,
35653,35653,35653,endustri sistemleri muhendisligi(tam burslu),2,2.50 - 3.00,hayir,
35654,35654,35654,sinema ve televizyon,3,3.00 - 3.50,hayir,
35655,35655,35655,iktisat,4,3.00 - 3.50,hayir,
35656,35656,35656,ilkogretim matematik ogretmenligi,3,2.50 - 3.00,hayir,
35657,35657,35657,matematik,2,2.50 - 3.00,hayir,
35658,35658,35658,hemsirelik (fakulte),3,2.50 - 3.00,hayir,
35659,35659,35659,orman muhendisligi,3,3.00 - 3.50,hayir,
35660,35660,35660,fizyoterapi ve rehabilitasyon (fakulte),4,2.50 - 3.00,hayir,
35661,35661,35661,elektrik-elektronik muhendisligi,1,2.50 - 3.00,hayir,
35662,35662,35662,tip,3,0.00 - 2.50,hayir,
35663,35663,35663,elektrik-elektronik muhendisligi,4,2.50 - 3.00,hayir,
35664,35664,35664,ilahiyat,2,2.50 - 3.00,hayir,
35665,35665,35665,siyaset bilimi ve kamu yonetimi,4,3.00 - 3.50,hayir,
35666,35666,35666,sosyoloji,3,3.00 - 3.50,hayir,
35667,35667,35667,muhasebe ve finansal yonetim (fakulte),3,3.00 - 3.50,hayir,
35668,35668,35668,ingiliz dili ve edebiyati(ikinci ogretim),2,3.00 - 3.50,hayir,
35669,35669,35669,elektrik-elektronik muhendisligi,2,2.50 - 3.00,hayir,
35670,35670,35670,uluslararasi iliskiler,4,3.00 - 3.50,hayir,
35671,35671,35671,diger,3,2.50 - 3.00,evet,
35672,35672,35672,insaat muhendisligi(ingilizce),3,2.50 - 3.00,hayir,
35673,35673,35673,insaat muhendisligi,4,2.50 - 3.00,hayir,
35674,35674,35674,"radyo, televizyon ve sinema(ikinci ogretim)",3,3.00 - 3.50,hayir,
35675,35675,35675,biyomedikal muhendisligi,2,3.00 - 3.50,hayir,
35676,35676,35676,maliye,3,0.00 - 2.50,hayir,
35677,35677,35677,ilahiyat,3,3.00 - 3.50,hayir,
35678,35678,35678,sehir ve bolge planlama,1,2.50 - 3.00,hayir,
35679,35679,35679,diger,2,3.00 - 3.50,hayir,
35680,35680,35680,imalat muhendisligi,2,3.00 - 3.50,hayir,
35681,35681,35681,bilgisayar muhendisligi(ingilizce),2,2.50 - 3.00,hayir,
35682,35682,35682,hemsirelik (yuksekokul),3,2.50 - 3.00,hayir,
35683,35683,35683,mekatronik muhendisligi (m.t.o.k.),3,0.00 - 2.50,hayir,
35684,35684,35684,biyomedikal muhendisligi,3,0.00 - 2.50,hayir,
35685,35685,35685,ingilizce ogretmenligi,4,0.00 - 2.50,hayir,
35686,35686,35686,iktisat(ingilizce),3,0.00 - 2.50,hayir,
35687,35687,35687,siyaset bilimi ve kamu yonetimi,4,0.00 - 2.50,hayir,
35688,35688,35688,isletme bilgi yonetimi (yuksekokul),2,2.50 - 3.00,evet,mersin universitesi
35689,35689,35689,sosyal bilgiler ogretmenligi,1,2.50 - 3.00,hayir,
35690,35690,35690,elektrik-elektronik muhendisligi(ingilizce),3,0.00 - 2.50,hayir,
35691,35691,35691,makine muhendisligi,4,0.00 - 2.50,hayir,
35692,35692,35692,gazetecilik(ikinci ogretim),3,2.50 - 3.00,hayir,
35693,35693,35693,,1,2.50 - 3.00,hayir,
35694,35694,35694,hemsirelik (fakulte),2,2.50 - 3.00,hayir,
35695,35695,35695,endustri muhendisligi(ingilizce),4,0.00 - 2.50,hayir,
35696,35696,35696,elektrik-elektronik muhendisligi(ingilizce),2,0.00 - 2.50,hayir,
35697,35697,35697,ebelik (fakulte),3,2.50 - 3.00,hayir,
35698,35698,35698,turk dili ve edebiyati,2,2.50 - 3.00,hayir,
35699,35699,35699,sosyoloji(ikinci ogretim),2,2.50 - 3.00,hayir,
35700,35700,35700,moda tasarimi (m.t.o.k.),4,2.50 - 3.00,hayir,
35701,35701,35701,insaat muhendisligi(tam burslu),3,0.00 - 2.50,hayir,
35702,35702,35702,mimarlik,3,0.00 - 2.50,hayir,
35703,35703,35703,bankacilik ve finans (fakulte),2,2.50 - 3.00,hayir,
35704,35704,35704,bilgisayar muhendisligi,3,0.00 - 2.50,hayir,
35705,35705,35705,ic mimarlik ve cevre tasarimi,3,3.00 - 3.50,hayir,
35706,35706,35706,insaat muhendisligi,2,2.50 - 3.00,hayir,
