FamilyID,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi
34714,egitimi yok,hayir,,universite,hayir,,5.0
34715,ilkokul,hayir,,universite,evet,ozel sektor,2.0
34716,ortaokul,evet,ozel sektor,ortaokul,hayir,,2.0
34717,ilkokul,hayir,,ilkokul,evet,diger,3.0
34718,ilkokul,hayir,,ilkokul,evet,diger,2.0
34719,ilkokul,hayir,,ilkokul,evet,ozel sektor,4.0
34720,egitimi yok,hayir,,ortaokul,evet,diger,5.0
34721,egitimi yok,hayir,,ortaokul,emekli,,5.0
34722,egitimi yok,hayir,,lise,hayir,,5.0
34723,lise,hayir,,lise,evet,diger,2.0
34724,ilkokul,hayir,,ilkokul,evet,,1.0
34725,egitimi yok,hayir,,egitimi yok,emekli,,5.0
34726,egitimi yok,hayir,,ilkokul,hayir,,5.0
34727,ilkokul,hayir,,ilkokul,emekli,,2.0
34728,ortaokul,hayir,,lise,emekli,,1.0
34729,ortaokul,hayir,,lise,emekli,,4.0
34730,yuksek lisans,evet,kamu,yuksek lisans,evet,kamu,1.0
34731,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1.0
34732,ilkokul,hayir,,lise,emekli,,2.0
34733,egitimi yok,hayir,,ilkokul,hayir,,5.0
34734,ilkokul,hayir,,ortaokul,emekli,,2.0
34735,egitimi yok,hayir,,lise,hayir,,5.0
34736,egitimi yok,hayir,,ilkokul,hayir,,5.0
34737,,,,,,,
34738,universite,evet,kamu,yuksek lisans,evet,kamu,2.0
34739,ilkokul,hayir,,ilkokul,emekli,,3.0
34740,ilkokul,hayir,,ilkokul,evet,ozel sektor,5.0
34741,ilkokul,hayir,,ortaokul,emekli,,0.0
34742,ilkokul,hayir,,universite,evet,ozel sektor,1.0
34743,egitimi yok,hayir,,lise,evet,kamu,3.0
34744,ilkokul,hayir,,lise,hayir,,2.0
34745,ilkokul,evet,ozel sektor,ortaokul,evet,ozel sektor,2.0
34746,ilkokul,hayir,,lise,evet,ozel sektor,4.0
34747,ortaokul,hayir,,ortaokul,hayir,,4.0
34748,ilkokul,hayir,,ilkokul,hayir,,4.0
34749,ilkokul,hayir,,egitimi yok,evet,ozel sektor,1.0
34750,ilkokul,hayir,,ilkokul,evet,ozel sektor,1.0
34751,egitimi yok,hayir,,ilkokul,evet,ozel sektor,3.0
34752,egitimi yok,emekli,,egitimi yok,hayir,,5.0
34753,egitimi yok,hayir,,ilkokul,emekli,,3.0
34754,ilkokul,hayir,,lise,evet,ozel sektor,3.0
34755,ilkokul,hayir,,ortaokul,hayir,,3.0
34756,lise,hayir,,lise,evet,ozel sektor,1.0
34757,ilkokul,hayir,,ilkokul,evet,ozel sektor,3.0
34758,,,,,,,
34759,egitimi yok,hayir,,ilkokul,evet,diger,3.0
34760,universite,evet,kamu,yuksek lisans,evet,kamu,2.0
34761,ilkokul,hayir,,lise,emekli,,5.0
34762,ortaokul,hayir,,lise,evet,diger,1.0
34763,egitimi yok,hayir,,ilkokul,hayir,,5.0
34764,ilkokul,hayir,,ilkokul,evet,diger,3.0
34765,ilkokul,evet,ozel sektor,ilkokul,hayir,,1.0
34766,,,,egitimi yok,hayir,,3.0
34767,ilkokul,hayir,,lise,emekli,,2.0
34768,ilkokul,hayir,,ortaokul,emekli,,5.0
34769,ortaokul,hayir,,lise,evet,ozel sektor,2.0
34770,egitimi yok,hayir,,universite,emekli,,2.0
34771,lise,hayir,,ilkokul,evet,kamu,2.0
34772,ortaokul,hayir,,egitimi yok,evet,diger,3.0
34773,ilkokul,hayir,,yuksek lisans,evet,kamu,4.0
34774,egitimi yok,hayir,,ilkokul,emekli,,5.0
34775,ortaokul,evet,kamu,ilkokul,evet,diger,2.0
34776,ilkokul,hayir,,ortaokul,emekli,,3.0
34777,ilkokul,hayir,,ilkokul,hayir,,5.0
34778,ilkokul,evet,diger,ortaokul,emekli,,1.0
34779,universite,emekli,,universite,emekli,,2.0
34780,egitimi yok,hayir,,ortaokul,evet,diger,4.0
34781,ilkokul,hayir,,lise,evet,kamu,5.0
34782,ilkokul,hayir,,ilkokul,hayir,,4.0
34783,egitimi yok,hayir,,lise,hayir,,3.0
34784,ilkokul,hayir,,ortaokul,emekli,,3.0
34785,egitimi yok,hayir,,egitimi yok,evet,diger,5.0
34786,ilkokul,hayir,,ilkokul,hayir,,2.0
34787,ilkokul,hayir,,lise,evet,kamu,2.0
34788,ilkokul,hayir,,ilkokul,evet,diger,2.0
34789,lise,hayir,,lise,evet,kamu,1.0
34790,lise,evet,ozel sektor,lise,emekli,,1.0
34791,egitimi yok,hayir,,ilkokul,emekli,,4.0
34792,lise,hayir,,ilkokul,evet,ozel sektor,1.0
34793,ilkokul,hayir,,ortaokul,evet,diger,1.0
34794,ilkokul,hayir,,ilkokul,hayir,,3.0
34795,egitimi yok,hayir,,ilkokul,emekli,,4.0
34796,ilkokul,hayir,,ortaokul,evet,ozel sektor,4.0
34797,ilkokul,evet,diger,ortaokul,hayir,,1.0
34798,ilkokul,evet,diger,ortaokul,emekli,,5.0
34799,egitimi yok,hayir,,ilkokul,evet,ozel sektor,2.0
34800,universite,hayir,,universite,evet,kamu,1.0
34801,ilkokul,hayir,,lise,evet,kamu,5.0
34802,ilkokul,hayir,,ortaokul,evet,ozel sektor,2.0
34803,lise,hayir,,universite,evet,,3.0
34804,lise,emekli,,ortaokul,evet,ozel sektor,2.0
34805,ilkokul,hayir,,ilkokul,emekli,,2.0
34806,ortaokul,evet,ozel sektor,ortaokul,evet,diger,5.0
34807,universite,evet,kamu,universite,evet,kamu,1.0
34808,ortaokul,hayir,,lise,evet,kamu,2.0
34809,ilkokul,hayir,,ilkokul,emekli,,2.0
34810,lise,emekli,,ilkokul,evet,ozel sektor,2.0
34811,ortaokul,hayir,,ortaokul,hayir,,2.0
34812,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,5.0
34813,universite,evet,kamu,ilkokul,hayir,,2.0
34814,ilkokul,hayir,,ortaokul,emekli,,2.0
34815,ilkokul,hayir,,ortaokul,emekli,,2.0
34816,ilkokul,hayir,,lise,,,5.0
34817,ilkokul,hayir,,ilkokul,evet,ozel sektor,3.0
34818,lise,hayir,,universite,evet,kamu,2.0
34819,ilkokul,hayir,,ilkokul,evet,ozel sektor,0.0
34820,ilkokul,hayir,,ilkokul,emekli,,2.0
34821,lise,hayir,,universite,evet,kamu,2.0
34822,ilkokul,hayir,,ilkokul,emekli,,5.0
34823,ortaokul,hayir,,ortaokul,evet,ozel sektor,1.0
34824,ilkokul,hayir,,ilkokul,evet,diger,2.0
34825,ilkokul,evet,ozel sektor,lise,evet,kamu,2.0
34826,universite,evet,kamu,universite,evet,ozel sektor,1.0
34827,universite,emekli,,universite,evet,kamu,1.0
34828,universite,emekli,,universite,evet,kamu,1.0
34829,lise,emekli,,ilkokul,evet,ozel sektor,2.0
34830,egitimi yok,hayir,,ortaokul,evet,diger,3.0
34831,universite,evet,kamu,universite,emekli,,0.0
34832,lise,hayir,,ortaokul,emekli,,1.0
34833,egitimi yok,hayir,,egitimi yok,emekli,,5.0
34834,ilkokul,hayir,,ortaokul,emekli,,2.0
34835,lise,emekli,,ilkokul,emekli,,1.0
34836,lise,hayir,,ortaokul,hayir,,1.0
34837,lise,hayir,,universite,evet,,4.0
34838,lise,emekli,,lise,evet,ozel sektor,1.0
34839,lise,hayir,,universite,evet,kamu,2.0
34840,lise,evet,ozel sektor,lise,evet,ozel sektor,1.0
34841,egitimi yok,hayir,,ortaokul,evet,diger,5.0
34842,lise,hayir,,ilkokul,evet,diger,2.0
34843,universite,emekli,,doktora,emekli,,0.0
34844,doktora,evet,kamu,doktora,emekli,,1.0
34845,ortaokul,hayir,,ilkokul,hayir,,1.0
34846,ilkokul,hayir,,ilkokul,hayir,,5.0
34847,egitimi yok,hayir,,ilkokul,hayir,,5.0
34848,ilkokul,hayir,,universite,evet,kamu,2.0
34849,lise,evet,ozel sektor,universite,hayir,,1.0
34850,universite,hayir,,doktora,evet,ozel sektor,2.0
34851,universite,evet,kamu,lise,emekli,,2.0
34852,lise,hayir,,lise,evet,kamu,0.0
34853,lise,hayir,,ortaokul,evet,ozel sektor,2.0
34854,ilkokul,hayir,,ilkokul,hayir,,4.0
34855,egitimi yok,hayir,,ilkokul,emekli,,2.0
34856,lise,hayir,,lise,hayir,,2.0
34857,ilkokul,hayir,,ilkokul,evet,ozel sektor,3.0
34858,ilkokul,hayir,,lise,evet,kamu,1.0
34859,universite,evet,kamu,universite,evet,kamu,0.0
34860,ilkokul,hayir,,ilkokul,evet,diger,3.0
34861,ilkokul,hayir,,ortaokul,evet,ozel sektor,1.0
34862,egitimi yok,hayir,,ilkokul,evet,diger,5.0
34863,ilkokul,,,ilkokul,,,4.0
34864,ilkokul,hayir,,ilkokul,hayir,,5.0
34865,ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
34866,lise,evet,ozel sektor,universite,evet,ozel sektor,0.0
34867,lise,hayir,,lise,evet,kamu,2.0
34868,lise,evet,kamu,lise,emekli,,1.0
34869,lise,hayir,,lise,evet,ozel sektor,1.0
34870,lise,hayir,,universite,evet,ozel sektor,4.0
34871,lise,hayir,,lise,emekli,,1.0
34872,universite,hayir,,universite,evet,kamu,1.0
34873,ilkokul,hayir,,universite,evet,ozel sektor,1.0
34874,ilkokul,hayir,,universite,evet,kamu,5.0
34875,lise,evet,kamu,ortaokul,emekli,,1.0
34876,ilkokul,hayir,,lise,emekli,,1.0
34877,lise,hayir,,universite,evet,ozel sektor,2.0
34878,universite,evet,ozel sektor,ilkokul,hayir,,2.0
34879,ilkokul,hayir,,lise,emekli,,1.0
34880,universite,evet,ozel sektor,universite,evet,ozel sektor,1.0
34881,lise,hayir,,universite,emekli,,1.0
34882,lise,emekli,,lise,emekli,,1.0
34883,ilkokul,hayir,,ortaokul,emekli,,2.0
34884,ilkokul,hayir,,ilkokul,hayir,,3.0
34885,lise,emekli,,universite,evet,ozel sektor,1.0
34886,ilkokul,hayir,,ilkokul,emekli,,2.0
34887,ortaokul,evet,diger,ilkokul,evet,diger,2.0
34888,ilkokul,hayir,,ilkokul,emekli,,3.0
34889,ilkokul,hayir,,ilkokul,evet,diger,4.0
34890,lise,hayir,,lise,emekli,,3.0
34891,ilkokul,hayir,,universite,emekli,,3.0
34892,yuksek lisans,evet,kamu,universite,evet,ozel sektor,0.0
34893,ilkokul,evet,ozel sektor,ortaokul,evet,diger,3.0
34894,ilkokul,hayir,,ilkokul,evet,ozel sektor,1.0
34895,ilkokul,hayir,,ilkokul,emekli,,2.0
34896,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1.0
34897,ilkokul,hayir,,ilkokul,hayir,,3.0
34898,ilkokul,hayir,,ilkokul,evet,diger,3.0
34899,ilkokul,hayir,,ortaokul,evet,ozel sektor,2.0
34900,ilkokul,evet,diger,ilkokul,emekli,,2.0
34901,ortaokul,hayir,,universite,evet,kamu,2.0
34902,ilkokul,hayir,,lise,evet,ozel sektor,2.0
34903,ilkokul,hayir,,ilkokul,hayir,,2.0
34904,ilkokul,evet,kamu,lise,emekli,,2.0
34905,universite,evet,ozel sektor,universite,evet,ozel sektor,1.0
34906,lise,evet,ozel sektor,lise,evet,ozel sektor,1.0
34907,egitimi yok,hayir,,ilkokul,evet,diger,4.0
34908,ilkokul,hayir,,ortaokul,hayir,,4.0
34909,ilkokul,evet,diger,ortaokul,evet,diger,5.0
34910,ilkokul,hayir,,ortaokul,evet,ozel sektor,2.0
34911,ilkokul,evet,ozel sektor,ortaokul,hayir,,0.0
34912,egitimi yok,hayir,,egitimi yok,emekli,,3.0
34913,egitimi yok,hayir,,egitimi yok,evet,ozel sektor,5.0
34914,universite,evet,kamu,universite,evet,kamu,3.0
34915,universite,evet,kamu,universite,evet,ozel sektor,3.0
34916,lise,emekli,,ilkokul,evet,diger,2.0
34917,universite,hayir,,lise,evet,ozel sektor,1.0
34918,lise,hayir,,lise,hayir,,1.0
34919,ortaokul,hayir,,ortaokul,evet,ozel sektor,3.0
34920,ilkokul,hayir,,ilkokul,evet,diger,3.0
34921,universite,hayir,,universite,emekli,,1.0
34922,lise,hayir,,lise,emekli,,2.0
34923,doktora,evet,kamu,yuksek lisans,evet,kamu,0.0
34924,lise,hayir,,universite,evet,kamu,3.0
34925,lise,evet,ozel sektor,doktora,evet,kamu,0.0
34926,ilkokul,emekli,,universite,emekli,,1.0
34927,ilkokul,hayir,,universite,evet,kamu,2.0
34928,lise,hayir,,universite,evet,kamu,1.0
34929,universite,emekli,,universite,evet,ozel sektor,1.0
34930,ilkokul,evet,ozel sektor,lise,emekli,,0.0
34931,lise,hayir,,universite,emekli,,1.0
34932,ilkokul,hayir,,ortaokul,emekli,,2.0
34933,universite,hayir,,universite,emekli,,1.0
34934,ilkokul,hayir,,universite,emekli,,4.0
34935,universite,emekli,,universite,evet,kamu,1.0
34936,universite,evet,kamu,universite,emekli,,2.0
34937,universite,evet,kamu,universite,evet,kamu,1.0
34938,ilkokul,hayir,,lise,emekli,,2.0
34939,lise,hayir,,universite,emekli,,1.0
34940,lise,hayir,,yuksek lisans,evet,ozel sektor,1.0
34941,universite,emekli,,universite,evet,kamu,1.0
34942,lise,hayir,,universite,emekli,,3.0
34943,ilkokul,hayir,,lise,evet,ozel sektor,1.0
34944,yuksek lisans,emekli,,yuksek lisans,emekli,,0.0
34945,universite,evet,,universite,evet,,1.0
34946,ilkokul,hayir,,ilkokul,emekli,,1.0
34947,universite,evet,kamu,universite,evet,ozel sektor,1.0
34948,universite,emekli,,universite,evet,ozel sektor,1.0
34949,ilkokul,hayir,,lise,emekli,,2.0
34950,ilkokul,hayir,,lise,evet,kamu,2.0
34951,universite,evet,ozel sektor,yuksek lisans,hayir,,0.0
34952,egitimi yok,hayir,,ortaokul,emekli,,4.0
34953,ilkokul,hayir,,ilkokul,evet,diger,3.0
34954,ilkokul,hayir,,ilkokul,evet,diger,3.0
34955,ilkokul,hayir,,universite,evet,kamu,1.0
34956,yuksek lisans,emekli,,yuksek lisans,emekli,,0.0
34957,ilkokul,evet,diger,ortaokul,,,1.0
34958,universite,evet,kamu,universite,evet,kamu,2.0
34959,ortaokul,emekli,,lise,evet,diger,1.0
34960,universite,hayir,,lise,evet,diger,0.0
34961,lise,emekli,,lise,emekli,,0.0
34962,universite,evet,kamu,universite,evet,kamu,1.0
34963,universite,hayir,,universite,evet,ozel sektor,1.0
34964,universite,emekli,,universite,emekli,,1.0
34965,ortaokul,hayir,,ilkokul,hayir,,1.0
34966,ilkokul,hayir,,universite,evet,kamu,1.0
34967,ortaokul,hayir,,lise,emekli,,1.0
34968,ortaokul,hayir,,universite,evet,kamu,1.0
34969,lise,evet,ozel sektor,lise,evet,ozel sektor,1.0
34970,lise,hayir,,lise,emekli,,1.0
34971,lise,hayir,,universite,emekli,,1.0
34972,ilkokul,emekli,,lise,emekli,,1.0
34973,lise,emekli,,lise,emekli,,1.0
34974,yuksek lisans,evet,ozel sektor,doktora,evet,diger,2.0
34975,ortaokul,hayir,,lise,emekli,,1.0
34976,ilkokul,hayir,,lise,evet,diger,2.0
34977,lise,evet,ozel sektor,ilkokul,hayir,,1.0
34978,lise,hayir,,universite,evet,kamu,1.0
34979,lise,hayir,,lise,evet,diger,2.0
34980,ilkokul,hayir,,ortaokul,evet,kamu,1.0
34981,ortaokul,hayir,,lise,emekli,,2.0
34982,egitimi yok,hayir,,ilkokul,emekli,,1.0
34983,universite,evet,ozel sektor,universite,evet,ozel sektor,1.0
34984,lise,hayir,,universite,emekli,,1.0
34985,lise,hayir,,yuksek lisans,evet,ozel sektor,1.0
34986,ortaokul,hayir,,lise,emekli,,1.0
34987,ilkokul,emekli,,lise,evet,ozel sektor,1.0
34988,universite,evet,kamu,universite,evet,kamu,2.0
34989,ilkokul,hayir,,ilkokul,emekli,,1.0
34990,ilkokul,hayir,,universite,evet,kamu,1.0
34991,ilkokul,hayir,,lise,evet,ozel sektor,5.0
34992,universite,emekli,,universite,emekli,,2.0
34993,ilkokul,hayir,,ortaokul,evet,ozel sektor,2.0
34994,ortaokul,hayir,,universite,evet,kamu,0.0
34995,egitimi yok,hayir,,egitimi yok,hayir,,5.0
34996,ilkokul,hayir,,ortaokul,evet,ozel sektor,1.0
34997,ilkokul,hayir,,ilkokul,evet,diger,5.0
34998,universite,emekli,,universite,emekli,,1.0
34999,lise,hayir,,lise,hayir,,2.0
35000,ortaokul,evet,ozel sektor,ortaokul,evet,ozel sektor,0.0
35001,ilkokul,hayir,,lise,evet,kamu,3.0
35002,ortaokul,hayir,,universite,evet,ozel sektor,1.0
35003,lise,hayir,,lise,emekli,,3.0
35004,universite,evet,kamu,yuksek lisans,evet,ozel sektor,1.0
35005,lise,evet,kamu,lise,emekli,,1.0
35006,egitimi yok,hayir,,egitimi yok,hayir,,5.0
35007,universite,hayir,,universite,evet,ozel sektor,4.0
35008,universite,evet,kamu,universite,evet,kamu,2.0
35009,universite,evet,ozel sektor,yuksek lisans,emekli,,0.0
35010,universite,evet,kamu,lise,emekli,,1.0
35011,ortaokul,hayir,,ortaokul,emekli,,1.0
35012,lise,evet,ozel sektor,lise,evet,ozel sektor,1.0
35013,ilkokul,hayir,,ilkokul,emekli,,3.0
35014,lise,hayir,,doktora,evet,kamu,2.0
35015,universite,emekli,,universite,evet,kamu,1.0
35016,egitimi yok,hayir,,egitimi yok,evet,diger,5.0
35017,ilkokul,hayir,,lise,evet,ozel sektor,1.0
35018,lise,hayir,,ortaokul,evet,ozel sektor,4.0
35019,lise,evet,ozel sektor,ortaokul,emekli,,1.0
35020,universite,evet,ozel sektor,universite,evet,ozel sektor,1.0
35021,ilkokul,hayir,,ilkokul,emekli,,2.0
35022,doktora,evet,diger,lise,emekli,,0.0
35023,ortaokul,hayir,,lise,evet,kamu,2.0
35024,ortaokul,hayir,,lise,emekli,,0.0
35025,egitimi yok,hayir,,lise,emekli,,5.0
35026,lise,hayir,,lise,evet,ozel sektor,1.0
35027,universite,evet,kamu,universite,evet,kamu,1.0
35028,ilkokul,hayir,,ilkokul,emekli,,1.0
35029,ortaokul,evet,ozel sektor,lise,hayir,,1.0
35030,ilkokul,hayir,,lise,emekli,,2.0
35031,lise,evet,ozel sektor,lise,emekli,,2.0
35032,ortaokul,evet,kamu,lise,evet,kamu,2.0
35033,lise,emekli,,lise,evet,ozel sektor,1.0
35034,ilkokul,hayir,,ortaokul,evet,diger,1.0
35035,ilkokul,hayir,,lise,emekli,,3.0
35036,lise,hayir,,lise,evet,kamu,1.0
35037,universite,evet,kamu,universite,evet,kamu,1.0
35038,ilkokul,hayir,,universite,evet,kamu,1.0
35039,ortaokul,hayir,,lise,emekli,,1.0
35040,ortaokul,hayir,,yuksek lisans,hayir,,2.0
35041,egitimi yok,hayir,,universite,emekli,,1.0
35042,lise,hayir,,lise,evet,ozel sektor,1.0
35043,lise,hayir,,lise,evet,ozel sektor,1.0
35044,lise,hayir,,lise,emekli,,2.0
35045,lise,emekli,,lise,emekli,,2.0
35046,universite,evet,kamu,universite,hayir,,1.0
35047,ilkokul,hayir,,lise,emekli,,2.0
35048,yuksek lisans,emekli,,doktora,evet,kamu,0.0
35049,ilkokul,hayir,,universite,evet,ozel sektor,1.0
35050,lise,hayir,,lise,evet,ozel sektor,1.0
35051,ortaokul,hayir,,lise,evet,ozel sektor,2.0
35052,universite,evet,kamu,universite,evet,kamu,0.0
35053,ilkokul,hayir,,universite,evet,kamu,2.0
35054,ilkokul,hayir,,ortaokul,evet,diger,5.0
35055,ilkokul,evet,diger,ortaokul,evet,diger,4.0
35056,egitimi yok,hayir,,ilkokul,emekli,,2.0
35057,universite,evet,ozel sektor,universite,evet,kamu,0.0
35058,universite,evet,kamu,universite,evet,kamu,1.0
35059,ilkokul,hayir,,universite,evet,kamu,4.0
35060,universite,evet,kamu,universite,emekli,,1.0
35061,ortaokul,emekli,,ilkokul,hayir,,1.0
35062,ilkokul,hayir,,ortaokul,evet,ozel sektor,1.0
35063,ilkokul,hayir,,lise,evet,ozel sektor,2.0
35064,lise,hayir,,lise,evet,,2.0
35065,universite,hayir,,universite,emekli,,2.0
35066,ortaokul,hayir,,lise,evet,ozel sektor,2.0
35067,egitimi yok,hayir,,lise,emekli,,3.0
35068,ortaokul,hayir,,ilkokul,evet,ozel sektor,2.0
35069,ilkokul,hayir,,universite,evet,kamu,2.0
35070,ilkokul,hayir,,lise,evet,ozel sektor,2.0
35071,lise,hayir,,lise,evet,kamu,1.0
35072,universite,evet,diger,universite,evet,diger,0.0
35073,lise,evet,diger,lise,hayir,,3.0
35074,universite,hayir,,universite,evet,kamu,2.0
35075,lise,hayir,,lise,emekli,,1.0
35076,universite,evet,ozel sektor,lise,emekli,,2.0
35077,ilkokul,evet,diger,lise,evet,diger,1.0
35078,ilkokul,hayir,,lise,evet,kamu,3.0
35079,universite,evet,ozel sektor,universite,evet,ozel sektor,1.0
35080,universite,hayir,,universite,emekli,,1.0
35081,universite,evet,kamu,lise,evet,ozel sektor,2.0
35082,ilkokul,hayir,,ortaokul,emekli,,3.0
35083,egitimi yok,hayir,,ilkokul,emekli,,1.0
35084,ortaokul,hayir,,ortaokul,evet,diger,1.0
35085,ilkokul,hayir,,ilkokul,emekli,,1.0
35086,ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
35087,lise,hayir,,universite,evet,kamu,3.0
35088,ilkokul,hayir,,ilkokul,hayir,,5.0
35089,lise,evet,diger,ortaokul,evet,diger,2.0
35090,lise,evet,kamu,universite,emekli,,3.0
35091,ilkokul,hayir,,lise,evet,ozel sektor,3.0
35092,egitimi yok,hayir,,egitimi yok,evet,diger,5.0
35093,ilkokul,hayir,,ilkokul,evet,diger,1.0
35094,ortaokul,hayir,,universite,emekli,,0.0
35095,ortaokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1.0
35096,ortaokul,hayir,,lise,emekli,,1.0
35097,lise,hayir,,universite,evet,kamu,2.0
35098,ortaokul,hayir,,ilkokul,emekli,,1.0
35099,ilkokul,hayir,,ilkokul,evet,diger,3.0
35100,lise,hayir,,universite,hayir,,1.0
35101,universite,emekli,,yuksek lisans,emekli,,1.0
35102,lise,evet,ozel sektor,lise,evet,ozel sektor,1.0
35103,lise,evet,diger,lise,emekli,,2.0
35104,universite,evet,kamu,universite,evet,kamu,2.0
35105,lise,hayir,,lise,evet,ozel sektor,1.0
35106,universite,hayir,,yuksek lisans,evet,kamu,1.0
35107,universite,evet,diger,universite,evet,diger,1.0
35108,universite,evet,kamu,universite,emekli,,2.0
35109,ilkokul,hayir,,lise,evet,ozel sektor,1.0
35110,ilkokul,hayir,,ortaokul,evet,diger,4.0
35111,lise,evet,ozel sektor,lise,evet,ozel sektor,1.0
35112,universite,emekli,,universite,evet,kamu,1.0
35113,lise,emekli,,universite,evet,ozel sektor,1.0
35114,ilkokul,hayir,,ilkokul,evet,ozel sektor,1.0
35115,egitimi yok,hayir,,ilkokul,hayir,,4.0
35116,ilkokul,hayir,,ortaokul,emekli,,1.0
35117,universite,emekli,,universite,evet,kamu,1.0
35118,ilkokul,hayir,,universite,emekli,,3.0
35119,ilkokul,hayir,,ortaokul,evet,diger,5.0
35120,egitimi yok,hayir,,ortaokul,emekli,,5.0
35121,lise,hayir,,universite,evet,ozel sektor,2.0
35122,egitimi yok,hayir,,egitimi yok,hayir,,4.0
35123,ilkokul,emekli,,ilkokul,hayir,,2.0
35124,ilkokul,evet,ozel sektor,ilkokul,hayir,,3.0
35125,ilkokul,hayir,,lise,evet,kamu,3.0
35126,ilkokul,hayir,,ortaokul,evet,diger,2.0
35127,lise,hayir,,universite,emekli,,1.0
35128,ilkokul,hayir,,ilkokul,emekli,,1.0
35129,ortaokul,hayir,,ilkokul,evet,diger,2.0
35130,universite,evet,kamu,yuksek lisans,emekli,,2.0
35131,lise,evet,ozel sektor,lise,evet,ozel sektor,1.0
35132,lise,hayir,,universite,evet,kamu,1.0
35133,ilkokul,hayir,,ilkokul,emekli,,4.0
35134,ilkokul,hayir,,ilkokul,evet,ozel sektor,1.0
35135,universite,evet,kamu,universite,evet,kamu,2.0
35136,egitimi yok,hayir,,ilkokul,evet,ozel sektor,4.0
35137,egitimi yok,hayir,,ortaokul,emekli,,5.0
35138,ilkokul,hayir,,ortaokul,emekli,,2.0
35139,lise,hayir,,doktora,evet,kamu,2.0
35140,ortaokul,hayir,,ilkokul,evet,ozel sektor,1.0
35141,ortaokul,hayir,,ilkokul,evet,ozel sektor,3.0
35142,ilkokul,emekli,,ilkokul,evet,diger,4.0
35143,ortaokul,hayir,,lise,emekli,,3.0
35144,ilkokul,evet,ozel sektor,ilkokul,emekli,,1.0
35145,lise,evet,kamu,universite,evet,kamu,0.0
35146,lise,emekli,,lise,evet,ozel sektor,2.0
35147,ortaokul,hayir,,ortaokul,evet,ozel sektor,3.0
35148,ilkokul,hayir,,ilkokul,emekli,,5.0
35149,ilkokul,emekli,,lise,evet,kamu,1.0
35150,universite,evet,kamu,universite,evet,kamu,2.0
35151,egitimi yok,hayir,,ilkokul,emekli,,4.0
35152,ilkokul,hayir,,lise,evet,ozel sektor,1.0
35153,universite,evet,kamu,universite,evet,ozel sektor,3.0
35154,ortaokul,hayir,,lise,evet,ozel sektor,1.0
35155,ortaokul,hayir,,ortaokul,evet,ozel sektor,3.0
35156,lise,hayir,,universite,evet,kamu,1.0
35157,egitimi yok,hayir,,ilkokul,evet,diger,1.0
35158,ilkokul,hayir,,ilkokul,evet,diger,2.0
35159,universite,emekli,,universite,evet,kamu,1.0
35160,ilkokul,hayir,,ilkokul,emekli,,2.0
35161,ilkokul,evet,diger,universite,evet,kamu,1.0
35162,ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,2.0
35163,universite,evet,kamu,universite,evet,kamu,2.0
35164,ortaokul,hayir,,lise,emekli,,2.0
35165,lise,hayir,,universite,emekli,,2.0
35166,egitimi yok,hayir,,ilkokul,hayir,,4.0
35167,egitimi yok,hayir,,yuksek lisans,evet,kamu,2.0
35168,universite,emekli,,universite,evet,kamu,1.0
35169,universite,evet,kamu,universite,evet,kamu,1.0
35170,universite,evet,kamu,universite,evet,kamu,1.0
35171,universite,evet,kamu,lise,emekli,,1.0
35172,ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
35173,ilkokul,hayir,,ortaokul,emekli,,2.0
35174,universite,evet,kamu,yuksek lisans,evet,ozel sektor,1.0
35175,ilkokul,hayir,,ilkokul,emekli,,2.0
35176,ortaokul,hayir,,universite,emekli,,1.0
35177,egitimi yok,hayir,,ilkokul,hayir,,5.0
35178,universite,emekli,,universite,evet,kamu,2.0
35179,ilkokul,hayir,,lise,emekli,,5.0
35180,ilkokul,hayir,,lise,emekli,,1.0
35181,lise,hayir,,ilkokul,emekli,,1.0
35182,lise,hayir,,universite,evet,diger,2.0
35183,ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
35184,ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
35185,ortaokul,hayir,,lise,evet,diger,2.0
35186,lise,emekli,,ortaokul,emekli,,1.0
35187,universite,hayir,,universite,hayir,,0.0
35188,ilkokul,hayir,,universite,evet,kamu,5.0
35189,lise,hayir,,universite,emekli,,1.0
35190,lise,hayir,,yuksek lisans,evet,kamu,1.0
35191,ilkokul,hayir,,lise,evet,ozel sektor,2.0
35192,lise,evet,ozel sektor,ortaokul,evet,ozel sektor,1.0
35193,ilkokul,hayir,,lise,emekli,,1.0
35194,lise,evet,ozel sektor,doktora,evet,kamu,1.0
35195,egitimi yok,hayir,,ilkokul,emekli,,5.0
35196,universite,evet,kamu,universite,evet,kamu,1.0
35197,lise,hayir,,universite,evet,kamu,2.0
