Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi
lise,evet,ozel sektor,lise,hayir,Null,1
Null,Null,Null,Null,Null,Null,Null
ilkokul,hayir,Null,ilkokul,emekli,Null,1
lise,hayir,Null,ortaokul,emekli,Null,2
ilkokul,hayir,Null,ilkokul,hayir,Null,3
lise,emekli,Null,universite,evet,ozel sektor,1
lise,hayir,Null,lise,hayir,Null,4
universite,evet,kamu,universite,evet,kamu,1
universite,emekli,Null,lise,emekli,Null,0
ilkokul,hayir,Null,ilkokul,emekli,Null,2
ilkokul,hayir,Null,ilkokul,emekli,Null,1
ilkokul,hayir,Null,ilkokul,emekli,Null,1
universite,evet,kamu,lise,evet,ozel sektor,2
universite,hayir,Null,universite,evet,ozel sektor,3
ilkokul,hayir,Null,ortaokul,evet,ozel sektor,3
lise,evet,diger,universite,evet,kamu,1
lise,hayir,Null,lise,evet,kamu,2
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,emekli,Null,2
egitimi yok,hayir,Null,ilkokul,emekli,Null,3
lise,evet,kamu,lise,evet,kamu,1
universite,emekli,Null,universite,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,emekli,Null,1
universite,hayir,Null,ortaokul,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,emekli,Null,2
ortaokul,hayir,Null,lise,emekli,Null,2
lise,hayir,Null,universite,emekli,Null,1
ilkokul,evet,ozel sektor,ilkokul,hayir,Null,2
ilkokul,evet,ozel sektor,lise,emekli,Null,3
ilkokul,hayir,Null,ilkokul,emekli,Null,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,1
ortaokul,hayir,Null,lise,evet,ozel sektor,1
ortaokul,hayir,Null,lise,evet,ozel sektor,2
ilkokul,hayir,Null,lise,evet,ozel sektor,1
universite,evet,ozel sektor,universite,evet,ozel sektor,1
lise,hayir,Null,ilkokul,emekli,Null,1
lise,hayir,Null,lise,hayir,Null,1
lise,emekli,Null,universite,evet,kamu,1
lise,emekli,Null,universite,evet,ozel sektor,1
lise,hayir,Null,lise,hayir,Null,2
ilkokul,hayir,Null,ilkokul,emekli,Null,5
egitimi yok,hayir,Null,ilkokul,emekli,Null,2
ilkokul,hayir,Null,ortaokul,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,hayir,Null,2
ilkokul,hayir,Null,ortaokul,emekli,Null,2
ortaokul,hayir,Null,ilkokul,hayir,Null,5
lise,hayir,Null,lise,emekli,Null,1
ilkokul,hayir,Null,universite,emekli,Null,3
universite,hayir,Null,ilkokul,evet,diger,1
ilkokul,hayir,Null,universite,evet,kamu,2
lise,emekli,Null,lise,hayir,Null,1
lise,hayir,Null,lise,emekli,Null,2
egitimi yok,hayir,Null,ortaokul,hayir,Null,3
lise,hayir,Null,lise,evet,ozel sektor,1
universite,evet,kamu,universite,evet,kamu,1
ilkokul,hayir,Null,ilkokul,hayir,Null,4
ortaokul,hayir,Null,ilkokul,evet,ozel sektor,2
ilkokul,evet,ozel sektor,ilkokul,emekli,Null,1
universite,emekli,Null,universite,evet,kamu,1
lise,hayir,Null,lise,evet,ozel sektor,0
universite,hayir,Null,universite,emekli,Null,1
ilkokul,hayir,Null,ilkokul,hayir,Null,3
egitimi yok,hayir,Null,ilkokul,evet,ozel sektor,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,emekli,Null,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,1
lise,hayir,Null,ilkokul,evet,ozel sektor,3
universite,evet,kamu,ilkokul,evet,ozel sektor,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,3
ilkokul,hayir,Null,lise,hayir,Null,4
ilkokul,evet,ozel sektor,lise,evet,kamu,1
ilkokul,hayir,Null,ilkokul,evet,diger,1
ortaokul,hayir,Null,ilkokul,evet,diger,2
lise,hayir,Null,universite,evet,diger,3
ilkokul,hayir,Null,ortaokul,emekli,Null,3
lise,hayir,Null,universite,evet,kamu,2
lise,hayir,Null,universite,evet,kamu,3
Null,Null,Null,Null,Null,Null,Null
lise,hayir,Null,lise,emekli,Null,3
egitimi yok,hayir,Null,egitimi yok,hayir,Null,5
ilkokul,hayir,Null,ilkokul,hayir,Null,2
ilkokul,hayir,Null,lise,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,evet,diger,2
egitimi yok,hayir,Null,ilkokul,evet,diger,2
ortaokul,hayir,Null,ortaokul,emekli,Null,5
egitimi yok,hayir,Null,ilkokul,hayir,Null,3
ilkokul,hayir,Null,universite,evet,kamu,0
ilkokul,hayir,Null,ilkokul,evet,diger,1
egitimi yok,hayir,Null,universite,evet,kamu,4
ilkokul,hayir,Null,ilkokul,evet,diger,1
ilkokul,hayir,Null,ilkokul,evet,diger,2
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,3
ilkokul,hayir,Null,ortaokul,hayir,Null,5
ilkokul,evet,ozel sektor,ilkokul,hayir,Null,3
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,3
ilkokul,evet,diger,ilkokul,evet,diger,1
lise,evet,ozel sektor,ilkokul,emekli,Null,1
Null,Null,Null,Null,Null,Null,Null
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,2
ilkokul,hayir,Null,ilkokul,hayir,Null,3
ilkokul,hayir,Null,lise,hayir,Null,1
ilkokul,hayir,Null,ortaokul,evet,ozel sektor,1
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
universite,emekli,Null,universite,emekli,Null,1
ilkokul,emekli,Null,lise,evet,diger,1
lise,evet,ozel sektor,universite,evet,ozel sektor,0
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,1
ortaokul,hayir,Null,lise,emekli,Null,1
lise,hayir,Null,lise,hayir,Null,1
ortaokul,hayir,Null,lise,evet,ozel sektor,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,0
egitimi yok,hayir,Null,lise,evet,diger,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,2
universite,evet,kamu,universite,evet,kamu,0
ilkokul,hayir,Null,ilkokul,emekli,Null,2
universite,evet,kamu,universite,evet,kamu,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,1
universite,hayir,Null,lise,evet,Null,1
lise,hayir,Null,egitimi yok,hayir,Null,2
ortaokul,hayir,Null,ilkokul,hayir,Null,4
lise,hayir,Null,egitimi yok,hayir,Null,3
egitimi yok,hayir,Null,ortaokul,evet,diger,5
egitimi yok,hayir,Null,lise,hayir,Null,0
universite,emekli,Null,universite,emekli,Null,1
ilkokul,hayir,Null,universite,hayir,Null,3
ilkokul,hayir,Null,ilkokul,evet,diger,3
universite,emekli,Null,universite,emekli,Null,0
ilkokul,hayir,Null,lise,hayir,Null,2
universite,evet,kamu,universite,emekli,Null,1
universite,emekli,Null,lise,emekli,Null,1
lise,evet,ozel sektor,universite,emekli,Null,1
lise,emekli,Null,universite,emekli,Null,1
Null,Null,Null,Null,Null,Null,Null
lise,hayir,Null,lise,evet,kamu,1
universite,emekli,Null,universite,emekli,Null,2
Null,Null,Null,Null,Null,Null,Null
egitimi yok,hayir,Null,ilkokul,emekli,Null,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,2
ilkokul,hayir,Null,universite,evet,kamu,1
universite,evet,kamu,universite,emekli,Null,1
ortaokul,hayir,Null,universite,evet,ozel sektor,2
lise,hayir,Null,universite,evet,ozel sektor,1
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
universite,evet,kamu,universite,evet,kamu,1
egitimi yok,hayir,Null,ortaokul,evet,ozel sektor,5
egitimi yok,hayir,Null,egitimi yok,hayir,Null,5
ilkokul,hayir,Null,ilkokul,evet,diger,0
egitimi yok,hayir,Null,egitimi yok,hayir,Null,3
ilkokul,hayir,Null,ilkokul,evet,diger,4
lise,hayir,Null,universite,emekli,Null,1
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
ilkokul,hayir,Null,ilkokul,hayir,Null,4
egitimi yok,hayir,Null,ilkokul,emekli,Null,5
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
egitimi yok,hayir,Null,ortaokul,evet,ozel sektor,5
ilkokul,hayir,Null,ilkokul,evet,diger,3
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,5
egitimi yok,hayir,Null,egitimi yok,hayir,Null,2
ilkokul,hayir,Null,ilkokul,evet,diger,2
egitimi yok,evet,ozel sektor,ortaokul,emekli,Null,2
egitimi yok,hayir,Null,ilkokul,evet,ozel sektor,4
egitimi yok,hayir,Null,ilkokul,emekli,Null,5
egitimi yok,hayir,Null,ilkokul,emekli,Null,3
ilkokul,evet,ozel sektor,ilkokul,hayir,Null,2
ilkokul,hayir,Null,ilkokul,evet,diger,3
ortaokul,hayir,Null,ilkokul,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,emekli,Null,2
universite,evet,kamu,universite,emekli,Null,1
lise,emekli,Null,lise,evet,ozel sektor,1
egitimi yok,hayir,Null,egitimi yok,emekli,Null,4
ilkokul,evet,ozel sektor,ilkokul,emekli,Null,1
ortaokul,hayir,Null,lise,evet,kamu,3
ortaokul,hayir,Null,universite,evet,kamu,4
ilkokul,emekli,Null,ortaokul,evet,Null,2
ortaokul,hayir,Null,ortaokul,evet,ozel sektor,1
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
ilkokul,hayir,Null,lise,evet,diger,4
egitimi yok,hayir,Null,ilkokul,emekli,Null,5
ilkokul,hayir,Null,lise,evet,kamu,5
ilkokul,evet,ozel sektor,ortaokul,hayir,Null,1
ilkokul,hayir,Null,ilkokul,emekli,Null,2
egitimi yok,hayir,Null,ilkokul,hayir,Null,4
egitimi yok,hayir,Null,ilkokul,emekli,Null,4
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,5
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,5
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
ilkokul,hayir,Null,ortaokul,evet,diger,3
universite,hayir,Null,universite,hayir,Null,2
ilkokul,hayir,Null,ortaokul,emekli,Null,4
egitimi yok,hayir,Null,lise,hayir,Null,5
ilkokul,evet,ozel sektor,ilkokul,emekli,Null,1
ilkokul,hayir,Null,ortaokul,evet,ozel sektor,1
egitimi yok,hayir,Null,egitimi yok,hayir,Null,5
ilkokul,hayir,Null,lise,evet,ozel sektor,1
universite,evet,kamu,universite,emekli,Null,0
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,1
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
universite,hayir,Null,universite,evet,kamu,2
ilkokul,evet,ozel sektor,ilkokul,emekli,Null,1
lise,emekli,Null,lise,emekli,Null,1
lise,evet,ozel sektor,ortaokul,evet,ozel sektor,1
universite,evet,kamu,universite,evet,kamu,1
ilkokul,emekli,Null,lise,evet,ozel sektor,1
ortaokul,hayir,Null,ortaokul,hayir,Null,3
lise,emekli,Null,lise,evet,ozel sektor,1
ortaokul,evet,ozel sektor,ortaokul,hayir,Null,2
ortaokul,hayir,Null,ortaokul,evet,Null,2
ortaokul,evet,diger,ortaokul,hayir,Null,3
ilkokul,hayir,Null,ortaokul,evet,diger,1
lise,hayir,Null,lise,evet,ozel sektor,2
universite,emekli,Null,universite,emekli,Null,1
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1
lise,emekli,Null,lise,emekli,Null,1
universite,evet,kamu,universite,evet,kamu,1
ortaokul,hayir,Null,universite,emekli,Null,4
ilkokul,hayir,Null,ilkokul,hayir,Null,1
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1
ilkokul,hayir,Null,lise,emekli,Null,2
lise,hayir,Null,lise,evet,ozel sektor,1
ortaokul,hayir,Null,ilkokul,hayir,Null,2
lise,emekli,Null,ilkokul,evet,kamu,2
universite,emekli,Null,universite,evet,kamu,1
ilkokul,hayir,Null,ortaokul,evet,diger,1
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,0
ilkokul,evet,diger,ortaokul,emekli,Null,2
ilkokul,evet,ozel sektor,ortaokul,hayir,Null,1
ilkokul,hayir,Null,lise,emekli,Null,2
ilkokul,hayir,Null,lise,emekli,Null,2
ilkokul,hayir,Null,ilkokul,emekli,Null,3
lise,hayir,Null,lise,evet,kamu,1
ortaokul,hayir,Null,lise,emekli,Null,1
ilkokul,hayir,Null,ilkokul,evet,diger,3
ilkokul,hayir,Null,lise,emekli,Null,5
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,3
egitimi yok,hayir,Null,ilkokul,evet,diger,5
lise,hayir,Null,universite,evet,ozel sektor,2
egitimi yok,hayir,Null,egitimi yok,hayir,Null,5
egitimi yok,hayir,Null,egitimi yok,hayir,Null,4
lise,hayir,Null,universite,evet,kamu,1
egitimi yok,hayir,Null,egitimi yok,hayir,Null,5
egitimi yok,hayir,Null,ilkokul,evet,diger,5
egitimi yok,hayir,Null,ilkokul,hayir,Null,3
Null,Null,Null,Null,Null,Null,Null
ilkokul,hayir,Null,lise,emekli,Null,1
ilkokul,hayir,Null,ilkokul,evet,diger,2
ortaokul,hayir,Null,ortaokul,hayir,Null,5
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
ilkokul,hayir,Null,lise,evet,ozel sektor,2
egitimi yok,hayir,Null,ilkokul,evet,diger,1
egitimi yok,hayir,Null,ortaokul,evet,diger,3
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,4
egitimi yok,hayir,Null,ilkokul,evet,ozel sektor,1
lise,hayir,Null,ortaokul,evet,diger,1
ilkokul,hayir,Null,ortaokul,evet,diger,2
ilkokul,hayir,Null,ilkokul,emekli,Null,3
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,4
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,2
lise,hayir,Null,lise,evet,ozel sektor,1
ilkokul,evet,ozel sektor,lise,hayir,Null,0
universite,evet,kamu,universite,emekli,Null,1
lise,evet,ozel sektor,ilkokul,evet,diger,1
lise,hayir,Null,universite,emekli,Null,1
lise,hayir,Null,yuksek lisans,evet,kamu,2
yuksek lisans,evet,kamu,universite,evet,ozel sektor,0
doktora,hayir,Null,doktora,evet,ozel sektor,1
ilkokul,hayir,Null,egitimi yok,hayir,Null,0
ilkokul,hayir,Null,lise,evet,Null,2
egitimi yok,hayir,Null,lise,hayir,Null,2
ilkokul,hayir,Null,ilkokul,evet,diger,2
ilkokul,hayir,Null,ilkokul,hayir,Null,0
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,2
ilkokul,hayir,Null,ilkokul,evet,Null,1
ilkokul,hayir,Null,ilkokul,emekli,Null,2
lise,emekli,Null,universite,evet,kamu,1
ilkokul,hayir,Null,ilkokul,evet,diger,3
egitimi yok,hayir,Null,ilkokul,evet,diger,4
ilkokul,hayir,Null,ilkokul,hayir,Null,2
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1
ilkokul,evet,ozel sektor,ilkokul,emekli,Null,3
ilkokul,hayir,Null,ilkokul,hayir,Null,2
ilkokul,hayir,Null,ilkokul,emekli,Null,5
lise,hayir,Null,lise,emekli,Null,1
ilkokul,hayir,Null,ilkokul,evet,diger,5
egitimi yok,hayir,Null,ilkokul,emekli,Null,0
universite,evet,ozel sektor,universite,evet,diger,1
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,1
ilkokul,hayir,Null,ortaokul,emekli,Null,2
ilkokul,hayir,Null,ilkokul,evet,diger,1
ilkokul,hayir,Null,ortaokul,emekli,Null,3
universite,evet,kamu,lise,emekli,Null,1
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
ilkokul,hayir,Null,universite,evet,kamu,3
lise,evet,kamu,lise,emekli,Null,1
ilkokul,hayir,Null,lise,evet,kamu,4
ilkokul,hayir,Null,ilkokul,evet,diger,1
universite,emekli,Null,universite,evet,kamu,0
egitimi yok,hayir,Null,ilkokul,evet,diger,3
ilkokul,hayir,Null,ilkokul,evet,diger,1
ilkokul,hayir,Null,ortaokul,evet,diger,2
ilkokul,hayir,Null,lise,emekli,Null,1
ilkokul,hayir,Null,lise,evet,ozel sektor,2
ilkokul,hayir,Null,lise,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,evet,diger,2
ilkokul,hayir,Null,lise,evet,ozel sektor,2
universite,evet,ozel sektor,universite,evet,ozel sektor,1
lise,hayir,Null,doktora,evet,kamu,2
ilkokul,hayir,Null,ilkokul,evet,diger,2
universite,hayir,Null,universite,emekli,Null,2
ilkokul,hayir,Null,lise,evet,ozel sektor,2
egitimi yok,evet,Null,ortaokul,evet,Null,2
egitimi yok,hayir,Null,lise,emekli,Null,4
lise,hayir,Null,universite,hayir,Null,4
ilkokul,hayir,Null,ilkokul,emekli,Null,2
egitimi yok,hayir,Null,ilkokul,evet,diger,2
ilkokul,hayir,Null,ilkokul,hayir,Null,2
ilkokul,hayir,Null,ortaokul,evet,diger,1
ilkokul,hayir,Null,universite,emekli,Null,5
ilkokul,evet,ozel sektor,ilkokul,emekli,Null,1
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
ilkokul,hayir,Null,universite,emekli,Null,2
lise,evet,diger,universite,evet,kamu,1
ortaokul,hayir,Null,universite,evet,kamu,2
ilkokul,hayir,Null,ilkokul,evet,diger,2
lise,hayir,Null,ilkokul,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,hayir,Null,1
egitimi yok,hayir,Null,ilkokul,emekli,Null,3
ilkokul,hayir,Null,lise,emekli,Null,2
ilkokul,hayir,Null,universite,evet,kamu,0
ilkokul,hayir,Null,lise,hayir,Null,1
lise,hayir,Null,universite,hayir,Null,1
ilkokul,hayir,Null,ortaokul,evet,diger,2
universite,evet,kamu,universite,evet,kamu,2
lise,hayir,Null,universite,evet,kamu,3
ilkokul,hayir,Null,yuksek lisans,evet,kamu,2
ilkokul,hayir,Null,universite,hayir,Null,5
ilkokul,hayir,Null,lise,hayir,Null,3
yuksek lisans,evet,kamu,universite,evet,kamu,3
ortaokul,hayir,Null,lise,evet,ozel sektor,2
ilkokul,hayir,Null,lise,emekli,Null,3
lise,hayir,Null,lise,emekli,Null,1
lise,evet,ozel sektor,lise,hayir,Null,2
ilkokul,hayir,Null,universite,evet,ozel sektor,2
ilkokul,hayir,Null,lise,evet,ozel sektor,5
ilkokul,hayir,Null,ortaokul,evet,kamu,2
ilkokul,evet,ozel sektor,lise,emekli,Null,1
ilkokul,hayir,Null,ilkokul,emekli,Null,1
lise,evet,ozel sektor,universite,emekli,Null,0
lise,hayir,Null,lise,emekli,Null,2
ilkokul,hayir,Null,ilkokul,emekli,Null,1
egitimi yok,hayir,Null,lise,evet,kamu,4
ortaokul,hayir,Null,ilkokul,evet,ozel sektor,1
yuksek lisans,emekli,Null,yuksek lisans,evet,ozel sektor,0
ilkokul,hayir,Null,ortaokul,evet,ozel sektor,3
egitimi yok,hayir,Null,universite,evet,kamu,3
lise,hayir,Null,universite,evet,ozel sektor,1
ilkokul,hayir,Null,ortaokul,evet,ozel sektor,4
ilkokul,evet,diger,ilkokul,evet,diger,1
ilkokul,hayir,Null,lise,evet,kamu,4
ilkokul,hayir,Null,lise,evet,ozel sektor,5
ilkokul,evet,ozel sektor,ilkokul,evet,diger,1
ortaokul,hayir,Null,lise,emekli,Null,4
Null,hayir,Null,lise,emekli,Null,3
ilkokul,hayir,Null,ilkokul,evet,diger,3
lise,emekli,Null,lise,emekli,Null,2
egitimi yok,hayir,Null,egitimi yok,hayir,Null,3
lise,hayir,Null,lise,emekli,Null,1
universite,evet,kamu,universite,evet,kamu,1
universite,hayir,Null,universite,emekli,Null,0
lise,evet,kamu,lise,evet,kamu,1
ilkokul,evet,ozel sektor,ilkokul,hayir,Null,1
yuksek lisans,evet,kamu,universite,evet,kamu,1
lise,emekli,Null,universite,emekli,Null,0
ilkokul,hayir,Null,universite,evet,kamu,1
egitimi yok,hayir,Null,egitimi yok,hayir,Null,5
ilkokul,evet,ozel sektor,lise,evet,ozel sektor,1
ortaokul,emekli,Null,lise,emekli,Null,0
universite,evet,diger,ilkokul,hayir,Null,1
lise,evet,ozel sektor,ilkokul,evet,ozel sektor,1
ilkokul,hayir,Null,lise,evet,ozel sektor,1
ortaokul,hayir,Null,universite,hayir,Null,1
egitimi yok,hayir,Null,egitimi yok,hayir,Null,5
egitimi yok,hayir,Null,egitimi yok,hayir,Null,5
ortaokul,hayir,Null,ortaokul,evet,ozel sektor,2
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
egitimi yok,hayir,Null,ortaokul,evet,ozel sektor,3
lise,hayir,Null,universite,evet,kamu,1
ilkokul,hayir,Null,ortaokul,evet,kamu,5
ilkokul,hayir,Null,ilkokul,evet,kamu,2
ilkokul,evet,ozel sektor,ilkokul,emekli,Null,0
universite,hayir,Null,universite,evet,kamu,4
ilkokul,hayir,Null,ortaokul,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,3
ortaokul,evet,ozel sektor,ilkokul,hayir,Null,1
egitimi yok,hayir,Null,ortaokul,emekli,Null,5
ilkokul,hayir,Null,ilkokul,hayir,Null,5
ilkokul,hayir,Null,ortaokul,emekli,Null,2
ilkokul,hayir,Null,ortaokul,evet,ozel sektor,2
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1
universite,evet,kamu,lise,hayir,Null,1
ilkokul,hayir,Null,ilkokul,evet,diger,5
egitimi yok,hayir,Null,ilkokul,evet,Null,3
egitimi yok,hayir,Null,ilkokul,emekli,Null,2
ilkokul,hayir,Null,ortaokul,emekli,Null,2
ilkokul,hayir,Null,ilkokul,evet,diger,2
lise,evet,ozel sektor,lise,evet,ozel sektor,1
ilkokul,hayir,Null,lise,emekli,Null,1
ilkokul,hayir,Null,ortaokul,evet,ozel sektor,2
ilkokul,hayir,Null,lise,evet,kamu,2
ilkokul,hayir,Null,ilkokul,evet,diger,2
ilkokul,hayir,Null,lise,hayir,Null,1
ilkokul,hayir,Null,lise,emekli,Null,3
egitimi yok,evet,diger,egitimi yok,hayir,Null,2
lise,hayir,Null,lise,emekli,Null,2
ilkokul,evet,diger,ilkokul,evet,diger,1
ilkokul,hayir,Null,ilkokul,emekli,Null,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,1
ilkokul,hayir,Null,ortaokul,evet,kamu,2
ilkokul,hayir,Null,ilkokul,evet,diger,3
ortaokul,hayir,Null,ilkokul,evet,ozel sektor,2
ilkokul,hayir,Null,ilkokul,evet,diger,3
ilkokul,hayir,Null,ortaokul,evet,ozel sektor,2
ilkokul,hayir,Null,lise,emekli,Null,1
universite,hayir,Null,lise,evet,kamu,1
ilkokul,hayir,Null,lise,evet,kamu,2
ortaokul,hayir,Null,ortaokul,emekli,Null,2
Null,Null,Null,Null,Null,Null,Null
ilkokul,hayir,Null,universite,emekli,Null,2
lise,hayir,Null,lise,emekli,Null,1
egitimi yok,hayir,Null,lise,evet,ozel sektor,5
lise,hayir,Null,ortaokul,hayir,Null,3
ilkokul,emekli,Null,ilkokul,emekli,Null,3
ilkokul,hayir,Null,lise,emekli,Null,2
egitimi yok,hayir,Null,ilkokul,evet,ozel sektor,5
ilkokul,hayir,Null,lise,emekli,Null,3
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
ortaokul,hayir,Null,ilkokul,evet,ozel sektor,2
ilkokul,hayir,Null,ilkokul,hayir,Null,2
ilkokul,hayir,Null,lise,emekli,Null,1
ilkokul,hayir,Null,lise,evet,kamu,3
ilkokul,hayir,Null,universite,emekli,Null,3
ortaokul,hayir,Null,lise,evet,ozel sektor,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,2
ilkokul,hayir,Null,ilkokul,emekli,Null,2
ilkokul,hayir,Null,ortaokul,evet,ozel sektor,1
egitimi yok,hayir,Null,ortaokul,evet,ozel sektor,4
lise,hayir,Null,ilkokul,evet,diger,3
egitimi yok,hayir,Null,egitimi yok,emekli,Null,5
ilkokul,hayir,Null,ilkokul,emekli,Null,1
ilkokul,hayir,Null,universite,evet,kamu,4
ortaokul,hayir,Null,lise,emekli,Null,0
egitimi yok,hayir,Null,universite,hayir,Null,5
ilkokul,hayir,Null,universite,evet,ozel sektor,2
ortaokul,evet,ozel sektor,ortaokul,hayir,Null,2
ilkokul,hayir,Null,ilkokul,evet,diger,3
ilkokul,hayir,Null,ilkokul,evet,diger,2
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,4
egitimi yok,hayir,Null,ortaokul,evet,diger,5
egitimi yok,hayir,Null,ortaokul,emekli,Null,5
egitimi yok,hayir,Null,lise,hayir,Null,5
lise,hayir,Null,lise,evet,diger,2
ilkokul,hayir,Null,ilkokul,evet,Null,1
egitimi yok,hayir,Null,egitimi yok,emekli,Null,5
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
ilkokul,hayir,Null,ilkokul,emekli,Null,2
ortaokul,hayir,Null,lise,emekli,Null,1
ortaokul,hayir,Null,lise,emekli,Null,4
yuksek lisans,evet,kamu,yuksek lisans,evet,kamu,1
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1
ilkokul,hayir,Null,lise,emekli,Null,2
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
ilkokul,hayir,Null,ortaokul,emekli,Null,2
egitimi yok,hayir,Null,lise,hayir,Null,5
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
Null,Null,Null,Null,Null,Null,Null
universite,evet,kamu,yuksek lisans,evet,kamu,2
ilkokul,hayir,Null,ilkokul,emekli,Null,3
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,5
ilkokul,hayir,Null,ortaokul,emekli,Null,0
ilkokul,hayir,Null,universite,evet,ozel sektor,1
egitimi yok,hayir,Null,lise,evet,kamu,3
ilkokul,hayir,Null,lise,hayir,Null,2
ilkokul,evet,ozel sektor,ortaokul,evet,ozel sektor,2
ilkokul,hayir,Null,lise,evet,ozel sektor,4
ortaokul,hayir,Null,ortaokul,hayir,Null,4
ilkokul,hayir,Null,ilkokul,hayir,Null,4
ilkokul,hayir,Null,egitimi yok,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,1
egitimi yok,hayir,Null,ilkokul,evet,ozel sektor,3
egitimi yok,emekli,Null,egitimi yok,hayir,Null,5
egitimi yok,hayir,Null,ilkokul,emekli,Null,3
ilkokul,hayir,Null,lise,evet,ozel sektor,3
ilkokul,hayir,Null,ortaokul,hayir,Null,3
lise,hayir,Null,lise,evet,ozel sektor,1
ilkokul,hayir,Null,ilkokul,evet,ozel sektor,3
Null,Null,Null,Null,Null,Null,Null
egitimi yok,hayir,Null,ilkokul,evet,diger,3
universite,evet,kamu,yuksek lisans,evet,kamu,2
ilkokul,hayir,Null,lise,emekli,Null,5
ortaokul,hayir,Null,lise,evet,diger,1
egitimi yok,hayir,Null,ilkokul,hayir,Null,5
ilkokul,hayir,Null,ilkokul,evet,diger,3
ilkokul,evet,ozel sektor,ilkokul,hayir,Null,1
Null,Null,Null,egitimi yok,hayir,Null,3
ilkokul,hayir,Null,lise,emekli,Null,2
ilkokul,hayir,Null,ortaokul,emekli,Null,5
ortaokul,hayir,Null,lise,evet,ozel sektor,2
egitimi yok,hayir,Null,universite,emekli,Null,2
lise,hayir,Null,ilkokul,evet,kamu,2
ortaokul,hayir,Null,egitimi yok,evet,diger,3
ilkokul,hayir,Null,yuksek lisans,evet,kamu,4
egitimi yok,hayir,Null,ilkokul,emekli,Null,5
ortaokul,evet,kamu,ilkokul,evet,diger,2
ilkokul,hayir,Null,ortaokul,emekli,Null,3
ilkokul,hayir,Null,ilkokul,hayir,Null,5
