index1,index2,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
26188,26188,Null,0,0,Null,Null
26189,26189,Null,0,0,Null,Null
26190,26190,Null,0,0,Null,Null
26191,26191,Null,0,0,Null,Null
26192,26192,Null,0,0,Null,Null
26193,26193,Null,0,0,Null,Null
26194,26194,Null,0,0,Null,Null
26195,26195,Null,0,0,Null,Null
26196,26196,Null,0,0,Null,Null
26197,26197,Null,0,0,Null,Null
26198,26198,Null,0,0,Null,Null
26199,26199,Null,0,0,Null,Null
26200,26200,Null,0,0,Null,Null
26201,26201,Null,0,0,Null,Null
26202,26202,Null,0,1,kyk,400
26203,26203,Null,0,0,Null,Null
26204,26204,Null,0,0,Null,Null
26205,26205,Null,0,0,Null,Null
26206,26206,Null,0,0,Null,Null
26207,26207,Null,0,0,Null,Null
26208,26208,Null,0,0,Null,Null
26209,26209,Null,0,0,Null,Null
26210,26210,Null,0,0,Null,Null
26211,26211,Null,0,1,kyk,400
26212,26212,Null,0,0,Null,Null
26213,26213,Null,0,0,Null,Null
26214,26214,Null,0,0,Null,Null
26215,26215,Null,0,1,tog,225
26216,26216,Null,0,0,Null,Null
26217,26217,Null,0,0,Null,Null
26218,26218,Null,0,0,Null,Null
26219,26219,Null,0,0,Null,Null
26220,26220,Null,0,1,kredi ve yurtlar  kurumu,400
26221,26221,Null,0,0,Null,Null
26222,26222,Null,0,0,Null,Null
26223,26223,Null,0,0,Null,Null
26224,26224,Null,0,0,Null,Null
26225,26225,Null,0,0,Null,Null
26226,26226,Null,0,1,kocaeli korfez belediyesi,150
26227,26227,Null,0,1,kyk,400
26228,26228,Null,0,1,kyk,400
26229,26229,Null,0,0,Null,Null
26230,26230,Null,0,0,Null,Null
26231,26231,Null,0,0,Null,Null
26232,26232,Null,0,1,vehbi koc vakfi,460
26233,26233,Null,0,0,Null,Null
26234,26234,Null,0,0,Null,Null
26235,26235,Null,0,0,Null,Null
26236,26236,Null,0,0,Null,Null
26237,26237,Null,0,0,Null,Null
26238,26238,Null,0,0,Null,Null
26239,26239,Null,0,1,kyk,400
26240,26240,Null,0,0,Null,Null
26241,26241,Null,0,0,Null,Null
26242,26242,Null,0,0,Null,Null
26243,26243,Null,0,0,Null,Null
26244,26244,Null,0,0,Null,Null
26245,26245,Null,0,0,Null,Null
26246,26246,Null,0,0,Null,Null
26247,26247,Null,0,0,Null,Null
26248,26248,Null,0,0,Null,Null
26249,26249,Null,0,0,Null,Null
26250,26250,Null,0,0,Null,Null
26251,26251,Null,0,0,Null,Null
26252,26252,Null,0,1,kyk,400
26253,26253,Null,0,0,Null,Null
26254,26254,Null,0,1,kyk,400
26255,26255,Null,0,0,Null,Null
26256,26256,Null,0,1,kredili yurtlar kurumu,400
26257,26257,Null,0,1,turk egitim dernegi,800
26258,26258,Null,0,1,kyk,400
26259,26259,Null,0,0,Null,Null
26260,26260,Null,0,0,Null,Null
26261,26261,Null,0,0,Null,Null
26262,26262,Null,0,0,Null,Null
26263,26263,Null,0,1,t.c. cumhurbaskanligi ilk 100 bursu,1200
26264,26264,Null,0,1,basbakanlik kredi yurtlar kurumu,400
26265,26265,Null,0,1,basbakanlik ,400
26266,26266,Null,0,0,Null,Null
26267,26267,Null,0,0,Null,Null
26268,26268,Null,0,1,yuksek ogrenim kredi ve yurtlar kurumu,400
26269,26269,Null,0,0,Null,Null
26270,26270,Null,0,0,Null,Null
26271,26271,Null,0,1,tog,220
26272,26272,Null,0,0,Null,Null
26273,26273,Null,0,0,Null,Null
26274,26274,Null,0,0,Null,Null
26275,26275,Null,0,1,yuksek ogrenim kredi ve yurtlar kurumu,400
26276,26276,Null,0,0,Null,Null
26277,26277,Null,0,0,Null,Null
26278,26278,Null,0,1,hekim holding,100
26279,26279,Null,0,0,Null,Null
26280,26280,Null,0,0,Null,Null
26281,26281,Null,0,0,Null,Null
26282,26282,Null,0,1,kyk geri odemeli,400
26283,26283,Null,0,0,Null,Null
26284,26284,Null,0,0,Null,Null
26285,26285,Null,0,0,Null,Null
26286,26286,Null,0,0,Null,Null
26287,26287,Null,0,0,Null,Null
26288,26288,Null,0,0,Null,Null
26289,26289,Null,0,0,Null,Null
26290,26290,Null,0,0,Null,Null
26291,26291,Null,0,0,Null,Null
26292,26292,Null,0,0,Null,Null
26293,26293,Null,0,0,Null,Null
26294,26294,Null,0,1,kyk,400
26295,26295,Null,0,1,kyk,400
26296,26296,Null,0,0,Null,Null
26297,26297,Null,0,0,Null,Null
26298,26298,Null,0,0,Null,Null
26299,26299,Null,0,0,Null,Null
26300,26300,Null,0,0,Null,Null
26301,26301,Null,0,0,Null,Null
26302,26302,Null,0,1,kyk,300
26303,26303,Null,0,0,Null,Null
26304,26304,Null,0,0,Null,Null
26305,26305,Null,0,0,Null,Null
26306,26306,Null,0,0,Null,Null
26307,26307,Null,0,0,Null,Null
26308,26308,Null,0,0,Null,Null
26309,26309,Null,0,0,Null,Null
26310,26310,Null,0,0,Null,Null
26311,26311,Null,0,0,Null,Null
26312,26312,Null,0,0,Null,Null
26313,26313,Null,0,0,Null,Null
26314,26314,Null,0,0,Null,Null
26315,26315,Null,0,0,Null,Null
26316,26316,Null,0,0,Null,Null
26317,26317,Null,0,1,kyk,400
26318,26318,Null,0,0,Null,Null
26319,26319,Null,0,0,Null,Null
26320,26320,Null,0,0,Null,Null
26321,26321,Null,0,0,Null,Null
26322,26322,Null,0,0,Null,Null
26323,26323,Null,0,0,Null,Null
26324,26324,Null,0,0,Null,Null
26325,26325,Null,0,0,Null,Null
26326,26326,Null,0,0,Null,Null
26327,26327,Null,0,0,Null,Null
26328,26328,Null,0,1,kyk,400
26329,26329,Null,0,0,Null,Null
26330,26330,Null,0,0,Null,Null
26331,26331,Null,0,0,Null,Null
26332,26332,Null,0,0,Null,Null
26333,26333,Null,0,0,Null,Null
26334,26334,Null,0,0,Null,Null
26335,26335,Null,0,0,Null,Null
26336,26336,Null,0,0,Null,Null
26337,26337,Null,0,0,Null,Null
26338,26338,Null,0,0,Null,Null
26339,26339,Null,0,0,Null,Null
26340,26340,Null,0,1,cagdas yasami destekleme dernegi,200
26341,26341,Null,0,0,Null,Null
26342,26342,Null,0,0,Null,Null
26343,26343,Null,0,0,Null,Null
26344,26344,Null,0,1,kyk,400
26345,26345,Null,0,0,Null,Null
26346,26346,Null,0,0,Null,Null
26347,26347,Null,0,0,Null,Null
26348,26348,Null,0,0,Null,Null
26349,26349,Null,0,1,kyk,400
26350,26350,Null,0,0,Null,Null
26351,26351,Null,0,0,Null,Null
26352,26352,Null,0,0,Null,Null
26353,26353,Null,0,0,Null,Null
26354,26354,Null,0,0,Null,Null
26355,26355,Null,0,0,Null,Null
26356,26356,Null,0,0,Null,Null
26357,26357,Null,0,0,Null,Null
26358,26358,Null,0,1,kyk,400
26359,26359,Null,0,0,Null,Null
26360,26360,Null,0,0,Null,Null
26361,26361,Null,0,0,Null,Null
26362,26362,Null,0,0,Null,Null
26363,26363,Null,0,0,Null,Null
26364,26364,Null,0,1,elginkan vakfi,350
26365,26365,Null,0,0,Null,Null
26366,26366,Null,0,1,buvak,350
26367,26367,Null,0,0,Null,Null
26368,26368,Null,0,0,Null,Null
26369,26369,Null,0,0,Null,Null
26370,26370,Null,0,0,Null,Null
26371,26371,Null,0,0,Null,Null
26372,26372,Null,0,0,Null,Null
26373,26373,Null,0,0,Null,Null
26374,26374,Null,0,0,Null,Null
26375,26375,Null,0,0,Null,Null
26376,26376,Null,0,0,Null,Null
26377,26377,Null,0,0,Null,Null
26378,26378,Null,0,0,Null,Null
26379,26379,Null,0,0,Null,Null
26380,26380,Null,0,0,Null,Null
26381,26381,Null,0,0,Null,Null
26382,26382,Null,0,0,Null,Null
26383,26383,Null,0,0,Null,Null
26384,26384,Null,0,0,Null,Null
26385,26385,Null,0,1,kyk,400
26386,26386,Null,0,0,Null,Null
26387,26387,Null,0,1,kredi ve yurtlar kurumu nun kredi aliyorum ,400
26388,26388,Null,0,0,Null,Null
26389,26389,Null,0,1,kyk,400
26390,26390,Null,0,0,Null,Null
26391,26391,Null,0,0,Null,Null
26392,26392,Null,0,0,Null,Null
26393,26393,Null,0,0,Null,Null
26394,26394,Null,0,0,Null,Null
26395,26395,Null,0,0,Null,Null
26396,26396,Null,0,1,kyk,400
26397,26397,Null,0,0,Null,Null
26398,26398,Null,0,0,Null,Null
26399,26399,Null,0,0,Null,Null
26400,26400,Null,0,0,Null,Null
26401,26401,Null,0,0,Null,Null
26402,26402,Null,0,0,Null,Null
26403,26403,Null,0,0,Null,Null
26404,26404,Null,0,0,Null,Null
26405,26405,Null,0,0,Null,Null
26406,26406,Null,0,0,Null,Null
26407,26407,Null,0,0,Null,Null
26408,26408,Null,0,0,Null,Null
26409,26409,Null,0,1,kyk,400
26410,26410,Null,0,1,devlet,400
26411,26411,Null,0,0,Null,Null
26412,26412,Null,0,0,Null,Null
26413,26413,Null,0,0,Null,Null
26414,26414,Null,0,0,Null,Null
26415,26415,Null,0,0,Null,Null
26416,26416,Null,0,0,Null,Null
26417,26417,Null,0,0,Null,Null
26418,26418,Null,0,0,Null,Null
26419,26419,Null,0,0,Null,Null
26420,26420,Null,0,0,Null,Null
26421,26421,Null,0,0,Null,Null
26422,26422,Null,0,0,Null,Null
26423,26423,Null,0,1,kyk kredi geri odemeli aliyorum,400
26424,26424,Null,0,0,Null,Null
26425,26425,Null,0,0,Null,Null
26426,26426,Null,0,0,Null,Null
26427,26427,Null,0,0,Null,Null
26428,26428,Null,0,0,Null,Null
26429,26429,Null,0,0,Null,Null
26430,26430,Null,0,0,Null,Null
26431,26431,Null,0,0,Null,Null
26432,26432,Null,0,1,kyk,400
26433,26433,Null,0,1,ytu vakfi,250
26434,26434,Null,0,0,Null,Null
26435,26435,Null,0,0,Null,Null
26436,26436,Null,0,0,Null,Null
26437,26437,Null,0,0,Null,Null
26438,26438,Null,0,0,Null,Null
26439,26439,Null,0,1,kyk ,400
26440,26440,Null,0,0,Null,Null
26441,26441,Null,0,0,Null,Null
26442,26442,Null,0,0,Null,Null
26443,26443,Null,0,1,kyk,400
26444,26444,Null,0,0,Null,Null
26445,26445,Null,0,0,Null,Null
26446,26446,Null,0,1,kyk  geri odemeli,400
26447,26447,Null,0,1,"kredi ve yurtlar kurumu, bursa sanayi ve ticaret odasi",400
26448,26448,Null,0,0,Null,Null
26449,26449,Null,0,0,Null,Null
26450,26450,Null,0,0,Null,Null
26451,26451,Null,0,1,tev,450
26452,26452,Null,0,0,Null,Null
26453,26453,Null,0,0,Null,Null
26454,26454,Null,0,1,kredi yurtlar kurumu ,400
26455,26455,Null,0,1,kyk,400
26456,26456,Null,0,0,Null,Null
26457,26457,Null,0,0,Null,Null
26458,26458,Null,0,0,Null,Null
26459,26459,Null,0,0,Null,Null
26460,26460,Null,0,0,Null,Null
26461,26461,Null,0,0,Null,Null
26462,26462,Null,0,0,Null,Null
26463,26463,Null,0,0,Null,Null
26464,26464,Null,0,1,kyk,400
26465,26465,Null,0,0,Null,Null
26466,26466,Null,0,0,Null,Null
26467,26467,Null,0,0,Null,Null
26468,26468,Null,0,0,Null,Null
26469,26469,Null,0,0,Null,Null
26470,26470,Null,0,0,Null,Null
26471,26471,Null,0,0,Null,Null
26472,26472,Null,0,1,turk universiteli kadinlar dernegi,200
26473,26473,Null,0,0,Null,Null
26474,26474,Null,0,0,Null,Null
26475,26475,Null,0,0,Null,Null
26476,26476,Null,0,1,kyk,400
26477,26477,Null,0,0,Null,Null
26478,26478,Null,0,0,Null,Null
26479,26479,Null,0,0,Null,Null
26480,26480,Null,0,0,Null,Null
26481,26481,Null,0,0,Null,Null
26482,26482,Null,0,0,Null,Null
26483,26483,Null,0,0,Null,Null
26484,26484,Null,0,0,Null,Null
26485,26485,Null,0,0,Null,Null
26486,26486,Null,0,0,Null,Null
26487,26487,Null,0,0,Null,Null
26488,26488,Null,0,0,Null,Null
26489,26489,Null,0,1,kyk,380
26490,26490,Null,0,1,devlet kyk,400
26491,26491,Null,0,0,Null,Null
26492,26492,Null,0,0,Null,Null
26493,26493,Null,0,0,Null,Null
26494,26494,Null,0,0,Null,Null
26495,26495,Null,0,0,Null,Null
26496,26496,Null,0,0,Null,Null
26497,26497,Null,0,1,kyk,400
26498,26498,Null,0,0,Null,Null
26499,26499,Null,0,0,Null,Null
26500,26500,Null,0,0,Null,Null
26501,26501,Null,0,0,Null,Null
26502,26502,Null,0,1,tekfen vakfi,450
26503,26503,Null,0,0,Null,Null
26504,26504,Null,0,1,kyk,400
26505,26505,Null,0,0,Null,Null
26506,26506,Null,0,0,Null,Null
26507,26507,Null,0,0,Null,Null
26508,26508,Null,0,0,Null,Null
26509,26509,Null,0,0,Null,Null
26510,26510,Null,0,0,Null,Null
26511,26511,Null,0,0,Null,Null
26512,26512,Null,0,1,hudayi vakfi,200
26513,26513,Null,0,0,Null,Null
26514,26514,Null,0,1,kyk,425
26515,26515,Null,0,0,Null,Null
26516,26516,Null,0,0,Null,Null
26517,26517,Null,0,0,Null,Null
26518,26518,Null,0,0,Null,Null
26519,26519,Null,0,1,kyk,425
26520,26520,Null,0,0,Null,Null
26521,26521,Null,0,1,haci saban cengiz vakfi,500
26522,26522,Null,0,1,tugva,180
26523,26523,Null,0,0,Null,Null
26524,26524,Null,0,1,tev,450
26525,26525,Null,0,0,Null,Null
26526,26526,Null,0,0,Null,Null
26527,26527,Null,0,1,k.y.k,425
26528,26528,Null,0,0,Null,Null
26529,26529,Null,0,0,Null,Null
26530,26530,Null,0,0,Null,Null
26531,26531,Null,0,1,vakiflar genel mudurlugu,250
26532,26532,Null,0,0,Null,Null
26533,26533,Null,0,0,Null,Null
26534,26534,Null,0,0,Null,Null
26535,26535,Null,0,0,Null,Null
26536,26536,Null,0,0,Null,Null
26537,26537,Null,0,0,Null,Null
26538,26538,Null,0,0,Null,Null
26539,26539,Null,0,1,kyk,425
26540,26540,Null,0,0,Null,Null
26541,26541,Null,0,0,Null,Null
26542,26542,Null,0,0,Null,Null
26543,26543,Null,0,1,kyk,400
26544,26544,Null,0,1,kyk,425
26545,26545,Null,0,0,Null,Null
26546,26546,Null,0,0,Null,Null
26547,26547,Null,0,0,Null,Null
26548,26548,Null,0,0,Null,Null
26549,26549,Null,0,0,Null,Null
26550,26550,Null,0,0,Null,Null
26551,26551,Null,0,0,Null,Null
26552,26552,Null,0,0,Null,Null
26553,26553,Null,0,1,devlet (kyk),425
26554,26554,Null,0,0,Null,Null
26555,26555,Null,0,0,Null,Null
26556,26556,Null,0,0,Null,Null
26557,26557,Null,0,1,kyk,425
26558,26558,Null,0,1,kyk,425
26559,26559,Null,0,0,Null,Null
26560,26560,Null,0,1,kyk,425
26561,26561,Null,0,0,Null,Null
26562,26562,Null,0,1,kyk,425
26563,26563,Null,0,0,Null,Null
26564,26564,Null,0,0,Null,Null
26565,26565,Null,0,0,Null,Null
26566,26566,Null,0,0,Null,Null
26567,26567,Null,0,0,Null,Null
26568,26568,Null,0,0,Null,Null
26569,26569,Null,0,0,Null,Null
26570,26570,Null,0,1,turk egitim vakfi,450
26571,26571,Null,0,0,Null,Null
26572,26572,Null,0,0,Null,Null
26573,26573,Null,0,0,Null,Null
26574,26574,Null,0,0,Null,Null
26575,26575,Null,0,0,Null,Null
26576,26576,Null,0,1,funny gida,300
26577,26577,Null,0,0,Null,Null
26578,26578,Null,0,1,kyk,425
26579,26579,Null,0,1,kyk,425
26580,26580,Null,0,1,kyk,425
26581,26581,Null,0,1,anadolu vakfi,375
26582,26582,Null,0,0,Null,Null
26583,26583,Null,0,0,Null,Null
26584,26584,Null,0,1,kyk,425
26585,26585,Null,0,1,kyk,425
26586,26586,Null,0,0,Null,Null
26587,26587,Null,0,0,Null,Null
26588,26588,Null,0,1,cagdas egitim vakfi,175
26589,26589,Null,0,0,Null,Null
26590,26590,Null,0,0,Null,Null
26591,26591,Null,0,1,kyk,425
26592,26592,Null,0,0,Null,Null
26593,26593,Null,0,0,Null,Null
26594,26594,Null,0,0,Null,Null
26595,26595,Null,0,0,Null,Null
26596,26596,Null,0,0,Null,Null
26597,26597,Null,0,0,Null,Null
26598,26598,Null,0,0,Null,Null
26599,26599,Null,0,0,Null,Null
26600,26600,Null,0,0,Null,Null
26601,26601,Null,0,0,Null,Null
26602,26602,Null,0,1,kyk,425
26603,26603,Null,0,1,ozel bir sirketten,135
26604,26604,Null,0,0,Null,Null
26605,26605,Null,0,1,kyk,425
26606,26606,Null,0,0,Null,Null
26607,26607,Null,0,1,kyk-cydd,675
26608,26608,Null,0,1,kyk,425
26609,26609,Null,0,0,Null,Null
26610,26610,Null,0,1,kyk,425
26611,26611,Null,0,0,Null,Null
26612,26612,Null,0,0,Null,Null
26613,26613,Null,0,0,Null,Null
26614,26614,Null,0,0,Null,Null
26615,26615,Null,0,0,Null,Null
26616,26616,Null,0,0,Null,Null
26617,26617,Null,0,1,kyk,400
26618,26618,Null,0,0,Null,Null
26619,26619,Null,0,0,Null,Null
26620,26620,Null,0,0,Null,Null
26621,26621,Null,0,1,akdav,150
26622,26622,Null,0,0,Null,Null
26623,26623,Null,0,0,Null,Null
26624,26624,Null,0,0,Null,Null
26625,26625,Null,0,0,Null,Null
26626,26626,Null,0,1,kyk,425
26627,26627,Null,0,1,kyk,400
26628,26628,Null,0,0,Null,Null
26629,26629,Null,0,1,kyk,425
26630,26630,Null,0,1,cagdas yasami destekleme dernegi,150
26631,26631,Null,0,0,Null,Null
26632,26632,Null,0,0,Null,Null
26633,26633,Null,0,0,Null,Null
26634,26634,Null,0,0,Null,Null
26635,26635,Null,0,0,Null,Null
26636,26636,Null,0,0,Null,Null
26637,26637,Null,0,1,kyk,425
26638,26638,Null,0,0,Null,Null
26639,26639,Null,0,1,kyk,425
26640,26640,Null,0,0,Null,Null
26641,26641,Null,0,0,Null,Null
26642,26642,Null,0,1,kyk,425
26643,26643,Null,0,0,Null,Null
26644,26644,Null,0,0,Null,Null
26645,26645,Null,0,0,Null,Null
26646,26646,Null,0,0,Null,Null
26647,26647,Null,0,1,devlet,425
26648,26648,Null,0,0,Null,Null
26649,26649,Null,0,0,Null,Null
26650,26650,Null,0,1,kyk,400
26651,26651,Null,0,0,Null,Null
26652,26652,Null,0,0,Null,Null
26653,26653,Null,0,Null,Null,Null
26654,26654,Null,0,1,kyk,425
26655,26655,Null,0,0,Null,Null
26656,26656,Null,0,1,vakiflar genel mudurlugu,250
26657,26657,Null,0,0,Null,Null
26658,26658,Null,0,0,Null,Null
26659,26659,Null,0,1,kyk,425
26660,26660,Null,0,0,Null,Null
26661,26661,Null,0,1,mardinliler egitim ve yardimlasma vakfi,150
26662,26662,Null,0,0,Null,Null
26663,26663,Null,0,0,Null,Null
26664,26664,Null,0,0,Null,Null
26665,26665,Null,0,0,Null,Null
26666,26666,Null,0,0,Null,Null
26667,26667,Null,0,1,kyk,425
26668,26668,Null,0,1,kyk,400
26669,26669,Null,0,0,Null,Null
26670,26670,Null,0,0,Null,Null
26671,26671,Null,1,1,kyk,425
26672,26672,Null,0,0,Null,Null
26673,26673,Null,0,0,Null,Null
26674,26674,Null,0,1,kyk,400
26675,26675,Null,0,0,Null,Null
26676,26676,Null,0,1,iyilestirme bursu,250
26677,26677,Null,0,0,Null,Null
26678,26678,Null,0,0,Null,Null
26679,26679,Null,0,0,Null,Null
26680,26680,Null,0,0,Null,Null
26681,26681,Null,0,0,Null,Null
26682,26682,Null,0,0,Null,Null
26683,26683,Null,0,1,kyk,1200
26684,26684,Null,0,0,Null,Null
26685,26685,Null,0,1,kyk - kredi,400
26686,26686,Null,0,0,Null,Null
26687,26687,Null,0,1,kyk,425
26688,26688,Null,0,0,Null,Null
26689,26689,Null,0,0,Null,Null
26690,26690,Null,0,1,kyk,425
26691,26691,Null,0,1,ataturk universitesi,250
26692,26692,Null,0,0,Null,Null
26693,26693,Null,0,0,Null,Null
26694,26694,Null,0,0,Null,Null
26695,26695,Null,0,0,Null,Null
26696,26696,Null,0,0,Null,Null
26697,26697,Null,0,0,Null,Null
26698,26698,Null,0,0,Null,Null
26699,26699,Null,0,0,Null,Null
26700,26700,Null,0,0,Null,Null
26701,26701,Null,0,1,kyk,425
26702,26702,Null,0,0,Null,Null
26703,26703,Null,0,0,Null,Null
26704,26704,Null,0,0,Null,Null
26705,26705,Null,0,0,Null,Null
26706,26706,Null,0,0,Null,Null
26707,26707,Null,0,0,Null,Null
26708,26708,Null,0,0,Null,Null
26709,26709,Null,0,0,Null,Null
26710,26710,Null,0,0,Null,Null
26711,26711,Null,0,1,kyk,425
26712,26712,Null,0,0,Null,Null
26713,26713,Null,0,0,Null,Null
26714,26714,Null,0,0,Null,Null
26715,26715,Null,0,1,kyk,425
26716,26716,Null,0,0,Null,Null
26717,26717,Null,0,0,Null,Null
26718,26718,Null,0,1,"bobrek vakfi,cagdas yasam vakfi",500
26719,26719,Null,0,0,Null,Null
26720,26720,Null,0,0,Null,Null
26721,26721,Null,0,0,Null,Null
26722,26722,Null,0,0,Null,Null
26723,26723,Null,0,0,Null,Null
26724,26724,Null,0,0,Null,Null
26725,26725,Null,0,0,Null,Null
26726,26726,Null,0,0,Null,Null
26727,26727,Null,0,0,Null,Null
26728,26728,Null,0,1,ekev vakfi,200
26729,26729,Null,0,0,Null,Null
26730,26730,Null,0,0,Null,Null
26731,26731,Null,0,0,Null,Null
26732,26732,Null,0,0,Null,Null
26733,26733,Null,0,0,Null,Null
26734,26734,Null,0,1,tekfen,500
26735,26735,Null,0,0,Null,Null
26736,26736,Null,0,0,Null,Null
26737,26737,Null,0,1,kyk,425
26738,26738,Null,0,0,Null,Null
26739,26739,Null,0,0,Null,Null
26740,26740,Null,0,0,Null,Null
26741,26741,Null,0,0,Null,Null
26742,26742,Null,0,1,kyk,425
26743,26743,Null,0,1,kredi yurtlar kurumu(kyk devlet bursu),425
26744,26744,Null,0,1,kyk,425
26745,26745,Null,0,1,kyk,425
26746,26746,Null,0,0,Null,Null
26747,26747,Null,0,0,Null,Null
26748,26748,Null,0,1,kyk,425
26749,26749,Null,0,0,Null,Null
26750,26750,Null,0,0,Null,Null
26751,26751,Null,0,1,kyk,425
26752,26752,Null,0,1,kyk,425
26753,26753,Null,0,0,Null,Null
26754,26754,Null,0,0,Null,Null
26755,26755,Null,0,1,kyk ogrenim bursu,425
26756,26756,Null,0,0,Null,Null
26757,26757,Null,0,0,Null,Null
26758,26758,Null,1,0,Null,Null
26759,26759,Null,0,1,kyk,425
26760,26760,Null,0,0,Null,Null
26761,26761,Null,1,1,bilkent universitesi,670
26762,26762,Null,0,0,Null,Null
26763,26763,Null,0,0,Null,Null
26764,26764,Null,0,0,Null,Null
26765,26765,Null,0,0,Null,Null
26766,26766,Null,0,0,Null,Null
26767,26767,Null,0,0,Null,Null
26768,26768,Null,0,0,Null,Null
26769,26769,Null,0,Null,Null,Null
26770,26770,Null,0,1,kyk,425
26771,26771,Null,0,0,Null,Null
26772,26772,Null,0,0,Null,Null
26773,26773,Null,0,0,Null,Null
26774,26774,Null,0,0,Null,Null
26775,26775,Null,0,0,Null,Null
26776,26776,Null,0,1,kyk,425
26777,26777,Null,0,0,Null,Null
26778,26778,Null,0,0,Null,Null
26779,26779,Null,0,1,ankara balikesirliler dernegi,150
26780,26780,Null,0,0,Null,Null
26781,26781,Null,0,0,Null,Null
26782,26782,Null,0,0,Null,Null
26783,26783,Null,0,1,kyk,425
26784,26784,Null,0,1,ekev,200
26785,26785,Null,0,0,Null,Null
26786,26786,Null,0,Null,Null,Null
26787,26787,Null,0,0,Null,Null
26788,26788,Null,0,1,kyk,425
26789,26789,Null,0,1,kyk,425
26790,26790,Null,0,0,Null,Null
26791,26791,Null,0,1,kyk,425
26792,26792,Null,0,0,Null,Null
26793,26793,Null,0,0,Null,Null
26794,26794,Null,0,1,kyk,425
26795,26795,Null,0,0,Null,Null
26796,26796,Null,0,1,kyk,425
26797,26797,Null,0,0,Null,Null
26798,26798,Null,0,0,Null,Null
26799,26799,Null,0,1,kocaeli ticaret odasi,200
26800,26800,Null,0,0,Null,Null
26801,26801,Null,0,0,Null,Null
26802,26802,Null,0,0,Null,Null
26803,26803,Null,0,0,Null,Null
26804,26804,Null,0,0,Null,Null
26805,26805,Null,0,0,Null,Null
26806,26806,Null,0,0,Null,Null
26807,26807,Null,0,0,Null,Null
26808,26808,Null,0,0,Null,Null
26809,26809,Null,0,0,Null,Null
26810,26810,Null,0,0,Null,Null
26811,26811,Null,0,0,Null,Null
26812,26812,Null,0,0,Null,Null
26813,26813,Null,0,0,Null,Null
26814,26814,Null,0,1,kyk,425
26815,26815,Null,0,1,kyk,425
26816,26816,Null,0,Null,Null,Null
26817,26817,Null,0,0,Null,Null
26818,26818,Null,0,0,Null,Null
26819,26819,Null,0,0,Null,Null
26820,26820,Null,1,0,Null,Null
26821,26821,Null,0,0,Null,Null
26822,26822,Null,0,0,Null,Null
26823,26823,Null,0,0,Null,Null
26824,26824,Null,0,0,Null,Null
26825,26825,Null,0,0,Null,Null
26826,26826,Null,0,0,Null,Null
26827,26827,Null,0,0,Null,Null
26828,26828,Null,0,Null,Null,Null
26829,26829,Null,0,0,Null,Null
26830,26830,Null,0,0,Null,Null
26831,26831,Null,0,0,Null,Null
26832,26832,Null,0,0,Null,Null
26833,26833,Null,1,1,kyk,425
26834,26834,Null,0,Null,Null,Null
26835,26835,Null,0,0,Null,Null
26836,26836,Null,0,0,Null,Null
26837,26837,Null,0,0,Null,Null
26838,26838,Null,0,0,Null,Null
26839,26839,Null,0,0,Null,Null
26840,26840,Null,0,0,Null,Null
26841,26841,Null,0,0,Null,Null
26842,26842,Null,0,0,Null,Null
26843,26843,Null,0,0,Null,Null
26844,26844,Null,0,0,Null,Null
26845,26845,Null,0,0,Null,Null
26846,26846,Null,0,1,kyk,400
26847,26847,Null,0,1,kyk,425
26848,26848,Null,0,0,Null,Null
26849,26849,Null,0,0,Null,Null
26850,26850,Null,0,0,Null,Null
26851,26851,Null,0,0,Null,Null
26852,26852,Null,0,0,Null,Null
26853,26853,Null,0,0,Null,Null
26854,26854,Null,0,1,odtu ankara mezunlar dernegi,180
26855,26855,Null,0,1,kyk,425
26856,26856,Null,0,0,Null,Null
26857,26857,Null,0,0,Null,Null
26858,26858,Null,0,0,Null,Null
26859,26859,Null,0,0,Null,Null
26860,26860,Null,0,1,kyk,425
26861,26861,Null,0,0,Null,Null
26862,26862,Null,0,1,kyk,425
26863,26863,Null,0,Null,Null,Null
26864,26864,Null,0,0,Null,Null
26865,26865,Null,0,0,Null,Null
26866,26866,Null,0,0,Null,Null
26867,26867,Null,0,0,Null,Null
26868,26868,Null,0,0,Null,Null
26869,26869,Null,0,1,kyk,425
26870,26870,Null,0,1,kyk,425
26871,26871,Null,0,0,Null,Null
26872,26872,Null,0,1,beltas vakfi,250
26873,26873,Null,0,0,Null,Null
26874,26874,Null,0,0,Null,Null
26875,26875,Null,0,0,Null,Null
26876,26876,Null,0,0,Null,Null
26877,26877,Null,0,0,Null,Null
26878,26878,Null,0,1,kyk,425
26879,26879,Null,0,0,Null,Null
26880,26880,Null,0,0,Null,Null
26881,26881,Null,0,0,Null,Null
26882,26882,Null,0,1,kyk,425
26883,26883,Null,0,0,Null,Null
26884,26884,Null,0,1,kyk,425
26885,26885,Null,0,0,Null,Null
