Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Kardes Sayisi
universite,hayir,,universite,hayir,,2.0
ilkokul,hayir,,ilkokul,hayir,,2.0
ilkokul,hayir,,ortaokul,hayir,,0.0
lise,hayir,,lise,emekli,,5.0
universite,evet,kamu,lise,emekli,,2.0
ilkokul,hayir,,lise,hayir,,5.0
universite,hayir,,lise,emekli,,1.0
ilkokul,hayir,,universite,emekli,,4.0
ilkokul,hayir,,universite,emekli,,4.0
egitimi yok,hayir,,ortaokul,evet,diger,4.0
ortaokul,hayir,,ilkokul,hayir,,3.0
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1.0
lise,hayir,,universite,evet,kamu,1.0
egitimi yok,hayir,,ilkokul,emekli,,2.0
ilkokul,hayir,,ilkokul,hayir,,4.0
universite,evet,kamu,universite,evet,kamu,2.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
egitimi yok,hayir,,ilkokul,evet,diger,4.0
lise,hayir,,universite,hayir,,3.0
lise,hayir,,lise,evet,kamu,1.0
universite,emekli,,lise,hayir,,2.0
lise,hayir,,lise,evet,ozel sektor,1.0
universite,hayir,,lise,evet,diger,2.0
egitimi yok,hayir,,ilkokul,hayir,,5.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,1.0
ilkokul,hayir,,ilkokul,hayir,,5.0
lise,evet,ozel sektor,ortaokul,emekli,,4.0
ilkokul,hayir,,lise,evet,ozel sektor,2.0
universite,evet,ozel sektor,universite,evet,ozel sektor,0.0
lise,hayir,,universite,evet,kamu,1.0
ilkokul,evet,ozel sektor,lise,emekli,,2.0
ortaokul,hayir,,universite,evet,kamu,2.0
ortaokul,hayir,,ilkokul,evet,diger,2.0
ortaokul,hayir,,ortaokul,emekli,,2.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
ilkokul,hayir,,ilkokul,emekli,,2.0
lise,emekli,,lise,hayir,,1.0
universite,evet,kamu,universite,evet,kamu,1.0
ortaokul,hayir,,ortaokul,evet,ozel sektor,2.0
ilkokul,evet,ozel sektor,egitimi yok,hayir,,1.0
ilkokul,emekli,,lise,emekli,,3.0
ilkokul,hayir,,ilkokul,hayir,,2.0
ortaokul,hayir,,universite,evet,kamu,1.0
,,,,,,
ilkokul,hayir,,ilkokul,,,5.0
egitimi yok,hayir,,egitimi yok,hayir,,5.0
ilkokul,hayir,,ortaokul,hayir,,2.0
lise,hayir,,universite,evet,ozel sektor,1.0
universite,evet,kamu,lise,evet,ozel sektor,3.0
ilkokul,evet,kamu,universite,evet,kamu,2.0
doktora,evet,kamu,universite,evet,kamu,1.0
ilkokul,hayir,,lise,evet,ozel sektor,4.0
universite,emekli,,universite,evet,kamu,1.0
ilkokul,hayir,,ortaokul,emekli,,1.0
ilkokul,evet,ozel sektor,ilkokul,hayir,,1.0
ilkokul,hayir,,ilkokul,evet,diger,4.0
egitimi yok,evet,ozel sektor,egitimi yok,emekli,,3.0
universite,evet,ozel sektor,universite,evet,ozel sektor,1.0
ilkokul,hayir,,universite,emekli,,0.0
ortaokul,hayir,,ilkokul,emekli,,2.0
ilkokul,evet,ozel sektor,ilkokul,emekli,,1.0
lise,hayir,,universite,emekli,,1.0
ilkokul,hayir,,lise,evet,ozel sektor,2.0
egitimi yok,hayir,,ilkokul,emekli,,5.0
ilkokul,hayir,,ilkokul,emekli,,4.0
egitimi yok,hayir,,lise,evet,kamu,3.0
ilkokul,hayir,,lise,evet,ozel sektor,3.0
ortaokul,hayir,,lise,evet,ozel sektor,1.0
universite,evet,diger,ortaokul,evet,diger,1.0
universite,evet,kamu,universite,evet,kamu,2.0
universite,emekli,,universite,evet,kamu,1.0
universite,emekli,,universite,emekli,,1.0
ortaokul,hayir,,universite,hayir,,2.0
ilkokul,hayir,,ortaokul,emekli,,4.0
ortaokul,hayir,,doktora,emekli,,3.0
ilkokul,hayir,,universite,emekli,,2.0
ortaokul,evet,ozel sektor,ortaokul,evet,ozel sektor,2.0
egitimi yok,hayir,,ilkokul,evet,ozel sektor,3.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
lise,hayir,,universite,emekli,,2.0
egitimi yok,hayir,,egitimi yok,evet,diger,2.0
ilkokul,hayir,,ilkokul,hayir,,5.0
universite,hayir,,universite,evet,kamu,1.0
egitimi yok,hayir,,ortaokul,hayir,,5.0
universite,emekli,,universite,emekli,,1.0
ilkokul,hayir,,ilkokul,hayir,,5.0
egitimi yok,hayir,,ortaokul,hayir,,3.0
egitimi yok,hayir,,ilkokul,hayir,,5.0
ilkokul,hayir,,ilkokul,hayir,,4.0
universite,hayir,,lise,hayir,,1.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,4.0
ilkokul,evet,ozel sektor,ilkokul,emekli,,1.0
lise,hayir,,lise,evet,kamu,2.0
lise,hayir,,universite,evet,kamu,1.0
ilkokul,evet,ozel sektor,ortaokul,evet,ozel sektor,1.0
ilkokul,evet,diger,ortaokul,evet,ozel sektor,3.0
ilkokul,hayir,,lise,emekli,,1.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,3.0
egitimi yok,hayir,,ilkokul,hayir,,5.0
ilkokul,hayir,,ilkokul,emekli,,3.0
ilkokul,hayir,,lise,evet,ozel sektor,2.0
ortaokul,evet,ozel sektor,ortaokul,evet,kamu,2.0
ilkokul,hayir,,lise,emekli,,2.0
ortaokul,hayir,,ortaokul,evet,diger,3.0
lise,emekli,,lise,emekli,,1.0
lise,evet,kamu,universite,evet,kamu,5.0
universite,hayir,,lise,evet,ozel sektor,1.0
ilkokul,hayir,,lise,emekli,,1.0
universite,evet,ozel sektor,universite,evet,ozel sektor,1.0
ilkokul,hayir,,ortaokul,evet,kamu,3.0
ilkokul,evet,ozel sektor,lise,evet,ozel sektor,1.0
lise,hayir,,lise,evet,diger,2.0
lise,hayir,,ortaokul,evet,ozel sektor,1.0
universite,evet,kamu,universite,emekli,,1.0
lise,hayir,,lise,evet,kamu,1.0
ortaokul,hayir,,lise,emekli,,2.0
lise,emekli,,universite,evet,kamu,1.0
lise,hayir,,lise,hayir,,2.0
lise,evet,ozel sektor,lise,evet,ozel sektor,1.0
universite,evet,kamu,universite,evet,kamu,2.0
universite,evet,kamu,universite,evet,kamu,1.0
ilkokul,hayir,,ilkokul,evet,kamu,3.0
lise,hayir,,lise,evet,ozel sektor,1.0
lise,evet,ozel sektor,universite,evet,ozel sektor,1.0
ilkokul,evet,ozel sektor,lise,evet,ozel sektor,1.0
egitimi yok,hayir,,universite,evet,kamu,3.0
ortaokul,hayir,,ilkokul,emekli,,3.0
universite,evet,kamu,lise,evet,kamu,1.0
universite,hayir,,universite,emekli,,1.0
ortaokul,hayir,,doktora,evet,kamu,2.0
ilkokul,hayir,,lise,evet,ozel sektor,2.0
yuksek lisans,evet,kamu,universite,emekli,,0.0
universite,evet,kamu,universite,evet,kamu,2.0
universite,emekli,,yuksek lisans,evet,ozel sektor,1.0
universite,evet,kamu,universite,evet,kamu,1.0
universite,evet,kamu,universite,emekli,,0.0
lise,hayir,,universite,emekli,,1.0
ilkokul,hayir,,ilkokul,evet,diger,1.0
egitimi yok,hayir,,egitimi yok,hayir,,3.0
universite,evet,kamu,lise,evet,ozel sektor,1.0
,,,,,,
doktora,evet,ozel sektor,doktora,evet,kamu,1.0
ortaokul,hayir,,lise,evet,ozel sektor,1.0
lise,hayir,,lise,evet,ozel sektor,2.0
egitimi yok,hayir,,egitimi yok,hayir,,1.0
lise,emekli,,ilkokul,evet,ozel sektor,0.0
ilkokul,hayir,,lise,evet,ozel sektor,1.0
ilkokul,evet,ozel sektor,ilkokul,evet,diger,0.0
ilkokul,hayir,,lise,emekli,,4.0
ortaokul,hayir,,lise,evet,ozel sektor,1.0
ilkokul,hayir,,lise,emekli,,2.0
lise,hayir,,lise,emekli,,1.0
ilkokul,hayir,,ilkokul,evet,diger,1.0
universite,evet,kamu,lise,emekli,,1.0
lise,evet,ozel sektor,lise,emekli,,1.0
lise,hayir,,yuksek lisans,evet,ozel sektor,1.0
lise,emekli,,lise,emekli,,1.0
universite,emekli,,yuksek lisans,hayir,,0.0
universite,evet,kamu,universite,emekli,,0.0
lise,hayir,,ilkokul,hayir,,1.0
universite,hayir,,universite,evet,ozel sektor,1.0
universite,emekli,,universite,emekli,,1.0
ilkokul,hayir,,ortaokul,hayir,,2.0
universite,emekli,,universite,evet,kamu,1.0
universite,emekli,,universite,evet,kamu,1.0
ilkokul,hayir,,ilkokul,evet,diger,1.0
lise,hayir,,lise,evet,diger,1.0
egitimi yok,hayir,,ilkokul,emekli,,5.0
lise,hayir,,yuksek lisans,hayir,,1.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,3.0
ilkokul,hayir,,lise,evet,diger,2.0
ortaokul,hayir,,lise,emekli,,3.0
lise,evet,diger,lise,evet,diger,4.0
ortaokul,evet,ozel sektor,ortaokul,evet,ozel sektor,1.0
ilkokul,emekli,,ilkokul,emekli,,1.0
egitimi yok,hayir,,egitimi yok,emekli,,4.0
ilkokul,hayir,,ilkokul,hayir,,3.0
ilkokul,hayir,,ilkokul,hayir,,2.0
ilkokul,evet,ozel sektor,ilkokul,hayir,,1.0
ortaokul,evet,kamu,ilkokul,evet,ozel sektor,2.0
ilkokul,hayir,,ortaokul,hayir,,2.0
ilkokul,hayir,,ilkokul,emekli,,5.0
ilkokul,hayir,,lise,hayir,,4.0
ilkokul,evet,ozel sektor,ortaokul,evet,diger,1.0
ortaokul,emekli,,universite,evet,kamu,1.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,3.0
egitimi yok,hayir,,ilkokul,hayir,,5.0
universite,evet,kamu,universite,evet,kamu,1.0
ilkokul,hayir,,lise,emekli,,2.0
ilkokul,hayir,,lise,evet,diger,2.0
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,4.0
lise,hayir,,universite,emekli,,2.0
lise,evet,ozel sektor,lise,evet,diger,3.0
universite,evet,ozel sektor,universite,hayir,,0.0
ilkokul,hayir,,lise,emekli,,5.0
universite,evet,kamu,lise,emekli,,2.0
ilkokul,hayir,,lise,emekli,,1.0
ortaokul,hayir,,ortaokul,evet,diger,2.0
ilkokul,hayir,,ilkokul,evet,kamu,4.0
lise,emekli,,lise,emekli,,1.0
egitimi yok,hayir,,ilkokul,hayir,,2.0
ortaokul,hayir,,lise,emekli,,1.0
lise,hayir,,ilkokul,evet,diger,1.0
lise,hayir,,universite,evet,kamu,2.0
ilkokul,hayir,,lise,emekli,,2.0
ilkokul,hayir,,lise,emekli,,4.0
ilkokul,hayir,,ilkokul,evet,diger,2.0
ilkokul,hayir,,lise,evet,ozel sektor,2.0
lise,hayir,,ortaokul,emekli,,2.0
ilkokul,hayir,,ilkokul,emekli,,2.0
ilkokul,hayir,,ortaokul,evet,diger,0.0
ilkokul,evet,ozel sektor,universite,evet,kamu,1.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,5.0
universite,evet,kamu,yuksek lisans,evet,ozel sektor,1.0
lise,hayir,,lise,emekli,,1.0
lise,evet,ozel sektor,doktora,evet,ozel sektor,1.0
ilkokul,hayir,,lise,emekli,,5.0
ilkokul,hayir,,lise,evet,ozel sektor,1.0
lise,evet,ozel sektor,ortaokul,emekli,,1.0
universite,emekli,,universite,evet,ozel sektor,1.0
universite,hayir,,universite,evet,ozel sektor,0.0
universite,evet,kamu,doktora,evet,kamu,0.0
yuksek lisans,emekli,,universite,hayir,,0.0
universite,evet,kamu,universite,evet,kamu,1.0
ilkokul,hayir,,ortaokul,evet,ozel sektor,2.0
lise,evet,ozel sektor,ortaokul,emekli,,0.0
doktora,evet,kamu,universite,evet,ozel sektor,1.0
ilkokul,evet,ozel sektor,lise,evet,ozel sektor,0.0
ilkokul,hayir,,ilkokul,emekli,,1.0
ilkokul,evet,ozel sektor,ilkokul,hayir,,1.0
ortaokul,hayir,,universite,emekli,,1.0
ilkokul,hayir,,ilkokul,hayir,,1.0
lise,hayir,,lise,hayir,,1.0
universite,evet,ozel sektor,lise,emekli,,2.0
lise,evet,ozel sektor,universite,emekli,,2.0
ortaokul,hayir,,universite,evet,kamu,2.0
ilkokul,hayir,,ilkokul,emekli,,2.0
lise,hayir,,universite,evet,ozel sektor,2.0
ortaokul,hayir,,lise,evet,ozel sektor,1.0
lise,hayir,,lise,evet,ozel sektor,2.0
lise,hayir,,universite,emekli,,2.0
lise,evet,diger,doktora,evet,kamu,1.0
ortaokul,hayir,,ortaokul,emekli,,1.0
,,,,,,
ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
ilkokul,hayir,,lise,emekli,,1.0
egitimi yok,hayir,,ilkokul,evet,diger,5.0
egitimi yok,evet,ozel sektor,egitimi yok,evet,ozel sektor,2.0
,,,,,,
lise,evet,ozel sektor,ilkokul,emekli,,0.0
lise,hayir,,ilkokul,evet,diger,1.0
lise,hayir,,ilkokul,evet,ozel sektor,1.0
egitimi yok,hayir,,lise,evet,ozel sektor,1.0
ilkokul,hayir,,egitimi yok,evet,ozel sektor,2.0
ortaokul,evet,kamu,ortaokul,hayir,,1.0
ilkokul,hayir,,ilkokul,evet,diger,2.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,0.0
ortaokul,hayir,,universite,evet,kamu,1.0
ilkokul,hayir,,lise,emekli,,4.0
lise,emekli,,ortaokul,emekli,,1.0
lise,hayir,,lise,emekli,,1.0
universite,evet,kamu,universite,evet,kamu,1.0
lise,emekli,,lise,emekli,,2.0
lise,hayir,,lise,evet,diger,2.0
ortaokul,hayir,,ortaokul,emekli,,1.0
egitimi yok,hayir,,ilkokul,hayir,,5.0
egitimi yok,hayir,,ilkokul,evet,diger,5.0
lise,evet,ozel sektor,lise,hayir,,1.0
ilkokul,hayir,,lise,evet,ozel sektor,2.0
lise,hayir,,lise,hayir,,1.0
ilkokul,hayir,,lise,emekli,,1.0
egitimi yok,hayir,,egitimi yok,hayir,,5.0
ilkokul,evet,diger,ortaokul,evet,diger,2.0
ilkokul,hayir,,ilkokul,evet,diger,3.0
ortaokul,hayir,,yuksek lisans,evet,kamu,2.0
egitimi yok,hayir,,ortaokul,emekli,,1.0
ilkokul,hayir,,lise,evet,kamu,2.0
ilkokul,hayir,,lise,emekli,,2.0
ilkokul,hayir,,universite,evet,ozel sektor,1.0
ilkokul,evet,ozel sektor,lise,emekli,,1.0
egitimi yok,hayir,,egitimi yok,hayir,,0.0
universite,evet,ozel sektor,lise,hayir,,2.0
egitimi yok,hayir,,ilkokul,evet,kamu,5.0
ortaokul,hayir,,universite,evet,ozel sektor,1.0
ilkokul,hayir,,lise,evet,ozel sektor,2.0
ortaokul,hayir,,universite,evet,kamu,2.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
universite,emekli,,universite,evet,kamu,2.0
egitimi yok,hayir,,ilkokul,hayir,,3.0
ilkokul,hayir,,ilkokul,emekli,,1.0
ilkokul,hayir,,lise,emekli,,1.0
ilkokul,hayir,,ortaokul,evet,diger,4.0
ilkokul,hayir,,ortaokul,evet,ozel sektor,1.0
egitimi yok,hayir,,ilkokul,evet,ozel sektor,5.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
ilkokul,hayir,,universite,evet,kamu,2.0
lise,evet,ozel sektor,lise,evet,ozel sektor,1.0
lise,evet,kamu,ilkokul,hayir,,1.0
ilkokul,hayir,,lise,evet,kamu,3.0
ilkokul,hayir,,ilkokul,evet,diger,2.0
egitimi yok,hayir,,ortaokul,hayir,,2.0
ilkokul,hayir,,lise,emekli,,1.0
lise,hayir,,ilkokul,evet,ozel sektor,1.0
ilkokul,hayir,,ilkokul,emekli,,4.0
egitimi yok,hayir,,yuksek lisans,evet,kamu,3.0
egitimi yok,hayir,,ilkokul,evet,ozel sektor,1.0
egitimi yok,hayir,,ilkokul,evet,ozel sektor,3.0
lise,hayir,,ilkokul,evet,ozel sektor,2.0
ilkokul,hayir,,ilkokul,emekli,,1.0
egitimi yok,hayir,,ilkokul,hayir,,5.0
egitimi yok,hayir,,ilkokul,hayir,,2.0
ilkokul,hayir,,ilkokul,evet,diger,1.0
egitimi yok,hayir,,egitimi yok,evet,diger,3.0
universite,emekli,,universite,evet,kamu,2.0
ilkokul,hayir,,ilkokul,emekli,,4.0
ortaokul,evet,ozel sektor,ortaokul,evet,ozel sektor,1.0
universite,hayir,,doktora,hayir,,2.0
ilkokul,hayir,,ilkokul,evet,diger,1.0
egitimi yok,hayir,,ortaokul,evet,kamu,5.0
ilkokul,hayir,,ilkokul,evet,diger,3.0
lise,hayir,,universite,emekli,,1.0
ilkokul,hayir,,ilkokul,hayir,,1.0
egitimi yok,hayir,,ilkokul,hayir,,5.0
lise,hayir,,lise,evet,ozel sektor,3.0
ortaokul,hayir,,ortaokul,evet,diger,1.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,2.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,4.0
ilkokul,hayir,,ortaokul,emekli,,3.0
lise,hayir,,ortaokul,evet,ozel sektor,0.0
ilkokul,hayir,,ilkokul,evet,diger,2.0
egitimi yok,hayir,,egitimi yok,emekli,,5.0
ilkokul,hayir,,ilkokul,hayir,,4.0
ilkokul,hayir,,ilkokul,hayir,,2.0
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1.0
lise,evet,ozel sektor,lise,evet,kamu,1.0
egitimi yok,evet,ozel sektor,ilkokul,hayir,,3.0
ilkokul,hayir,,ilkokul,hayir,,2.0
ortaokul,hayir,,lise,emekli,,1.0
lise,hayir,,lise,emekli,,1.0
ilkokul,hayir,,ilkokul,hayir,,2.0
ilkokul,hayir,,ilkokul,hayir,,1.0
ortaokul,hayir,,universite,evet,kamu,5.0
ilkokul,evet,diger,ilkokul,evet,diger,3.0
ortaokul,hayir,,ortaokul,emekli,,3.0
ilkokul,hayir,,ilkokul,evet,kamu,2.0
ilkokul,hayir,,ortaokul,hayir,,2.0
lise,hayir,,yuksek lisans,evet,kamu,1.0
ortaokul,evet,ozel sektor,ilkokul,hayir,,2.0
ilkokul,hayir,,lise,emekli,,0.0
ilkokul,hayir,,ilkokul,emekli,,5.0
lise,hayir,,lise,evet,ozel sektor,1.0
ortaokul,hayir,,ilkokul,emekli,,2.0
ilkokul,hayir,,lise,evet,kamu,5.0
ilkokul,hayir,,ilkokul,hayir,,5.0
ilkokul,emekli,,lise,hayir,,2.0
egitimi yok,hayir,,ilkokul,hayir,,5.0
ilkokul,hayir,,ortaokul,evet,ozel sektor,2.0
lise,emekli,,lise,emekli,,1.0
ilkokul,evet,diger,ortaokul,evet,diger,1.0
lise,hayir,,universite,hayir,,1.0
ortaokul,evet,ozel sektor,ortaokul,emekli,,4.0
lise,evet,ozel sektor,ortaokul,emekli,,1.0
lise,hayir,,ortaokul,evet,ozel sektor,3.0
lise,evet,ozel sektor,ortaokul,evet,ozel sektor,2.0
lise,hayir,,lise,evet,ozel sektor,2.0
ilkokul,hayir,,ilkokul,evet,kamu,4.0
ilkokul,hayir,,ortaokul,evet,ozel sektor,2.0
lise,evet,kamu,ortaokul,evet,ozel sektor,4.0
lise,hayir,,universite,hayir,,2.0
lise,hayir,,universite,evet,ozel sektor,1.0
ilkokul,hayir,,ilkokul,emekli,,1.0
lise,hayir,,ortaokul,emekli,,2.0
universite,evet,ozel sektor,lise,evet,ozel sektor,1.0
ilkokul,evet,diger,ilkokul,evet,diger,3.0
egitimi yok,evet,diger,ilkokul,evet,diger,3.0
ilkokul,hayir,,ilkokul,evet,diger,5.0
lise,hayir,,universite,emekli,,1.0
ortaokul,hayir,,lise,hayir,,2.0
ilkokul,hayir,,ilkokul,evet,diger,2.0
ortaokul,hayir,,universite,evet,ozel sektor,5.0
universite,evet,kamu,universite,evet,kamu,2.0
egitimi yok,hayir,,ilkokul,evet,diger,4.0
ilkokul,hayir,,egitimi yok,hayir,,5.0
ilkokul,hayir,,lise,evet,kamu,5.0
ilkokul,hayir,,ilkokul,evet,diger,4.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,1.0
ilkokul,hayir,,ortaokul,emekli,,5.0
ilkokul,hayir,,ilkokul,evet,diger,3.0
,,,,,,
ilkokul,hayir,,ilkokul,evet,ozel sektor,1.0
ortaokul,hayir,,lise,emekli,,1.0
ilkokul,emekli,,ilkokul,emekli,,2.0
ortaokul,hayir,,universite,emekli,,2.0
lise,emekli,,lise,hayir,,0.0
egitimi yok,hayir,,ilkokul,hayir,,5.0
ilkokul,evet,ozel sektor,ilkokul,evet,ozel sektor,2.0
egitimi yok,hayir,,ilkokul,evet,diger,5.0
egitimi yok,hayir,,ortaokul,emekli,,5.0
ilkokul,hayir,,universite,hayir,,2.0
ilkokul,evet,ozel sektor,ortaokul,evet,ozel sektor,1.0
universite,emekli,,universite,emekli,,1.0
ortaokul,evet,ozel sektor,ilkokul,evet,ozel sektor,1.0
ilkokul,hayir,,ilkokul,emekli,,1.0
lise,hayir,,ortaokul,hayir,,1.0
lise,hayir,,universite,evet,kamu,1.0
ilkokul,hayir,,ilkokul,evet,diger,2.0
universite,hayir,,yuksek lisans,hayir,,3.0
ilkokul,evet,ozel sektor,lise,evet,ozel sektor,2.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,3.0
lise,hayir,,universite,evet,kamu,3.0
ortaokul,hayir,,lise,hayir,,3.0
ilkokul,hayir,,egitimi yok,evet,ozel sektor,2.0
universite,evet,kamu,universite,evet,ozel sektor,1.0
ilkokul,hayir,,ortaokul,evet,ozel sektor,5.0
lise,hayir,,lise,evet,ozel sektor,1.0
egitimi yok,evet,diger,ortaokul,evet,diger,4.0
ortaokul,evet,kamu,egitimi yok,hayir,,1.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,1.0
egitimi yok,hayir,,ortaokul,emekli,,2.0
egitimi yok,hayir,,ilkokul,emekli,,4.0
ilkokul,evet,ozel sektor,egitimi yok,hayir,,0.0
universite,emekli,,universite,evet,kamu,3.0
ortaokul,evet,ozel sektor,ilkokul,emekli,,1.0
universite,evet,kamu,yuksek lisans,evet,kamu,1.0
,,,ilkokul,hayir,,2.0
universite,emekli,,yuksek lisans,emekli,,1.0
ortaokul,evet,ozel sektor,lise,emekli,,3.0
ortaokul,hayir,,universite,emekli,,1.0
ilkokul,hayir,,ortaokul,evet,ozel sektor,2.0
,,,,,,
ortaokul,hayir,,universite,evet,kamu,2.0
egitimi yok,hayir,,ortaokul,evet,kamu,5.0
egitimi yok,hayir,,ilkokul,emekli,,2.0
egitimi yok,hayir,,egitimi yok,evet,diger,5.0
universite,emekli,,universite,emekli,,1.0
lise,hayir,,lise,emekli,,1.0
ilkokul,hayir,,ilkokul,hayir,,4.0
lise,evet,ozel sektor,ilkokul,hayir,,3.0
ilkokul,hayir,,ilkokul,evet,diger,2.0
lise,hayir,,ortaokul,hayir,,4.0
ilkokul,hayir,,ortaokul,evet,ozel sektor,2.0
egitimi yok,hayir,,lise,hayir,,5.0
lise,hayir,,lise,evet,diger,1.0
egitimi yok,emekli,,ilkokul,hayir,,5.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,1.0
ilkokul,hayir,,ortaokul,emekli,,1.0
lise,hayir,,universite,evet,kamu,1.0
ortaokul,evet,ozel sektor,lise,evet,kamu,1.0
ilkokul,hayir,,lise,evet,ozel sektor,3.0
ilkokul,hayir,,universite,emekli,,1.0
lise,hayir,,universite,evet,kamu,3.0
lise,hayir,,lise,evet,ozel sektor,1.0
lise,evet,kamu,universite,evet,kamu,1.0
ortaokul,hayir,,lise,emekli,,1.0
ilkokul,hayir,,lise,emekli,,5.0
lise,hayir,,universite,evet,kamu,2.0
lise,hayir,,lise,evet,ozel sektor,1.0
universite,evet,kamu,yuksek lisans,evet,kamu,1.0
lise,hayir,,lise,emekli,,1.0
ilkokul,evet,ozel sektor,ortaokul,hayir,,3.0
lise,hayir,,ilkokul,evet,diger,1.0
universite,evet,kamu,universite,hayir,,1.0
lise,hayir,,universite,evet,kamu,3.0
lise,hayir,,lise,evet,diger,1.0
lise,hayir,,lise,emekli,,0.0
ilkokul,hayir,,lise,emekli,,3.0
lise,evet,kamu,lise,hayir,,1.0
ortaokul,hayir,,lise,hayir,,1.0
ilkokul,hayir,,ilkokul,emekli,,1.0
lise,evet,ozel sektor,universite,evet,kamu,1.0
ortaokul,hayir,,lise,evet,ozel sektor,1.0
universite,hayir,,ilkokul,emekli,,0.0
egitimi yok,hayir,,lise,hayir,,2.0
egitimi yok,hayir,,ilkokul,emekli,,5.0
ilkokul,evet,ozel sektor,ilkokul,emekli,,2.0
egitimi yok,hayir,,ilkokul,evet,diger,3.0
ilkokul,hayir,,ilkokul,emekli,,5.0
ilkokul,evet,ozel sektor,ilkokul,evet,kamu,1.0
ilkokul,hayir,,yuksek lisans,evet,kamu,2.0
lise,hayir,,universite,evet,diger,0.0
ilkokul,hayir,,ilkokul,evet,ozel sektor,3.0
lise,hayir,,universite,emekli,,1.0
ilkokul,hayir,,ilkokul,hayir,,1.0
,,,,,,
ilkokul,hayir,,ortaokul,emekli,,4.0
ilkokul,emekli,,ilkokul,hayir,,1.0
ortaokul,hayir,,ortaokul,evet,diger,4.0
universite,evet,kamu,universite,emekli,,1.0
lise,evet,kamu,lise,hayir,,1.0
lise,hayir,,universite,evet,kamu,1.0
lise,hayir,,lise,emekli,,1.0
ilkokul,emekli,,universite,emekli,,2.0
universite,evet,ozel sektor,universite,evet,ozel sektor,0.0
ortaokul,hayir,,ilkokul,emekli,,2.0
ilkokul,hayir,,ilkokul,emekli,,1.0
universite,emekli,,lise,hayir,,1.0
universite,hayir,,universite,evet,ozel sektor,3.0
ilkokul,hayir,,lise,evet,diger,2.0
egitimi yok,hayir,,egitimi yok,emekli,,5.0
lise,hayir,,lise,emekli,,1.0
ilkokul,hayir,,lise,evet,ozel sektor,1.0
ilkokul,hayir,,ilkokul,evet,diger,1.0
ilkokul,hayir,,ilkokul,hayir,,3.0
ilkokul,hayir,,ilkokul,emekli,,1.0
lise,hayir,,ilkokul,evet,ozel sektor,1.0
universite,evet,ozel sektor,lise,hayir,,2.0
ilkokul,hayir,,universite,evet,kamu,4.0
egitimi yok,hayir,,ilkokul,evet,ozel sektor,3.0
ilkokul,evet,diger,ilkokul,evet,diger,3.0
ilkokul,hayir,,lise,evet,ozel sektor,2.0
lise,hayir,,lise,evet,kamu,2.0
lise,hayir,,universite,emekli,,1.0
lise,evet,kamu,lise,evet,kamu,1.0
universite,evet,ozel sektor,universite,evet,kamu,1.0
ortaokul,hayir,,ilkokul,evet,diger,2.0
ortaokul,hayir,,lise,evet,ozel sektor,1.0
ortaokul,hayir,,lise,hayir,,1.0
ortaokul,emekli,,ilkokul,emekli,,1.0
egitimi yok,hayir,,egitimi yok,hayir,,1.0
ilkokul,hayir,,ilkokul,evet,diger,5.0
lise,hayir,,lise,emekli,,0.0
ortaokul,evet,ozel sektor,ilkokul,emekli,,1.0
ilkokul,evet,diger,lise,evet,ozel sektor,0.0
universite,evet,kamu,universite,emekli,,1.0
universite,emekli,,lise,emekli,,0.0
lise,hayir,,universite,emekli,,4.0
ilkokul,hayir,,lise,evet,ozel sektor,2.0
lise,hayir,,lise,emekli,,1.0
lise,hayir,,lise,evet,ozel sektor,1.0
egitimi yok,hayir,,universite,evet,kamu,4.0
lise,hayir,,ortaokul,evet,diger,3.0
universite,evet,kamu,yuksek lisans,evet,ozel sektor,1.0
ilkokul,hayir,,universite,evet,ozel sektor,2.0
lise,hayir,,ortaokul,emekli,,1.0
lise,emekli,,ilkokul,hayir,,3.0
egitimi yok,hayir,,ilkokul,hayir,,5.0
ilkokul,hayir,,ortaokul,evet,kamu,2.0
