Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri,Kardes Sayisi
2017,31.0,erkek,1995/05/29,osmaniye,istanbul,2
2017,39.0,erkek,1994/07/08,agri,agri,3
2017,5.0,erkek,1997/08/15,trabzon,istanbul,4
2017,32.0,erkek,1997/11/06,istanbul,istanbul,1
2017,18.0,kadin,1999/12/11,batman,batman,5
2017,19.0,kadin,1996/08/22,adana,gumushane,2
2017,11.0,kadin,1996/09/30,mersin,mersin,4
2017,51.0,kadin,1997/03/11,balikesir,balikesir,1
2017,39.0,kadin,1994/05/13,karabuk,karabuk,2
2017,13.0,kadin,1997/09/15,gaziantep,konya,5
2017,9.0,kadin,1996/10/20,kahramanmaras,adana,Null
2017,19.0,kadin,1996/05/06,aydin,ankara,3
2017,44.0,kadin,1995/07/16,sanliurfa,sanliurfa,5
2017,15.0,kadin,1996/06/15,denizli,istanbul,1
2017,42.0,kadin,1995/05/04,kayseri,ankara,2
2017,19.0,kadin,1996/03/15,konya,antalya,1
2017,29.0,kadin,1998/04/12,manisa,manisa,0
2017,41.0,kadin,1997/05/08,istanbul,istanbul,1
2017,23.0,kadin,1997/04/19,antalya,antalya,2
2017,42.0,kadin,1993/06/06,bursa,balikesir,2
2017,27.0,kadin,1995/08/16,adiyaman,adiyaman,3
2017,26.0,kadin,1995/09/01,kayseri,kayseri,1
2017,34.0,kadin,1996/02/01,manisa,istanbul,2
2017,29.0,kadin,1994/06/11,izmir,eskisehir,1
2017,21.0,kadin,1997/02/22,bursa,bursa,0
2017,24.0,kadin,1998/08/20,manisa,mugla,2
2017,9.0,kadin,1997/08/15,amasya,amasya,3
2017,37.0,kadin,1997/01/06,konya,kayseri,1
2017,3.0,kadin,1998/02/02,istanbul,istanbul,1
2017,28.0,kadin,1997/12/10,rize,istanbul,1
2017,16.0,kadin,1998/07/27,aksaray,izmir,2
2017,37.0,kadin,1998/06/03,istanbul,istanbul,2
2017,16.0,kadin,1998/06/09,sivas,sivas,4
2017,13.0,kadin,1998/01/01,burdur,antalya,3
2017,11.0,kadin,1996/10/17,mersin,konya,1
2017,19.0,kadin,1998/07/07,manisa,manisa,0
2017,52.0,kadin,1996/10/03,kirikkale,ankara,3
2017,48.0,kadin,1997/06/01,sanliurfa,bursa,4
2017,42.0,kadin,1996/09/13,hatay,hatay,2
2017,9.0,kadin,1997/11/15,sivas,istanbul,5
2017,41.0,kadin,1998/06/16,erzurum,istanbul,3
2017,19.0,kadin,1997/02/27,antalya,antalya,1
2017,23.0,kadin,1997/11/05,van,antalya,1
2017,9.0,kadin,1996/01/12,istanbul,istanbul,2
2017,11.0,kadin,1996/06/10,yozgat,yozgat,4
2017,42.0,kadin,1998/05/14,igdir,igdir,4
2017,30.0,kadin,1996/02/16,ankara,istanbul,1
2017,17.0,kadin,1993/11/18,adiyaman,adiyaman,1
2017,34.0,kadin,1997/01/01,igdir,istanbul,5
2017,10.0,kadin,1996/05/24,mersin,eskisehir,0
2017,51.0,kadin,1995/03/27,istanbul,konya,5
2017,19.0,kadin,1997/09/29,balikesir,balikesir,2
2017,18.0,kadin,1995/09/22,igdir,istanbul,Null
2017,11.0,kadin,1997/07/11,kars,izmir,5
2017,9.0,kadin,1996/10/01,adiyaman,adiyaman,3
2017,24.0,kadin,1996/10/25,eskisehir,istanbul,2
2017,49.0,kadin,1999/01/02,adiyaman,istanbul,2
2017,16.0,kadin,1998/04/29,ankara,istanbul,2
2017,26.0,kadin,1995/12/12,sakarya,sakarya,3
2017,11.0,kadin,1998/01/31,tekirdag,istanbul,1
2017,51.0,kadin,1995/03/23,ankara,kayseri,2
2017,7.0,kadin,1997/08/08,ankara,ankara,2
2017,39.0,kadin,1996/11/10,kocaeli,kocaeli,1
2017,14.0,kadin,1994/01/01,malatya,malatya,4
2017,7.0,kadin,1996/04/13,Null,usak,4
2017,26.0,erkek,1997/03/01,elazig,elazig,1
2017,48.0,erkek,1996/11/15,trabzon,trabzon,2
2017,14.0,erkek,1998/10/08,trabzon,trabzon,3
2017,28.0,erkek,1997/03/31,sanliurfa,adana,5
2017,9.0,kadin,1997/09/10,diyarbakir,diyarbakir,1
2017,19.0,kadin,1996/10/31,ankara,ankara,2
2017,4.0,erkek,1997/03/04,usak,antalya,1
2017,6.0,erkek,1996/06/13,van,adana,4
2017,25.0,erkek,1998/02/10,giresun,istanbul,1
2017,8.0,erkek,1996/11/15,ordu,Null,1
2017,28.0,erkek,1997/03/13,kastamonu,kastamonu,1
2017,38.0,erkek,1996/01/01,mus,izmir,5
2017,18.0,erkek,1994/05/14,agri,aydin,5
2017,65.0,erkek,1998/12/10,yalova,ankara,2
2017,18.0,erkek,1994/05/15,batman,batman,4
2017,35.0,erkek,1998/02/18,van,istanbul,3
2017,16.0,erkek,1995/06/01,diyarbakir,diyarbakir,5
2017,13.0,erkek,1997/05/10,mardin,diyarbakir,3
2017,30.0,erkek,1995/02/27,mersin,mersin,3
2017,58.0,erkek,1996/11/03,sanliurfa,sanliurfa,3
2017,38.0,erkek,1993/09/09,konya,isparta,2
2017,18.0,erkek,1993/07/26,balikesir,istanbul,1
2017,5.0,erkek,1997/01/01,erzurum,istanbul,2
2017,43.0,erkek,1996/09/15,izmir,izmir,3
2017,50.0,erkek,1996/03/29,kirikkale,ankara,3
2017,4.0,erkek,1999/06/28,agri,agri,2
2017,42.0,erkek,1999/12/05,van,van,4
2017,24.0,erkek,Null,istanbul,izmir,1
2017,13.0,erkek,1998/09/07,adiyaman,adana,5
2017,40.0,erkek,1993/09/01,konya,istanbul,2
2017,5.0,erkek,1997/06/30,diyarbakir,izmir,2
2017,15.0,kadin,1996/04/17,siirt,siirt,3
2017,3.0,kadin,1997/06/06,kirikkale,kirikkale,1
2017,9.0,kadin,1994/12/26,istanbul,ankara,1
2017,20.0,kadin,1997/07/16,kahramanmaras,konya,2
2017,49.0,erkek,1995/11/04,adana,adana,3
2017,36.0,erkek,Null,samsun,samsun,1
2017,26.0,erkek,1997/03/01,hatay,izmir,0
2017,19.0,kadin,1997/07/17,yozgat,ankara,2
2017,51.0,erkek,1993/04/06,kahramanmaras,izmir,3
2017,14.0,erkek,1997/12/17,ankara,trabzon,1
2017,63.0,erkek,1997/03/07,istanbul,istanbul,1
2017,30.0,erkek,1996/01/01,aydin,izmir,2
2017,17.0,kadin,1998/04/29,ordu,izmir,0
2017,34.0,kadin,1998/05/16,balikesir,balikesir,1
2017,11.0,kadin,1996/09/11,erzurum,antalya,3
2017,9.0,kadin,1994/06/24,istanbul,istanbul,3
2017,47.0,kadin,1996/09/27,Null,istanbul,3
2017,24.0,kadin,1997/04/12,yozgat,yozgat,3
2017,13.0,kadin,1995/09/25,izmir,izmir,1
2017,9.0,kadin,1998/07/09,istanbul,edirne,0
2017,29.0,kadin,1998/06/15,bursa,bursa,2
2017,14.0,erkek,1994/11/11,denizli,istanbul,1
2017,60.0,erkek,1998/02/08,osmaniye,istanbul,2
2017,24.0,kadin,1994/02/26,istanbul,sakarya,4
2017,13.0,kadin,1999/07/03,van,erzurum,5
2017,9.0,kadin,1997/07/01,mardin,izmir,3
2017,25.0,kadin,1997/04/12,ankara,ankara,1
2017,26.0,kadin,1995/08/26,aydin,aydin,1
2017,16.0,kadin,1996/11/03,diyarbakir,diyarbakir,4
2017,17.0,kadin,1997/07/27,erzurum,erzincan,2
2017,58.0,erkek,1995/04/26,istanbul,istanbul,1
2017,28.0,erkek,1995/01/02,samsun,istanbul,3
2017,2.0,erkek,1997/03/20,kilis,kilis,2
2017,34.0,kadin,1996/05/02,kutahya,manisa,1
2017,21.0,kadin,1996/06/07,istanbul,istanbul,4
2017,26.0,kadin,1997/10/01,denizli,izmir,0
2017,11.0,kadin,1997/07/18,istanbul,istanbul,1
2017,52.0,kadin,1995/12/29,Null,ankara,0
2017,6.0,erkek,1995/10/15,bitlis,bitlis,5
2017,26.0,kadin,1996/07/14,kirsehir,kirsehir,2
2017,25.0,kadin,1996/10/18,manisa,ankara,1
2017,14.0,erkek,1997/03/12,adiyaman,kahramanmaras,3
2017,16.0,erkek,1995/06/28,diyarbakir,diyarbakir,2
2017,20.0,erkek,1998/01/01,erzurum,istanbul,1
2017,39.0,erkek,1995/02/10,batman,batman,2
2017,34.0,erkek,1995/10/11,istanbul,istanbul,0
2017,48.0,erkek,1996/04/11,mersin,mersin,2
2017,7.0,erkek,1997/06/14,mus,istanbul,2
2017,14.0,erkek,1998/02/18,ordu,ordu,1
2017,4.0,erkek,1996/01/01,van,van,5
2017,11.0,erkek,1996/07/25,igdir,istanbul,5
2017,11.0,erkek,1994/01/18,adana,istanbul,2
2017,6.0,erkek,1996/01/01,sanliurfa,sanliurfa,5
2017,28.0,erkek,1997/09/13,adana,istanbul,3
2017,18.0,erkek,1997/08/02,ankara,istanbul,2
2017,33.0,erkek,1997/01/20,istanbul,istanbul,5
2017,10.0,erkek,1993/10/16,konya,konya,1
2017,9.0,erkek,1997/05/08,van,izmir,5
2017,49.0,kadin,1996/08/22,malatya,elazig,3
2017,3.0,kadin,1996/02/19,hatay,istanbul,1
2017,45.0,kadin,1996/01/01,yozgat,denizli,1
2017,32.0,kadin,1996/08/23,kayseri,edirne,2
2017,19.0,kadin,1995/05/30,corum,corum,2
2017,7.0,kadin,1997/09/04,aydin,aydin,3
2017,19.0,kadin,1998/10/28,agri,istanbul,4
2017,19.0,kadin,1997/03/18,izmir,izmir,1
2017,24.0,kadin,1993/08/28,ankara,ankara,0
2017,51.0,erkek,1997/12/12,ankara,ankara,1
2017,36.0,erkek,1997/01/04,ordu,ordu,1
2017,43.0,erkek,1995/02/18,istanbul,istanbul,0
2017,26.0,erkek,1995/05/27,kahramanmaras,bursa,2
2017,29.0,erkek,1997/07/09,canakkale,tunceli,2
2017,49.0,erkek,1995/07/11,balikesir,eskisehir,0
2017,52.0,erkek,1996/07/29,istanbul,kirklareli,3
2017,13.0,erkek,1998/10/27,istanbul,istanbul,Null
2017,2.0,erkek,1995/06/19,kars,kocaeli,1
2017,27.0,erkek,1997/04/15,zonguldak,ankara,1
2017,38.0,erkek,1995/03/21,istanbul,istanbul,2
2017,2.0,erkek,1996/06/30,bursa,kocaeli,1
2017,26.0,erkek,1997/02/21,gumushane,samsun,1
2017,67.0,erkek,1994/01/01,samsun,istanbul,1
2017,66.0,erkek,1997/09/30,ankara,ankara,0
2017,12.0,erkek,1998/05/30,bursa,bursa,1
2017,45.0,erkek,1998/01/11,kastamonu,izmir,1
2017,26.0,erkek,1995/08/13,kahramanmaras,kahramanmaras,3
2017,6.0,erkek,1995/09/08,adana,ankara,1
2017,25.0,erkek,1997/02/07,ankara,ankara,2
2017,28.0,erkek,1995/04/11,tekirdag,ankara,1
2017,48.0,erkek,1994/10/23,ankara,ankara,1
2017,29.0,erkek,1996/08/23,edirne,edirne,2
2017,42.0,erkek,1997/08/01,aksaray,antalya,2
2017,23.0,erkek,1995/04/17,gaziantep,istanbul,1
2017,60.0,erkek,1996/02/22,istanbul,istanbul,2
2017,36.0,erkek,1997/04/15,erzurum,bursa,2
2017,44.0,erkek,1996/03/23,mardin,ankara,2
2017,55.0,erkek,1994/04/06,ankara,ankara,3
2017,14.0,erkek,1997/12/30,yozgat,yozgat,2
2017,28.0,erkek,1994/07/29,amasya,istanbul,2
2017,72.0,erkek,1995/05/29,gumushane,istanbul,1
2017,10.0,erkek,1996/01/01,denizli,afyonkarahisar,2
2017,15.0,erkek,1996/07/15,afyonkarahisar,ankara,2
2017,2.0,erkek,1997/04/10,afyonkarahisar,antalya,1
2017,32.0,erkek,1998/12/13,elazig,elazig,2
2017,46.0,erkek,1995/01/10,bursa,manisa,3
2017,50.0,erkek,1998/06/28,ankara,istanbul,2
2017,46.0,erkek,1995/07/11,aydin,eskisehir,1
2017,43.0,erkek,1997/01/31,zonguldak,istanbul,0
2017,13.0,erkek,1998/10/27,yozgat,istanbul,2
2017,38.0,erkek,1996/06/09,istanbul,istanbul,1
2017,44.0,erkek,1997/05/17,adiyaman,izmir,2
2017,28.0,erkek,1997/06/01,bitlis,ankara,5
2017,46.0,erkek,1998/04/27,mugla,usak,3
2017,2.0,erkek,1997/06/17,ankara,ankara,1
2017,20.0,erkek,1996/04/01,kutahya,kutahya,2
2017,23.0,erkek,1998/02/08,isparta,istanbul,2
2017,26.0,erkek,1997/08/03,trabzon,trabzon,1
2017,21.0,erkek,1995/06/14,bursa,istanbul,2
2017,24.0,erkek,1998/01/17,samsun,samsun,2
2017,8.0,erkek,1997/06/11,mus,aydin,4
2017,19.0,erkek,1995/08/24,istanbul,istanbul,1
2017,40.0,erkek,1996/07/10,istanbul,istanbul,2
2017,8.0,erkek,1998/06/20,gumushane,gumushane,4
2017,25.0,erkek,1995/10/19,antalya,antalya,1
2017,7.0,erkek,1998/10/05,kirsehir,antalya,2
2017,7.0,erkek,1998/06/16,sivas,sivas,1
2017,39.0,erkek,1998/09/01,trabzon,balikesir,3
2017,28.0,erkek,1995/09/25,eskisehir,konya,3
2017,33.0,erkek,1996/09/23,kahramanmaras,ankara,2
2017,15.0,erkek,1997/05/11,kocaeli,kocaeli,1
2017,36.0,erkek,1996/09/23,istanbul,istanbul,2
2017,8.0,erkek,1996/04/26,samsun,nevsehir,1
2017,16.0,erkek,1997/08/04,ankara,ankara,1
2017,6.0,erkek,1998/10/11,nevsehir,nevsehir,1
2017,42.0,erkek,1997/10/15,izmir,istanbul,2
2017,5.0,erkek,1997/06/20,sanliurfa,sanliurfa,2
2017,23.0,erkek,1996/06/13,istanbul,istanbul,1
2017,15.0,erkek,1996/03/04,ankara,ankara,1
2017,6.0,erkek,1994/04/20,samsun,samsun,Null
2017,18.0,erkek,1997/02/24,ankara,ankara,1
2017,25.0,erkek,1999/04/09,istanbul,istanbul,3
2017,23.0,erkek,1995/05/26,van,izmir,1
2017,12.0,erkek,1997/01/01,bolu,kocaeli,2
2017,12.0,erkek,1996/05/19,elazig,elazig,1
2017,18.0,erkek,1996/07/16,amasya,ankara,2
2017,36.0,erkek,1996/01/01,erzurum,sakarya,3
2017,5.0,erkek,1997/09/16,bursa,istanbul,1
2017,61.0,erkek,1996/08/26,hatay,istanbul,2
2017,48.0,erkek,1998/01/22,istanbul,istanbul,1
2017,23.0,erkek,1996/07/24,trabzon,erzurum,5
2017,17.0,erkek,1996/08/07,manisa,manisa,1
2017,30.0,erkek,1999/09/24,istanbul,istanbul,1
2017,8.0,erkek,1997/01/06,istanbul,istanbul,3
2017,26.0,erkek,1995/11/07,gaziantep,ankara,3
2017,6.0,erkek,1996/04/06,izmir,izmir,4
2017,28.0,erkek,1997/09/23,bursa,bursa,1
2017,26.0,erkek,1888/08/23,ankara,ankara,0
2017,36.0,erkek,1996/06/16,istanbul,edirne,1
2017,16.0,erkek,1998/07/01,trabzon,bolu,1
2017,59.0,erkek,1996/05/30,bursa,izmir,2
2017,31.0,erkek,1997/05/15,istanbul,istanbul,3
2017,5.0,erkek,1998/10/15,karabuk,karabuk,3
2017,16.0,erkek,1996/07/31,trabzon,yalova,2
2017,58.0,erkek,1998/10/22,balikesir,balikesir,0
2017,23.0,erkek,1996/03/18,sakarya,sakarya,2
2017,22.0,erkek,1998/12/18,nigde,istanbul,1
2017,47.0,erkek,1998/07/07,trabzon,istanbul,3
2017,38.0,erkek,1998/10/20,isparta,isparta,1
2017,46.0,erkek,1996/10/26,ankara,ankara,1
2017,35.0,erkek,1997/06/13,kayseri,kayseri,1
2017,38.0,erkek,1995/08/15,istanbul,istanbul,1
2017,26.0,erkek,1998/11/25,eskisehir,bilecik,1
2017,29.0,kadin,1995/01/02,izmir,istanbul,1
2017,32.0,kadin,1994/06/24,istanbul,istanbul,2
2017,39.0,kadin,1997/03/16,manisa,manisa,1
2017,32.0,kadin,1995/09/10,nevsehir,eskisehir,2
2017,9.0,kadin,1997/02/01,van,van,2
2017,21.0,kadin,1995/10/16,aksaray,bolu,1
2017,9.0,kadin,1994/08/06,ordu,ordu,2
2017,8.0,kadin,1995/07/28,istanbul,istanbul,1
2017,9.0,kadin,1998/08/07,bursa,bursa,1
2017,19.0,kadin,1997/06/04,mersin,mersin,3
2017,19.0,kadin,1993/01/01,istanbul,istanbul,1
2017,7.0,kadin,Null,izmir,izmir,Null
2017,4.0,kadin,1995/08/29,ankara,ankara,2
2017,32.0,kadin,1995/02/12,adiyaman,istanbul,5
2017,19.0,kadin,1997/11/26,istanbul,istanbul,2
2017,29.0,kadin,1995/06/26,mersin,mersin,3
2017,37.0,kadin,1994/03/17,hatay,mugla,4
2017,47.0,kadin,1994/04/06,malatya,malatya,1
2017,52.0,kadin,1997/01/22,istanbul,istanbul,1
2017,34.0,kadin,1996/07/27,istanbul,istanbul,1
2017,22.0,kadin,1997/07/07,hatay,aydin,3
2017,29.0,kadin,1998/07/19,izmir,denizli,1
2017,34.0,kadin,1997/05/03,istanbul,istanbul,1
2017,17.0,kadin,1997/12/07,izmir,izmir,1
2017,11.0,kadin,1996/10/15,Null,balikesir,1
2017,41.0,kadin,1996/04/13,ordu,ordu,1
2017,23.0,kadin,1995/01/11,izmir,istanbul,1
2017,19.0,kadin,1993/06/02,istanbul,izmir,1
2017,14.0,kadin,1996/05/18,amasya,karabuk,1
2017,31.0,kadin,1996/11/15,mersin,mersin,5
2017,27.0,kadin,1996/09/23,izmir,ankara,2
2017,7.0,kadin,1996/12/18,edirne,canakkale,3
2017,13.0,kadin,1998/01/05,istanbul,istanbul,1
2017,43.0,kadin,1997/02/24,ankara,bursa,2
2017,28.0,kadin,1998/08/26,istanbul,istanbul,2
2017,19.0,kadin,1996/02/23,gaziantep,gaziantep,1
2017,42.0,kadin,1996/06/23,istanbul,istanbul,2
2017,63.0,erkek,1995/01/01,mugla,istanbul,2
2017,3.0,kadin,1997/08/03,istanbul,istanbul,4
2017,46.0,erkek,1995/10/10,sanliurfa,sanliurfa,5
2017,16.0,erkek,1994/02/10,ankara,ankara,1
2017,22.0,kadin,2016/08/25,Null,ankara,1
2017,39.0,kadin,1994/01/03,bursa,bursa,2
2017,5.0,kadin,1993/02/13,istanbul,istanbul,Null
2017,24.0,kadin,1995/09/25,ankara,ankara,1
2017,7.0,kadin,1995/05/31,bursa,bursa,1
2017,47.0,kadin,1994/06/09,canakkale,istanbul,1
2017,33.0,kadin,1997/09/21,izmir,istanbul,1
2017,8.0,kadin,1998/06/10,canakkale,canakkale,3
2017,9.0,kadin,1997/01/04,antalya,antalya,1
2017,42.0,kadin,1995/07/12,mersin,mersin,1
2017,9.0,kadin,1995/07/24,bursa,bursa,3
2017,17.0,kadin,1997/08/04,ankara,eskisehir,1
2017,49.0,kadin,1995/06/18,erzincan,trabzon,2
2017,17.0,kadin,1996/08/22,nevsehir,bolu,1
2017,33.0,kadin,1997/01/01,manisa,izmir,1
2017,17.0,kadin,1996/11/06,kutahya,kutahya,1
2017,17.0,kadin,1995/08/26,afyonkarahisar,afyonkarahisar,4
2017,37.0,kadin,1995/10/21,elazig,elazig,1
2017,12.0,kadin,1996/05/02,elazig,istanbul,1
2017,27.0,kadin,1998/08/06,Null,ankara,3
2017,37.0,kadin,1996/08/11,adana,adana,1
2017,17.0,kadin,1998/07/23,konya,konya,1
2017,3.0,kadin,1993/06/07,istanbul,antalya,1
2017,42.0,kadin,1996/02/15,istanbul,istanbul,1
2017,19.0,kadin,1997/09/06,istanbul,amasya,1
2017,19.0,kadin,1995/07/24,ankara,ankara,1
2017,29.0,kadin,1993/08/24,erzincan,erzincan,1
2017,61.0,kadin,1997/06/21,adana,istanbul,1
2017,11.0,kadin,1997/07/25,sinop,samsun,1
2017,9.0,kadin,1993/07/18,kirsehir,kirsehir,5
2017,19.0,kadin,1995/12/17,edirne,tekirdag,1
2017,9.0,kadin,1997/05/08,istanbul,istanbul,1
2017,9.0,kadin,1997/08/01,eskisehir,kutahya,3
2017,50.0,kadin,1994/10/10,adana,mersin,2
2017,23.0,kadin,1998/01/01,hatay,hatay,2
2017,7.0,kadin,1998/05/20,ankara,ankara,4
2017,9.0,kadin,1995/08/04,gaziantep,kutahya,1
2017,47.0,kadin,1995/06/26,manisa,denizli,1
2017,30.0,kadin,1993/01/12,amasya,istanbul,1
2017,36.0,kadin,1998/06/24,istanbul,istanbul,2
2017,11.0,kadin,1996/10/14,istanbul,istanbul,1
2017,24.0,kadin,1998/08/30,yozgat,yozgat,3
2017,41.0,kadin,1995/08/18,adana,izmir,4
2017,40.0,kadin,1995/04/01,izmir,ankara,0
2017,19.0,kadin,1995/06/16,ankara,ankara,1
2017,37.0,kadin,1995/12/17,tokat,tokat,1
2017,11.0,kadin,1993/04/23,giresun,antalya,2
2017,20.0,kadin,1996/11/25,zonguldak,zonguldak,1
2017,69.0,kadin,1995/06/26,adana,adana,2
2017,37.0,kadin,1995/06/11,canakkale,manisa,1
2017,37.0,kadin,1996/06/04,istanbul,istanbul,1
2017,29.0,kadin,1998/09/26,ankara,istanbul,1
2017,9.0,kadin,1996/06/29,zonguldak,zonguldak,Null
2017,9.0,kadin,1998/03/05,istanbul,istanbul,3
2017,7.0,kadin,1997/03/01,kayseri,kayseri,2
2017,27.0,kadin,1998/01/01,istanbul,aydin,0
2017,43.0,kadin,1996/11/01,izmir,izmir,1
2017,36.0,kadin,1996/08/02,istanbul,istanbul,1
2017,54.0,erkek,1996/01/22,balikesir,izmir,1
2017,47.0,erkek,1998/01/10,istanbul,istanbul,1
2017,14.0,erkek,1995/09/03,aksaray,aksaray,2
2017,50.0,erkek,1998/09/19,mus,usak,1
2017,23.0,kadin,1998/01/25,hatay,hatay,4
2017,19.0,kadin,1997/07/24,istanbul,istanbul,1
2017,12.0,erkek,1996/12/08,istanbul,istanbul,1
2017,30.0,erkek,1997/10/22,artvin,kocaeli,0
2017,45.0,erkek,1994/01/03,afyonkarahisar,ankara,1
2017,43.0,kadin,1993/09/29,ordu,zonguldak,1
2017,11.0,kadin,1996/03/05,sinop,istanbul,5
2017,56.0,kadin,1994/07/15,elazig,istanbul,4
2017,36.0,kadin,1997/01/02,trabzon,istanbul,1
2017,10.0,kadin,1997/05/26,adana,istanbul,2
2017,3.0,kadin,1992/08/11,sivas,balikesir,1
2017,21.0,kadin,1996/12/15,konya,konya,2
2017,39.0,kadin,1997/09/16,istanbul,istanbul,3
2017,39.0,kadin,1997/04/15,kastamonu,zonguldak,2
2017,9.0,kadin,1995/03/31,ankara,ankara,1
2017,48.0,kadin,1997/12/25,malatya,edirne,1
2017,17.0,kadin,1996/09/15,ordu,erzurum,3
2017,6.0,erkek,1995/01/01,istanbul,istanbul,1
2017,29.0,erkek,1996/10/06,ankara,kocaeli,2
2017,29.0,erkek,1994/05/19,mersin,istanbul,2
2017,53.0,erkek,1996/10/01,mardin,mardin,3
2017,7.0,erkek,1997/04/27,corum,corum,1
2017,7.0,erkek,1997/12/08,antalya,antalya,1
2017,22.0,erkek,1995/07/02,ankara,istanbul,1
2017,41.0,erkek,1995/09/13,bolu,istanbul,3
2017,10.0,erkek,1998/05/22,istanbul,istanbul,1
2017,22.0,erkek,1997/09/12,tekirdag,istanbul,1
2017,69.0,erkek,1996/03/18,batman,istanbul,5
2017,44.0,erkek,1994/02/20,kayseri,kayseri,1
2017,32.0,erkek,1995/09/14,malatya,malatya,4
2017,52.0,erkek,1994/06/14,aydin,aydin,1
2017,9.0,erkek,1997/01/01,izmir,afyonkarahisar,2
2017,43.0,erkek,1994/03/19,adana,istanbul,1
2017,16.0,erkek,1996/06/06,tokat,antalya,2
2017,50.0,erkek,1996/06/27,istanbul,istanbul,1
2017,13.0,erkek,1994/09/12,kahramanmaras,kirsehir,3
2017,35.0,erkek,1996/04/16,mersin,izmir,2
2017,7.0,erkek,1998/01/23,antalya,antalya,1
2017,10.0,erkek,1997/08/01,malatya,malatya,2
2017,16.0,erkek,1996/08/13,eskisehir,sivas,1
2017,18.0,erkek,1991/02/16,kayseri,kayseri,2
2017,3.0,kadin,1999/07/10,kahramanmaras,istanbul,2
2017,7.0,kadin,1997/06/26,sivas,bursa,2
2017,15.0,erkek,1998/02/01,kahramanmaras,aksaray,5
2017,37.0,erkek,1997/06/03,ankara,ankara,1
2017,50.0,kadin,1996/12/02,konya,konya,1
2017,29.0,erkek,1995/06/26,kocaeli,istanbul,0
2017,44.0,erkek,1998/05/06,mersin,duzce,2
2017,19.0,erkek,1996/10/04,tekirdag,izmir,1
2017,30.0,erkek,1995/01/05,adana,adana,1
2017,9.0,erkek,1997/06/04,ankara,ankara,2
2017,61.0,kadin,1997/10/20,istanbul,ankara,0
2017,7.0,kadin,1997/07/03,kayseri,kayseri,3
2017,26.0,kadin,1997/08/14,istanbul,ankara,1
2017,17.0,kadin,1995/08/30,aydin,burdur,5
2017,17.0,kadin,1995/01/31,manisa,manisa,1
2017,5.0,kadin,1998/01/01,adiyaman,adiyaman,5
2017,13.0,kadin,1995/08/28,antalya,antalya,1
2017,7.0,kadin,1995/04/07,kayseri,kayseri,2
2017,26.0,erkek,1997/06/03,istanbul,sakarya,1
2017,40.0,erkek,1996/03/04,izmir,izmir,1
2017,24.0,kadin,1996/09/04,manisa,manisa,2
2017,73.0,erkek,1996/11/09,denizli,izmir,1
2017,30.0,erkek,1998/10/30,istanbul,istanbul,1
2017,21.0,erkek,1994/04/08,ankara,ankara,1
2017,32.0,erkek,1998/08/28,istanbul,istanbul,1
2017,48.0,erkek,1996/01/31,bursa,istanbul,1
2017,45.0,erkek,1994/12/16,izmir,ankara,2
2017,46.0,kadin,1996/08/11,antalya,istanbul,1
2017,59.0,kadin,1997/07/25,kayseri,trabzon,3
2017,12.0,kadin,1994/05/03,ankara,ankara,1
2017,11.0,kadin,1993/12/02,isparta,bursa,1
2017,17.0,kadin,1997/04/03,balikesir,edirne,3
2017,17.0,kadin,1997/06/03,kahramanmaras,ankara,2
2017,14.0,kadin,1996/06/05,istanbul,ankara,2
2017,14.0,kadin,1996/01/19,izmir,izmir,1
2017,37.0,kadin,1996/05/23,ordu,izmir,1
2017,11.0,kadin,1995/08/15,kahramanmaras,malatya,3
2017,11.0,kadin,1996/03/15,bursa,bursa,5
2017,37.0,kadin,1996/12/29,balikesir,balikesir,4
2017,9.0,kadin,1997/06/06,denizli,nevsehir,2
2017,50.0,kadin,1996/10/14,bursa,eskisehir,1
2017,19.0,kadin,1996/11/27,izmir,izmir,0
2017,15.0,kadin,1998/08/31,ankara,ankara,4
2017,26.0,kadin,1994/09/11,diyarbakir,diyarbakir,3
2017,9.0,kadin,1987/06/05,mardin,igdir,5
2017,24.0,kadin,1996/12/08,kayseri,balikesir,2
2017,13.0,kadin,1992/03/25,corum,izmir,3
2017,34.0,kadin,1995/03/05,bursa,bursa,2
2017,9.0,kadin,1993/03/10,zonguldak,eskisehir,3
2017,22.0,kadin,1996/09/09,adiyaman,adiyaman,5
2017,7.0,kadin,1995/04/25,adana,istanbul,5
2017,11.0,kadin,1999/05/02,Null,kilis,3
2017,3.0,kadin,1997/10/14,bartin,antalya,1
2017,21.0,kadin,1999/03/19,siirt,malatya,5
2017,34.0,kadin,1997/01/01,ordu,ordu,3
2017,29.0,kadin,1997/11/20,samsun,samsun,2
2017,19.0,kadin,1996/09/05,bursa,balikesir,2
2017,9.0,kadin,1996/06/16,antalya,antalya,1
2017,66.0,kadin,1996/09/27,adana,istanbul,1
2017,7.0,kadin,1997/10/27,balikesir,balikesir,1
2017,41.0,kadin,1997/03/12,bursa,istanbul,1
2017,26.0,kadin,1995/12/08,siirt,siirt,5
2017,66.0,kadin,1994/07/04,Null,kocaeli,2
2017,18.0,kadin,1997/05/28,diyarbakir,diyarbakir,1
2017,19.0,kadin,1993/05/06,ordu,ordu,1
2017,36.0,kadin,1996/06/14,ankara,izmir,1
2017,9.0,kadin,1999/01/01,ordu,ordu,3
