id,Basvuru Yili,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri,Universite Adi,Universite Turu,Bölüm,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,"Daha Önceden Mezun Olunduysa, Mezun Olunan Üniversite",Lise Adi,Lise Sehir,Lise Turu,Lise Mezuniyet Notu,Anne Egitim Durumu,Anne Calisma Durumu,Baba Egitim Durumu,Baba Calisma Durumu,Kardes Sayisi,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Baska Kurumdan Aldigi Burs Miktari,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Aktif olarak bir STK üyesi misiniz?
455,2014,Kadın,4/23/1995,Bağcılar/İstanbul,,TOBB EKONOMİ VE TEKNOLOJİ,Özel,Türk Dili ve Edebiyatı,1,3.32,Hayır,,Layıka Akbilek Anadolu Kız Meslek Lisesi,Ankara,Meslek lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Lise,Evet,1.0,100.0,Evet,Evet,BİN TÜRK LİRASI,,,Evet,Hayır
456,2014,Erkek,1/9/1991,Gercüş,,BEYKENT ÜNİVERSİTESİ,Özel,ULUSLARARASI İLİŞKİLER İNGİLİZCE,4,2.1,Hayır,,silivri lisesi,istanbul,Düz lise,3.00 - 4.00,Eğitim Yok,Hayır,Eğitim Yok,Hayır,11.0,100.0,Evet,Evet,300,,,Hayır,Evet
457,2014,Erkek,1/28/1990,Tonya,,ULUSLARARASI KIBRIS ÜNİVERSİTESİ,Özel,Türk Dili ve Edebiyatı,4,3.03,Hayır,,Akçaabat İman Hatip lisesi,Trabzon,İmam Hatip Lisesi,3.00-2.50,İlkokul Mezunu,Hayır,İlkokul Mezunu,Emekli,8.0,100.0,Evet,Hayır,,,,Hayır,Hayır
458,2014,Erkek,1/1/1991,Muğla,Ankara,KADİR HAS ÜNİVERSİTESİ,Özel,Uluslararası Ticaret ve Lojistik,4,3.76,Hayır,,turgut reis lisesi,muğla,Düz lise,3.50-3,Lise,Emekli,Ortaokul Mezunu,Emekli,1.0,100.0,Hayır,Hayır,,,,Hayır,Hayır
459,2014,Erkek,10 Aralik 1992,Uludere,Güzelyurt,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,Özel,Petrol ve Doğalgaz Mühendisliği,2,3.61,Hayır,,Özel İdare Anadolu Lisesi,Gaziantep,Anadolu lisesi,3.50-3,Eğitim Yok,Hayır,,,,100.0,Evet,Hayır,,,,,
460,2014,Kadın,1/7/1991,Batman,Gaziantep,HASAN KALYONCU ÜNİVERSİTESİ,Özel,Uluslararası Ticaret ve lojistik,3,2.84,Hayır,,İMKB Lisesi,Batman,Düz lise,3.00-2.50,Eğitim Yok,Hayır,Lise,Evet,3.0,100.0,Evet,Hayır,,,,Hayır,Evet
461,2014,Kadın,3/29/1995,kırıkkale,İstanbul,AVRASYA ÜNİVERSİTESİ,Özel,ingiliz dili ve edebiyatı,1,3.46,Hayır,,niğbolu anadolu lisesi,ankara,Düz lise,3.00 - 4.00,Ortaokul Mezunu,Hayır,,,,100.0,Evet,Hayır,,,,,
462,2014,Erkek,1/24/1993,MERSİN,,OKAN ÜNİVERSİTESİ,Özel,GEOMATİK MÜHENDİSLİĞİ,2,2.85,Hayır,,BEYKOZ ANADOLU LİSESİ,İSTANBUL,Anadolu lisesi,3.50-3,İlkokul Mezunu,Hayır,İlkokul Mezunu,Emekli,0.0,100.0,Evet,Hayır,,,,Hayır,Hayır
463,2014,Erkek,7/22/1993,Akçaabat /TRABZON,İstanbul,YENİ YÜZYIL ÜNİVERSİTESİ,Özel,Biyomedikal mühendisliği,4,3.55,Hayır,,Kanuni Anadolu Lisesi,Trabzon,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Üniversite,Evet,4.0,100.0,Evet,Hayır,,,,Hayır,Hayır
464,2014,Erkek,9/20/1992,Niğde,İSTANBUL,BEYKENT ÜNİVERSİTESİ,Özel,mimarlık,3,3.25,Hayır,,2000 evler,Nevşehir,Anadolu lisesi,3.50-3,İlkokul Mezunu,Hayır,İlkokul Mezunu,Emekli,4.0,100.0,Evet,Evet,300,,,Hayır,Hayır
465,2014,Erkek,10 Mayis 1994,Nazilli,İstanbul,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Özel,Psikoloji,2,3.32,Hayır,,Nazilli Anadolu Öğretmen Lisesi,Nazilli,Anadolu lisesi,3.00 - 4.00,Lise,Emekli,İlkokul Mezunu,Hayır,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
466,2014,Erkek,7/31/1991,beyoğlu,,GİRNE AMERİKAN ÜNİVERSİTESİ,Özel,halkla ilişkiler,2,2.3,Hayır,,erkan avcı EML,istanbul,Meslek lisesi,3.50-3,İlkokul Mezunu,Hayır,İlkokul Mezunu,Evet,1.0,100.0,Evet,Evet,365,,,Hayır,Hayır
467,2014,Erkek,16 Mayis 1993,Pazarcık-Kahramanmaraş,İstanbul,İSTANBUL KEMERBURGAZ ÜNİVERSİTESİ,Özel,İşletmeAnadal - Endüstri MühendisliğiYandal,2,3.43,Hayır,,Atatürk Anadolu Lisesi,Antalya,Anadolu lisesi,3.50-3,Lise,Emekli,,,,100.0,Evet,Hayır,,,,,
468,2014,Kadın,6/9/1995,istanbul,İstanbul,MALTEPE ÜNİVERSİTESİ,Özel,inşaat mühendisliği ing,1,3.11,Hayır,,üsküdar halide edip adıvar anadolu lisesi,istanbul,Düz lise,3.00 - 4.00,İlkokul Mezunu,Hayır,Lise,Evet,2.0,100.0,Evet,Hayır,,,,Evet,Hayır
469,2014,Erkek,7 Aralik 1992,izmir,İzmir,İZMİR EKONOMİ ÜNİVERSİTESİ,Özel,uluslararası ticaret ve finansman,3,3.63,Hayır,,balçova nevvar salih işgören lisesi,izmir,Düz lise,3.50-3,Lise,Evet,Ortaokul Mezunu,Emekli,2.0,100.0,Hayır,Hayır,,,,Hayır,Hayır
470,2014,Erkek,1/1/1995,adana/seyhan,,OKAN ÜNİVERSİTESİ,Özel,harita kadastro,2,2.86,Hayır,,ismet inönü,adana/seyhan,Meslek lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,Ortaokul Mezunu,Hayır,3.0,100.0,Evet,Hayır,,,,Hayır,Hayır
471,2014,Kadın,1/21/1994,Samsun,ANKARA,BAŞKENT ÜNİVERSİTESİ,Özel,işletme,2,3.7,Hayır,,19 Mayıs Anadolu lisesi,Samsun,Anadolu lisesi,3.00 - 4.00,Lise,Evet,Ortaokul Mezunu,Evet,1.0,100.0,Evet,Evet,300,,,Evet,Hayır
472,2014,Erkek,10/8/1994,Nazilli,,İZMİR ÜNİVERSİTESİ,Özel,Siyaset Bilimi ve Kamu Yönetimi,1,3.4,Hayır,,Bozdoğan Anadolu Lisesi,Aydın,Anadolu lisesi,3.00 - 4.00,Üniversite,Evet,Yüksek Lisans / Doktora,Evet,2.0,100.0,Evet,Hayır,,,,Evet,Hayır
473,2014,Erkek,7/31/1991,İsviçre/Rheinfelden,,YEDİTEPE ÜNİVERSİTESİ,Özel,Uluslararası İşletme Yönetimi,3,4.0,Hayır,,Süha Erler Anadolu Lisesi,Kahramanmaraş,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Emekli,İlkokul Mezunu,Emekli,2.0,100.0,evet,Evet,300,,,Hayır,Hayır
474,2014,Erkek,1/4/1994,İzmir,İstanbul,İHSAN DOĞRAMACI BİLKENT,Özel,Endüstri Mühendisliği,2,2.83,Hayır,,Buca Fen Lisesi,İzmir,Fen lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,İlkokul Mezunu,Evet,0.0,100.0,Evet,Hayır,,,,Evet,Hayır
475,2014,Kadın,3/13/1994,Beşiri/Batman,Batman,YENİ YÜZYIL ÜNİVERSİTESİ,Özel,Elektrik-Elektronik Mühendisliği,3,3.91,Hayır,,Gülkent Anadolu Lisesi,Isparta,Anadolu lisesi,3.00 - 4.00,Eğitim Yok,Hayır,,,,100.0,Evet,Hayır,,,,,
476,2014,Kadın,1/10/1993,Güngören,İstanbul,İSTANBUL BİLGİ ÜNİVERSİTESİ,Özel,Endüstri mühendisliği,2,3.55,Hayır,,Pertevniyal lisesi,İstanbul,Anadolu lisesi,3.50-3,İlkokul Mezunu,Hayır,Lise,Hayır,3.0,100.0,Evet,Evet,300,,,Hayır,Hayır
477,2014,Erkek,3/24/1992,Bursa/Osmangazi,Bursa,AMASYA ÜNİVERSİTESİ,Devlet,Otomotiv Teknolojileri,Mezun,2.31,Hayır,,Topane Endüstri Meslek Lisesi,Bursa,Meslek lisesi,3.50-3,İlkokul Mezunu,Hayır,İlkokul Mezunu,Hayır,1.0,100.0,Hayır,Hayır,,,,Hayır,Hayır
478,2014,Erkek,1/1/1993,Antalya,İstanbul,KADİR HAS ÜNİVERSİTESİ,Özel,Bilgisayar Mühendisliği,3,3.76,Hayır,,Aldemir - Atilla Konuk Anadolu Lisesi,Antalya,Anadolu lisesi,3.50-3,İlkokul Mezunu,Emekli,Lise,Emekli,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
479,2014,Kadın,1/4/1993,KÜTAHYA,Kütahya,İZMİR EKONOMİ ÜNİVERSİTESİ,Özel,TIBBİ DÖKÜMANTASYON VE SEKRETERLİK,2,3.2,Hayır,,ANADOLU TEKNİK VE KIZ MESLEK LİSESİ,KÜTAHYA,Meslek lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,,,,100.0,Hayır,Hayır,,,,,
480,2014,Kadın,6/25/1986,eyüp,İstanbul,İSTANBUL TİCARET ÜNİVERSİTESİ,Özel,muhasebe,Mezun,3.55,Evet,,halis kutmangil cok programlı,istanbul,Meslek lisesi,3.50-3,Üniversite,Evet,İlkokul Mezunu,Emekli,2.0,100.0,Hayır,Hayır,,,,Hayır,Hayır
481,2014,Erkek,2/22/1995,Kirklareli,,BAHÇEŞEHİR ÜNİVERSİTESİ,Özel,Endüstri Mühendisligi,1,2.9,Hayır,,Kirklareli Anadolu Lisesi,Kirklareli,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Emekli,Ortaokul Mezunu,Emekli,2.0,100.0,Evet,Hayır,,,,Evet,Hayır
482,2014,Erkek,29 Kasim 1993,TRABZON / OF,Trabzon,OKAN ÜNİVERSİTESİ,Özel,Sağlık kurumları işletmeciliği,1,3.52,Hayır,,H.M.B. ULUSOY E.M.L.,TRABZON,Meslek lisesi,3.50-3,İlkokul Mezunu,Evet,İlkokul Mezunu,Emekli,4.0,100.0,Hayır,Hayır,,,,Hayır,Hayır
483,2014,Erkek,19 Mayis 1993,Denizli / Çivril,İstanbul,BEYKENT ÜNİVERSİTESİ,Özel,Yazılım Mühendisliği,2,3.51,Hayır,,Mustafa Kaynak Anadolu Lisesi,Denizli,Anadolu lisesi,3.00 - 4.00,Ortaokul Mezunu,Hayır,Üniversite,Evet,4.0,100.0,evet,Hayır,,,,Evet,Hayır
484,2014,Kadın,7/8/1992,osmangazi/bursa,Bursa,YEDİTEPE ÜNİVERSİTESİ,Özel,Eczacılık Bölümü,4,3.56,Hayır,,Ulubatlı Hasan Anadolu Lisesi,Bursa,Anadolu lisesi,3.00 - 4.00,Ortaokul Mezunu,Hayır,Ortaokul Mezunu,Evet,1.0,100.0,Evet,Hayır,,,,Hayır,Hayır
485,2014,Kadın,7/31/1991,ankara,İstanbul,İHSAN DOĞRAMACI BİLKENT,Özel,Kentsel Tasarım ve Peyzaj Mimarlığı,3,2.16,Hayır,,Hürriyet Anadolu Lisesi,ankara,Anadolu lisesi,3.00 - 4.00,Üniversite,Evet,Yüksek Lisans / Doktora,Evet,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
486,2014,Erkek,7/3/1995,ankara,,TOBB EKONOMİ VE TEKNOLOJİ,Özel,makine,2,2.37,Hayır,,kirkkonaklar,ankara,Anadolu lisesi,3.00-2.50,Lise,Hayır,Lise,Evet,0.0,100.0,Evet,Hayır,,,,Hayır,Hayır
487,2014,Erkek,10/2/1994,Balıkesir,İstanbul,TOBB EKONOMİ VE TEKNOLOJİ,Özel,işletme,1,3.64,Hayır,,rahmi kula anadolu lisesi,Balıkesir,Anadolu lisesi,3.00 - 4.00,Üniversite,Evet,Lise,Hayır,1.0,100.0,Evet,Hayır,,,,Hayır,Hayır
488,2014,Erkek,2/9/1993,Korkuteli,İzmir,GEDİZ ÜNİVERSİTESİ,Özel,Ekonomi,2,3.69,Hayır,,Türk Telekom Anadolu Öğretmen Lisesi,Afyonkarahisar,Anadolu lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,İlkokul Mezunu,Evet,3.0,100.0,Hayır,Hayır,,,,Evet,Hayır
489,2014,Kadın,9/5/1994,Bakırköy,,SABANCI ÜNİVERSİTESİ,Özel,Endüstri Mühendisliği,2,3.54,Hayır,,Koç Özel Lisesi,İstanbul,Özel lisesi,3.00 - 4.00,Üniversite,Hayır,Üniversite,Evet,1.0,100.0,Hayır,Hayır,,,,Evet,Hayır
490,2014,Kadın,10/27/1994,İzmir,İstanbul,İHSAN DOĞRAMACI BİLKENT,Özel,Siyaset Bilimi ve Kamu Yönetimi,2,3.4,Hayır,,Özel Rota Anadolu Lisesi,İzmir,Anadolu lisesi,3.00 - 4.00,Ortaokul Mezunu,Hayır,Üniversite,Evet,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
491,2014,Kadın,7/20/1995,osmangazi bursa,,YENİ YÜZYIL ÜNİVERSİTESİ,Özel,Halkla İlişkiler ve Reklamcılık,2,2.81,Hayır,,ertuğrulgazi lisesi,bursa,Anadolu lisesi,3.50-3,İlkokul Mezunu,Hayır,İlkokul Mezunu,Hayır,5.0,100.0,Evet,Evet,300,,,Hayır,Hayır
492,2014,Erkek,6/14/1992,Düzce,İstanbul,BEYKENT ÜNİVERSİTESİ,Özel,Endüstri Mühendisliği,3,3.13,Hayır,,Düzce Anadolu Öğretmen Lisesi,Düzce,Anadolu lisesi,3.50-3,İlkokul Mezunu,Hayır,İlkokul Mezunu,Evet,3.0,100.0,Evet,Hayır,,,,Hayır,Hayır
493,2014,Kadın,1/27/1991,Beyoğlu,İstanbul,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Özel,Elektronik Mühendisliği,4,3.51,Hayır,,Üsküdar Cumhuriyet Lisesi,İSTANBUL,Düz lise,3.00 - 4.00,Eğitim Yok,Evet,İlkokul Mezunu,Emekli,2.0,100.0,Evet,Hayır,,,,Hayır,Hayır
494,2014,Kadın,1/1/1993,AFYONKARAHİSAR,AFYONKARAHİSAR,İHSAN DOĞRAMACI BİLKENT,Özel,BİLGİSAYAR MÜHENDİSLİĞİ,3,3.94,Hayır,,AFYONKARAHİSAR SÜLEYMAN DEMİREL FEN LİSESİ,AFYONKARAHİSAR,Fen lisesi,3.00 - 4.00,Üniversite,Evet,,,,100.0,Evet,Evet,475,,,,
495,2014,Erkek,2/27/1991,Elaziğ,Uşak,İZMİR EKONOMİ ÜNİVERSİTESİ,Özel,Elektronik ve Haberleşme Muh.,2,3.15,Hayır,,Elazig Anadolu Lisesi,Elazig,Anadolu lisesi,2.50 ve altı,İlkokul Mezunu,Hayır,Lise,Evet,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
496,2014,Erkek,1/1/1990,Isparta,İstanbul,BAHÇEŞEHİR ÜNİVERSİTESİ,Özel,Gazetecilik,4,3.65,Hayır,,İstanbul Prof. Dr. Mümtaz Turhan Sosyal Bilimler Lisesi,Istanbul,Fen lisesi,3.00 - 4.00,İlkokul Mezunu,Hayır,İlkokul Mezunu,Hayır,2.0,100.0,Evet,Hayır,,,,Hayır,Evet
497,2014,Kadın,1/1/1995,Zeytinburnu,İstanbul,ZİRVE ÜNİVERSİTESİ,Özel,Halkla Iliskiler ve Reklamcilik,1,2.02,Hayır,,Kirimli Ismail Rüstü Olcay Anadolu Lisesi,Istanbul,Anadolu lisesi,3.50-3,İlkokul Mezunu,Hayır,Eğitim Yok,Evet,4.0,100.0,Evet,Hayır,,,,Evet,Hayır
498,2014,Kadın,7/20/1994,AYDIN,,OKAN ÜNİVERSİTESİ,Özel,Otomotiv mühendisliği%100 ing,2,3.73,Hayır,,Emel Mustafa Uşaklı Anadolu Lisesi,Aydın,Anadolu lisesi,3.00 - 4.00,Ortaokul Mezunu,Hayır,İlkokul Mezunu,Emekli,1.0,100.0,Evet,Hayır,,,,Evet,Evet
499,2014,Kadın,2/14/1994,Denizli,İSTANBUL,SABANCI ÜNİVERSİTESİ,Özel,EKONOMİ - YÖNETİM BİLİMLERİ,1,2.48,Hayır,,Denizli Doğa Koleji,Denizli,Anadolu lisesi,3.00 - 4.00,Üniversite,Emekli,Yüksek Lisans / Doktora,Evet,1.0,100.0,Evet,Hayır,,,,Evet,Hayır
