Column,Value,Count
Lise Adi,Hasan Ali Yücel Anadolu Lisesi,12
Lise Adi,açık öğretim,12
Lise Adi,Endüstri meslek lisesi,12
Lise Adi,Erenköy Kız Anadolu Lisesi,12
Lise Adi,Karabük Anadolu Öğretmen Lisesi,12
Lise Adi,Bursa Gazi Anadolu Lisesi,12
Lise Adi,İzmir Karşıyaka Lisesi,12
Lise Adi,Doktor Binnaz Ege-Doktor Rıdvan Ege Anadolu Lisesi,12
Lise Adi,Kültür Fen Lisesi,12
Lise Adi,Hüsnü M. Özyeğin Anadolu Lisesi,12
Lise Adi,Çağrıbey Lisesi,12
Lise Adi,Yalova Anadolu Öğretmen Lisesi,12
Lise Adi,Amasya Anadolu Lisesi,12
Lise Adi,Keşan Anadolu Lisesi,12
Lise Adi,Osman Ötken Anadolu Lisesi,12
Lise Adi,Vali Muammer Güler Anadolu Öğretmen Lisesi,12
Lise Adi,İMKB Anadolu Lisesi,12
Lise Adi,Van Atatürk Anadolu Lisesi,12
Lise Adi,Manisa Fatih Anadolu Lisesi,12
Lise Adi,Kırşehir Anadolu Öğretmen Lisesi,12
Lise Adi,AÇIKÖĞRETİM LİSESİ,12
Lise Adi,Muharrem Hasbi Anadolu Lisesi,12
Lise Adi,Bafra Fen Lisesi,12
Lise Adi,Recep Güngör Anadolu Lisesi,12
Lise Adi,ATATÜRK LİSESİ,12
Lise Adi,Tire Kutsan Anadolu Lisesi,12
Lise Adi,Vahit Tuna Anadolu Lisesi,12
Lise Adi,Sakarya Cevat Ayhan Fen Lisesi,12
Lise Adi,Fatih lisesi,12
Lise Adi,19 mayıs anadolu lisesi,12
Lise Adi,cumhuriyet lisesi,12
Lise Adi,15 Temmuz Şehitleri Anadolu Lisesi,12
Lise Adi,CUMHURİYET ANADOLU LİSESİ,12
Lise Adi,Eyüp Aygar Anadolu Lisesi,12
Lise Adi,İMKB Ticaret Meslek Lisesi,12
Lise Adi,Dündar Çiloğlu Anadolu Lisesi,12
Lise Adi,Akşemsettin Anadolu Lisesi,12
Lise Adi,Mevlana Anadolu lisesi,12
Lise Adi,Çözüm temel lisesi,12
Lise Adi,Vakıfbank Zübeyde Hanım Anadolu Lisesi,12
Lise Adi,Ziya Gökalp Anadolu lisesi,12
Lise Adi,Yozgat Anadolu Lisesi,12
Lise Adi,Kaya Karakaya Fen Lisesi,11
Lise Adi,Sınav lisesi,11
Lise Adi,Kumluca Anadolu Lisesi,11
Lise Adi,İzmir Bornova Anadolu Lisesi,11
Lise Adi,Güzelkent Anadolu Lisesi,11
Lise Adi,Zile Fen Lisesi,11
Lise Adi,Fevzi Çakmak Anadolu Lisesi,11
Lise Adi,Hacı Malike Mehmet Bileydi Anadolu Lisesi,11
Lise Adi,İskenderun Cumhuriyet Anadolu Lisesi,11
Lise Adi,15 Temmuz Şehitler Anadolu Lisesi,11
Lise Adi,Adıyaman Anadolu Lisesi,11
Lise Adi,Muş Anadolu Lisesi,11
Lise Adi,Lüleburgaz Ramazan Yaman Fen Lisesi,11
Lise Adi,Sosyal bilimler lisesi,11
Lise Adi,Alparslan anadolu lisesi,11
Lise Adi,19 mayıs lisesi,11
Lise Adi,Anadolu İmam Hatip Lisesi,11
Lise Adi,Plevne Anadolu Lisesi,11
Lise Adi,Ahmedi hani Anadolu lisesi,11
Lise Adi,TOBB Osmaniye Fen Lisesi,11
Lise Adi,Yavuz Selim Anadolu Lisesi,11
Lise Adi,Bolu Anadolu Öğretmen Lisesi,11
Lise Adi,Cumhuriyet Fen Lisesi,11
Lise Adi,Sınav Anadolu Lisesi,11
Lise Adi,Diyarbakır Rekabet Kurumu Cumhuriyet Fen Lisesi,11
Lise Adi,Van Türk Telekom Fen Lisesi,11
Lise Adi,Suphi Koyuncuoğlu Anadolu Lisesi,11
Lise Adi,Fatma Kemal Timuçin Anadolu Lisesi,11
Lise Adi,Karataş Lisesi,11
Lise Adi,Haydar Aliyev Fen Lisesi,11
Lise Adi,Halil Çiftçi Anadolu Lisesi,11
Lise Adi,İzmit Atılım Anadolu Lisesi,11
Lise Adi,Batman Anadolu lisesi,11
Lise Adi,Birey temel lisesi,11
Lise Adi,İmam Hatip Lisesi ve Anadolu İ.H.L.,11
Lise Adi,Dumlupınar Anadolu Lisesi,11
Lise Adi,Kayseri Lisesi,11
Lise Adi,Kazım Karabekir Anadolu Lisesi,11
Lise Adi,Hoca Ahmet Yesevi Lisesi,11
Lise Adi,Mersin Anadolu Lisesi,11
Lise Adi,Özel Diltaş Anadolu Lisesi,11
Lise Adi,Emel Mustafa Uşaklı Anadolu Lisesi,11
Lise Adi,Çanakkale Milli Piyango Anadolu Lisesi,11
Lise Adi,Kdz.Ereğli Anadolu Lisesi,11
Lise Adi,yavuz sultan selim anadolu lisesi,11
Lise Adi,Beylikdüzü Final Temel Lisesi,11
Lise Adi,Cemile Yeşil Anadolu Lisesi,11
Lise Adi,Mesut Özata Anadolu lisesi,11
Lise Adi,Karaman Anadolu Lisesi,11
Lise Adi,Kırıkkale Atatürk Anadolu Lisesi,11
Lise Adi,Kılıçarslan Anadolu Lisesi,11
Lise Adi,İbn-i Sina Anadolu Lisesi,11
Lise Adi,Çubukbey Anadolu Lisesi,11
Lise Adi,Soma Anadolu Öğretmen Lisesi,11
Lise Adi,Çakmaklı Cumhuriyet Anadolu Lisesi,11
Lise Adi,Konya Türk Telekom Sosyal Bilimler Lisesi,11
Lise Adi,Niyazi Türkmenoğlu Anadolu Lisesi,11
Lise Adi,Barbaros Anadolu Lisesi,11
Lise Adi,Özlüce Anadolu Lisesi,11
Lise Adi,Erzincan Anadolu Lisesi,11
Lise Adi,Melikgazi Mustafa Eminoğlu Anadolu Lisesi,11
Lise Adi,Düzce Arsal Anadolu Lisesi,11
Lise Adi,Hasan Ferruh Özgen Anadolu Lisesi,11
Lise Adi,İbni Sina Anadolu Lisesi,11
Lise Adi,Aydem Fen Lisesi,11
Lise Adi,Körfez Atatürk Anadolu Lisesi,11
Lise Adi,Zeki Konukoğlu Anadolu Öğretmen Lisesi,11
Lise Adi,Türk Telekom Nurettin Topçu Sosyal Bilimler Lisesi,11
Lise Adi,Darıca Fen Lisesi,11
Lise Adi,Namık Kemal Anadolu Lisesi,11
Lise Adi,Karabağlar Nevvar Salih İşgören Anadolu Lisesi,11
Lise Adi,Nedim Ökmen Anadolu Lisesi,11
Lise Adi,Karşıyaka Cihat Kora Anadolu Lisesi,11
Lise Adi,Edirne Anadolu Öğretmen Lisesi,11
Lise Adi,Tosçelik Fen Lisesi,11
Lise Adi,Hadımköy Örfi Çetinkaya Anadolu Lisesi,11
Lise Adi,Nalan Kaynak Anadolu Lisesi,11
Lise Adi,İMKB ANADOLU LİSESİ,11
Lise Adi,Kandilli Kız Anadolu Lisesi,11
Lise Adi,Bursa Kız Lisesi,11
Lise Adi,Bitlis Lisesi,11
Lise Adi,Kampüs Temel Lisesi,10
Lise Adi,Kız meslek lisesi,10
Lise Adi,Nusaybin Anadolu lisesi,10
Lise Adi,Uğur Koleji,10
Lise Adi,Ceyhan Lisesi,10
Lise Adi,Kemal Hasoğlu Anadolu Lisesi,10
Lise Adi,Erkut Soyak Anadolu Lisesi,10
Lise Adi,Afyon Lisesi,10
Lise Adi,Amasya Lisesi,10
Lise Adi,Özel Uğur Temel Lisesi,10
Lise Adi,Arifiye Anadolu Öğretmen Lisesi,10
Lise Adi,14 Eylül Anadolu Lisesi,10
Lise Adi,AÖL,10
Lise Adi,Ercişli Emrah Anadolu Lisesi,10
Lise Adi,Gelenbevi Anadolu Lisesi,10
Lise Adi,Sezai Karakoç Anadolu lisesi,10
Lise Adi,Kayseri Anadolu Lisesi,10
Lise Adi,Patnos Anadolu Lisesi,10
Lise Adi,Fatma Saygın Anadolu Lisesi,10
Lise Adi,Başkent Anadolu Lisesi,10
Lise Adi,Çağdaşkent Anadolu Lisesi,10
Lise Adi,Tenzile Erdoğan Kız Anadolu İmam Hatip Lisesi,10
Lise Adi,Gülşen Batar Anadolu Lisesi,10
Lise Adi,Adana Erkek Lisesi,10
Lise Adi,Başakşehir Anadolu Lisesi,10
Lise Adi,Tokat Milli Piyango İhya Balak Fen Lisesi,10
Lise Adi,Alparslan Anadolu lisesi,10
Lise Adi,Sultangazi Atatürk Lisesi,10
Lise Adi,Abdulkadir Paksoy Lisesi,10
Lise Adi,Mustafa Elmas Arıcı Anadolu Lisesi,10
Lise Adi,Mustafa Eminoğlu Anadolu Lisesi,10
Lise Adi,Balçova Anadolu Lisesi,10
Lise Adi,Çorlu Ticaret Borsası Anadolu Lisesi,10
Lise Adi,Cizre merkez anadolu lisesi,10
Lise Adi,Nevzat Saygan Levent Saygan Anadolu Lisesi,10
Lise Adi,Kaya Karakaya Anadolu Lisesi,10
Lise Adi,Onur Ateş Anadolu Lisesi,10
Lise Adi,Yüreğir Halıcılar Anadolu Lisesi,10
Lise Adi,Kolukısa Anadolu Lisesi,10
Lise Adi,Ali Akkanat Anadolu Lisesi,10
Lise Adi,Ünye Anadolu Lisesi,10
Lise Adi,Bahçeşehir Fen ve Teknoloji Lisesi,10
Lise Adi,Sefaköy Anadolu Lisesi,10
Lise Adi,Kocatepe Mimar Kemal Anadolu Lisesi,10
Lise Adi,Yusuf Ziya Öner Fen Lisesi,10
Lise Adi,Mustafa Kemal Anadolu lisesi,10
Lise Adi,Akçaabat Anadolu Lisesi,10
Lise Adi,Dr.Kemal Naci Ekşi Anadolu Lisesi,10
Lise Adi,Remzi Yapıcı Anadolu Öğretmen Lisesi,10
Lise Adi,Trabzon Fen Lisesi,10
Lise Adi,Hüseyin Celal Yardımcı Fen Lisesi,10
Lise Adi,Celal Bayar Anadolu Lisesi,10
Lise Adi,Kernek Anadolu Lisesi,10
Lise Adi,Temel lise,10
Lise Adi,Mustafa Kaya Anadolu Lisesi,10
Lise Adi,Maltepe Fen Lisesi,10
Lise Adi,Aksaray Fen Lisesi,10
Lise Adi,Nesibe Aydın Yıldızlar Lisesi,10
Lise Adi,Edirne Yıldırım Beyazıt Anadolu Lisesi,10
Lise Adi,Çanakkale Anadolu Öğretmen Lisesi,10
Lise Adi,Malatya Turgut Özal Anadolu Lisesi,10
Lise Adi,Halıcı Ahmet Urkay Anadolu Lisesi,10
Lise Adi,Nazilli Menderes Anadolu Lisesi,10
Lise Adi,Mustafa Kemal Anadolu Öğretmen Lisesi,10
Lise Adi,Çankırı Süleyman Demirel Fen Lisesi,10
Lise Adi,Borsa Lisesi,10
Lise Adi,Niğde Anadolu Lisesi,10
Lise Adi,Milas Anadolu Lisesi,10
Lise Adi,Mamak Anadolu Lisesi,10
Lise Adi,Sivas Lisesi,10
Lise Adi,Prof. Dr. Necati Erşen Anadolu Öğretmen Lisesi,10
Lise Adi,Elazığ Lisesi,10
Lise Adi,Bilecik Anadolu Lisesi,10
Lise Adi,Manisa Lisesi,10
Lise Adi,Hatice Güzelcan Anadolu Lisesi,10
Lise Adi,gaziantep anadolu lisesi,10
Lise Adi,Özen Adalı Anadolu Lisesi,10
Lise Adi,Orhan Dengiz Anadolu Lisesi,10
Lise Adi,Kırımlı İsmail Rüştü Olcay Anadolu Lisesi,10
Lise Adi,Kars Fen Lisesi,10
Lise Adi,Sakarya Cemil Meriç Sosyal Bilimler Lisesi,10
Lise Adi,Konya Meram Fen Lisesi,9
Lise Adi,Emel-Mustafa Uşaklı Anadolu Lisesi,9
Lise Adi,Mehmet Baydar Anadolu Lisesi,9
Lise Adi,Açı temel lisesi,9
Lise Adi,Hasan Aybaba Anadolu Öğretmen Lisesi,9
Lise Adi,Dilnihat Özyeğin Anadolu Lisesi,9
Lise Adi,İmam hatip,9
Lise Adi,Sekine Evren Anadolu Lisesi,9
Lise Adi,Tuzla Anadolu Lisesi,9
Lise Adi,Ümraniye Merkez Anadolu Lisesi,9
Lise Adi,Hüseyin Yıldız Anadolu Lisesi,9
Lise Adi,Rize Anadolu Öğretmen Lisesi,9
Lise Adi,Gökşen Mustafa Yücel Anadolu Lisesi,9
Lise Adi,Gazipaşa Anadolu Lisesi,9
Lise Adi,Necip fazıl kısakürek anadolu lisesi,9
Lise Adi,Merzifon Fen Lisesi,9
Lise Adi,Gölcük Atatürk Anadolu Lisesi,9
Lise Adi,Davut Fırıncıoğlu Anadolu Lisesi,9
Lise Adi,GAZİ ANADOLU LİSESİ,9
Lise Adi,Bismil Anadolu lisesi,9
Lise Adi,Fen lisesi,9
Lise Adi,Yahya Kemal Beyatlı Lisesi,9
Lise Adi,Derince Anadolu Lisesi,9
Lise Adi,Ayşe Atıl Anadolu Lisesi,9
Lise Adi,Mustafa Doğan Anadolu Lisesi,9
Lise Adi,Çiğli Fen Lisesi,9
Lise Adi,Kurtuluş Anadolu Lisesi,9
Lise Adi,Tekirdağ Namık Kemal Anadolu Lisesi,9
Lise Adi,Göynük Fen Lisesi,9
Lise Adi,Doğa koleji,9
Lise Adi,Hacı Ahmet Akıncı Anadolu Lisesi,9
Lise Adi,Betül Can Anadolu Lisesi,9
Lise Adi,Toki Cumhuriyet Anadolu Lisesi,9
Lise Adi,VKV Koç Özel Lisesi,9
Lise Adi,Şanlıurfa Lisesi,9
Lise Adi,Bayraktar Anadolu Lisesi,9
Lise Adi,Ahmet Melih Doğan Anadolu Lisesi,9
Lise Adi,Güç Kardeşler Anadolu Lisesi,9
Lise Adi,Ali Çağlar Anadolu Lisesi,9
Lise Adi,Aöl,9
Lise Adi,Mustafa Şeker Anadolu Lisesi,9
Lise Adi,Özel İzmir Amerikan Koleji,9
Lise Adi,Ödemiş Ticaret Odası Anadolu Öğretmen Lisesi,9
Lise Adi,Yunus Emre Anadolu lisesi,9
Lise Adi,Tarık Buğra Anadolu Lisesi,9
Lise Adi,Üsküdar Anadolu Lisesi,9
Lise Adi,Rotary 100.Yıl Anadolu Lisesi,9
Lise Adi,Nazilli Fen Lisesi,9
Lise Adi,Hacı Hatice Turgut Lisesi,9
Lise Adi,İsmail Kulak Anadolu Lisesi,9
Lise Adi,Atışalanı Anadolu Lisesi,9
Lise Adi,Gaziemir Nevvar Salih İşgören Anadolu Lisesi,9
Lise Adi,Ayhan Sümer Anadolu Lisesi,9
Lise Adi,Mehmet Akif Ersoy Sosyal Bilimler Lisesi,9
Lise Adi,Tekirdağ Namık Kemal Lisesi,9
Lise Adi,Batıkent Anadolu Lisesi,9
Lise Adi,Aydın Atatürk Anadolu Lisesi,9
Lise Adi,Akif Ersezgin Anadolu Lisesi,9
Lise Adi,Mehmetçik Lisesi,9
Lise Adi,Şehit İlhan Kartal Anadolu Lisesi,9
Lise Adi,Batman anadolu lisesi,9
Lise Adi,Kadıköy Anadolu İmam Hatip Lisesi,9
Lise Adi,Fethiye Belediye Fen Lisesi,9
Lise Adi,Yaşar Kımıl Fen Lisesi,9
Lise Adi,Sapanca Anadolu Lisesi,9
Lise Adi,Adıyaman Fatih Anadolu Lisesi,9
Lise Adi,Behiye Dr. Nevhiz Işıl Anadolu Lisesi,9
Lise Adi,İncirli Lisesi,9
Lise Adi,Aliağa Anadolu Lisesi,9
Lise Adi,Ağrı Dağı Anadolu Lisesi,9
Lise Adi,Kayseri Endüstri Meslek Lisesi,9
Lise Adi,Mehmet Akif Ersoy,9
Lise Adi,Birey Anadolu Lisesi,9
Lise Adi,Körfez Fen Lisesi,9
Lise Adi,Efeler Anadolu Lisesi,9
Lise Adi,Kırklareli Atatürk Anadolu Lisesi,9
Lise Adi,Orhan Cemal Fersoy Anadolu Lisesi,9
Lise Adi,Kozan Fen Lisesi,9
Lise Adi,Çorum Atatürk Lisesi,9
Lise Adi,Gaziantep Vehbi Dinçerler Fen Lisesi,9
Lise Adi,Türk Eğitim Vakfı Anadolu Lisesi,9
Lise Adi,Behçet Kemal Çağlar Anadolu Lisesi,9
Lise Adi,Niyazi Mısri Sosyal Bilimler Lisesi,9
Lise Adi,Ankara Pursaklar Fen Lisesi,9
Lise Adi,Mehmet Cadıl Anadolu Öğretmen Lisesi,9
Lise Adi,Ordu Fen Lisesi,9
Lise Adi,Bozyazı Anadolu Lisesi,9
Lise Adi,Bandırma Anadolu Öğretmen Lisesi,9
Lise Adi,Kamil Miras Anadolu Lisesi,9
Lise Adi,Mersin Eyüp Aygar Fen Lisesi,9
Lise Adi,Sesim Sarpkaya Fen Lisesi,9
Lise Adi,Alanya Hasan Çolak Anadolu Lisesi,9
Lise Adi,Çapa Anadolu Öğretmen Lisesi,9
Lise Adi,Mahmut Çalık Anadolu Lisesi,9
Lise Adi,Mesleki Açık Öğretim Lisesi,9
Lise Adi,Bafra Anadolu Lisesi,9
Lise Adi,Tes-iş Anadolu Lisesi,9
Lise Adi,Ali Karasu Anadolu Lisesi,9
Lise Adi,Diyarbakır Nevzat Ayaz Anadolu Lisesi,9
Lise Adi,Koç Özel Lisesi,9
Lise Adi,Aydın Süleyman Demirel Anadolu Lisesi,9
Lise Adi,Ramazan Atıl Lisesi,9
Lise Adi,Beykoz Anadolu Lisesi,9
Lise Adi,Polis Koleji,9
Lise Adi,Celal Aras Anadolu Lisesi,9
Lise Adi,Batman fen lisesi,9
Lise Adi,Serik Anadolu Lisesi,9
Lise Adi,Burhaniye Anadolu Lisesi,9
Lise Adi,60.Yıl Anadolu Lisesi,9
Lise Adi,Kavram temel lisesi,9
Lise Adi,Gediz Fen Lisesi,9
Lise Adi,Üsküdar Çağrıbey Anadolu Lisesi,9
Lise Adi,Sivas Anadolu Lisesi,9
Lise Adi,Tekirdağ Fen Lisesi,9
Lise Adi,Biga Anadolu Lisesi,9
Lise Adi,Şehit Turgut Solak Fen Lisesi,9
Lise Adi,Danişment Gazi Anadolu Lisesi,9
Lise Adi,Teğmen Ali Rıza Akıncı Anadolu Lisesi,9
Lise Adi,Balıkesir Cumhuriyet Anadolu Lisesi,8
Lise Adi,İzzet Ünver Lisesi,8
Lise Adi,Rize Sosyal Bilimler Lisesi,8
Lise Adi,Yüksel Acun Anadolu Lisesi,8
Lise Adi,Mersin Mehmet Akif Ersoy Sosyal Bilimler Lisesi,8
Lise Adi,Ayhan Bozpınar Anadolu Lisesi,8
Lise Adi,Bursa Hürriyet Anadolu Lisesi,8
Lise Adi,Van Anadolu Öğretmen Lisesi,8
Lise Adi,Bursa Fen Koleji,8
Lise Adi,Hamdi Bozbağ Anadolu Lisesi,8
Lise Adi,Erdemli Anadolu Lisesi,8
Lise Adi,Şırnak lisesi,8
Lise Adi,ANKARA ATATÜRK ANADOLU LİSESİ,8
Lise Adi,Balakgazi Lisesi,8
Lise Adi,Alptekin Anadolu Lisesi,8
Lise Adi,Kazım Karabekir Anadolu lisesi,8
Lise Adi,Çorum Anadolu Lisesi,8
Lise Adi,Çanakkale Özel Fen Lisesi,8
Lise Adi,FATİH ANADOLU LİSESİ,8
Lise Adi,Demir Karamancı Anadolu Lisesi,8
Lise Adi,Nevzat Ayaz Anadolu lisesi,8
Lise Adi,Atatürk Mesleki ve Teknik Anadolu Lisesi,8
Lise Adi,MEHMET AKİF ERSOY LİSESİ,8
Lise Adi,Çan İbrahim Bodur Anadolu Lisesi,8
Lise Adi,Ayrancı Aysel Yücetürk Anadolu Lisesi,8
Lise Adi,Ağrı Anadolu Lisesi,8
Lise Adi,Keşap Fen Lisesi,8
Lise Adi,Saint Benoit Fransız Lisesi,8
Lise Adi,Ömer Seyfettin Anadolu Lisesi,8
Lise Adi,Cemal Mümtaz Anadolu Öğretmen Lisesi,8
Lise Adi,Gaffar Okkan Anadolu Lisesi,8
Lise Adi,Şehit İlhan Küçüksolak Anadolu Lisesi,8
Lise Adi,Mimar Sinan Anadolu lisesi,8
Lise Adi,Şehit Fazıl Yıldırım Anadolu Lisesi,8
Lise Adi,Ahmet Kurttepeli Lisesi,8
Lise Adi,Çeaş Anadolu Lisesi,8
Lise Adi,Sâmiha Ayverdi Anadolu Lisesi,8
Lise Adi,Osmangazi Lisesi,8
Lise Adi,Ahmet Eren Anadolu Lisesi,8
Lise Adi,Tevfik İleri Anadolu İmam Hatip Lisesi,8
Lise Adi,Cizre merkez Anadolu lisesi,8
Lise Adi,Celal Toraman Anadolu Lisesi,8
Lise Adi,İbrahim Hakkı Fen Lisesi,8
Lise Adi,Vedat Topçuoğlu Anadolu Lisesi,8
Lise Adi,İzmir Özel Türk Koleji,8
Lise Adi,Final Lisesi,8
Lise Adi,Şehit Özcan Kan Fen Lisesi,8
Lise Adi,Muş fen lisesi,8
Lise Adi,Gaziantep lisesi,8
Lise Adi,Patnos Anadolu lisesi,8
Lise Adi,MALTEPE ASKERİ LİSESİ,8
Lise Adi,Yavuz Selim Lisesi,8
Lise Adi,Şehzadeler Gediz Anadolu Lisesi,8
Lise Adi,Enerjisa Bandırma Fen Lisesi,8
Lise Adi,Uğur Okulları,8
Lise Adi,Hacı Hatice Bayraktar Anadolu Lisesi,8
Lise Adi,Rıza Ertuğrul Eryılmaz Anadolu Lisesi,8
Lise Adi,Turhan Tayan Anadolu Lisesi,8
Lise Adi,Afyon Süleyman Demirel Fen Lisesi,8
Lise Adi,Nevşehir Anadolu Öğretmen Lisesi,8
Lise Adi,Siirt Atatürk Anadolu Lisesi,8
Lise Adi,Şehit Ali İhsan Kalmaz Anadolu Lisesi,8
Lise Adi,Fethiye Anadolu Lisesi,8
Lise Adi,Özel Sınav Temel Lisesi,8
Lise Adi,Ankara Lisesi (Anadolu),8
Lise Adi,Turgut Özal Anadolu lisesi,8
Lise Adi,Nafi Güral Fen Lisesi,8
Lise Adi,Figen Sakallıoğlu Anadolu Lisesi,8
Lise Adi,Afşin Fen Lisesi,8
Lise Adi,Muğla Gazi Anadolu Lisesi,8
Lise Adi,Güzelbahçe 60. Yıl Anadolu Lisesi,8
Lise Adi,Ali Fuat Başgil Sosyal Bilimler Lisesi,8
Lise Adi,Alp Oğuz Anadolu Lisesi,8
Lise Adi,Osmaniye Anadolu Lisesi,8
Lise Adi,Mecidiyeköy Anadolu Lisesi,8
Lise Adi,Çukurova Toroslar Anadolu Lisesi,8
Lise Adi,Muğla Anadolu Öğretmen Lisesi,8
Lise Adi,Hacı Zarife Çelebi Aygar Anadolu Lisesi,8
Lise Adi,Ali Fuat Başgil Anadolu Lisesi,8
Lise Adi,İmam Hatip,8
Lise Adi,Nevzat Karabağ Anadolu Öğretmen Lisesi,8
Lise Adi,Kemer Anadolu Lisesi,8
Lise Adi,Çağlayan Lisesi,8
Lise Adi,Hatay Hüseyin Özbuğday Anadolu Lisesi,8
Lise Adi,Samsun Tülay Başaran Anadolu Lisesi,8
Lise Adi,Gazi anadolu lisesi,8
Lise Adi,Düzce Fen Lisesi,8
Lise Adi,Aydın Doğan Anadolu İletişim Meslek Lisesi,8
Lise Adi,Hasan Sabriye Gümüş Anadolu Lisesi,8
Lise Adi,Mesleki ve teknik Anadolu lisesi,8
Lise Adi,Toki Anadolu Lisesi,8
Lise Adi,Halkalı Toplu Konut Lisesi,8
Lise Adi,Barbaros İMKB Lisesi,8
Lise Adi,Düvenciler Anadolu Lisesi,8
Lise Adi,İMKB Gürsu Anadolu Lisesi,8
Lise Adi,mehmet akif ersoy lisesi,8
Lise Adi,Abbas Sıdıka Çalık Anadolu Lisesi,8
Lise Adi,Gülser Mehmet Bolluk Anadolu Lisesi,8
Lise Adi,Çengelköy Lisesi,8
Lise Adi,Sancaktepe Anadolu Lisesi,8
Lise Adi,Bartın Hasan Sabri Çavuşoğlu Fen Lisesi,8
Lise Adi,TEB Ataşehir Anadolu Lisesi,8
Lise Adi,Okyanus Koleji,8
Lise Adi,Süleyman Demirel Lisesi,8
Lise Adi,Sınav Lisesi,8
Lise Adi,Narlıdere Anadolu Lisesi,8
Lise Adi,Muammer Dereli Anadolu Öğretmen Lisesi,8
Lise Adi,Mehmet niyazi altuğ anadolu lisesi,8
Lise Adi,Toroslar Anadolu Lisesi,8
Lise Adi,Selma Yiğitalp Anadolu Lisesi,8
Lise Adi,endüstri meslek lisesi,8
Lise Adi,Alanya Lisesi,8
Lise Adi,Altındağ Gazi Anadolu Lisesi,8
Lise Adi,Haluk Ündeğer Anadolu Lisesi,8
Lise Adi,Darıca Ülkün Yalçın Anadolu Lisesi,8
Lise Adi,Fevzi Çakmak Lisesi,8
Lise Adi,ODTÜ Geliştirme Vakfı Özel Lisesi,8
Lise Adi,Antalya Erünal Sosyal Bilimler Lisesi,8
Lise Adi,Bergama Akif Ersezgin Anadolu Lisesi,8
Lise Adi,Rıfat Dağdelen Anadolu Lisesi,8
Lise Adi,Sami Evkuran Anadolu Lisesi,8
Lise Adi,Manisa Anadolu Öğretmen Lisesi,8
Lise Adi,Seferihisar Anadolu Lisesi,8
Lise Adi,Fen bilimleri temel lisesi,8
Lise Adi,Bayrampaşa Anadolu Lisesi,8
Lise Adi,Atılım Anadolu Lisesi,8
Lise Adi,Emlak Konut Mimar Sinan Anadolu Lisesi,8
Lise Adi,Düzce Lisesi,8
Lise Adi,BURSA ANADOLU LİSESİ,8
Lise Adi,Seyhan Anadolu Lisesi,8
Lise Adi,Kaynarca Şevket Sabancı Lisesi,8
Lise Adi,Ana madde: Samsundaki liseler listesi,8
Lise Adi,Trabzon Lisesi,8
Lise Adi,Muratpaşa Lisesi,8
Lise Adi,Zühtü Kurtulmuş Anadolu Lisesi,8
Lise Adi,Atatürk Anadolu Teknik Lisesi,8
Lise Adi,Rauf Denktaş Lisesi,8
Lise Adi,Salih Korkut Budaras Anadolu Öğretmen Lisesi,8
Lise Adi,Şehit Üsteğmen Selçuk Esedoğlu Anadolu Lisesi,8
Lise Adi,Karatay Lisesi,8
Lise Adi,Bursa Tofaş Fen Lisesi,8
Lise Adi,Konya Anadolu Öğretmen Lisesi,8
Lise Adi,Reha Alemdaroğlu Anadolu Lisesi,8
Lise Adi,Ertuğrulgazi Anadolu Lisesi,8
Lise Adi,Çimentaş Anadolu Lisesi,8
Lise Adi,Ayvalık Anadolu Lisesi,8
Lise Adi,Tes-iş Anadolu lisesi,8
Lise Adi,Rezan Has Anadolu Lisesi,8
Lise Adi,Halide Edip Lisesi,8
Lise Adi,Adil Karaağaç Anadolu Teknik Lisesi,7
Lise Adi,Nuri Cıngıllıoğlu Lisesi,7
Lise Adi,Adapazarı Özel Enka Anadolu Lisesi,7
Lise Adi,milli piyango anadolu lisesi,7
Lise Adi,Safranbolu Anadolu Lisesi,7
Lise Adi,Şirinyer Anadolu Lisesi,7
Lise Adi,Gülkent Anadolu Lisesi,7
Lise Adi,Giresun Anadolu Lisesi,7
Lise Adi,Mehmet Gümüşer Anadolu Lisesi,7
Lise Adi,yıldırım beyazıt anadolu lisesi,7
Lise Adi,Pema Koleji,7
Lise Adi,Kocasinan Ahmet Eren Anadolu Lisesi,7
Lise Adi,Zonguldak İMKB Anadolu Öğretmen Lisesi,7
Lise Adi,midyat imkb anadolu lisesi,7
Lise Adi,Mehmet Orhun Yaylacı Anadolu Lisesi,7
Lise Adi,Akmercan Anadolu Lisesi,7
Lise Adi,Gebze Anibal Anadolu Lisesi,7
Lise Adi,Huriye Süer Anadolu Lisesi,7
Lise Adi,Tire Öğretmen Melahat Aksoy Anadolu Öğretmen Lisesi,7
Lise Adi,Buca Fen Lisesi,7
Lise Adi,Uğur lisesi,7
Lise Adi,Urla Hakan Çeken Anadolu Lisesi,7
Lise Adi,samiha ayverdi anadolu lisesi,7
Lise Adi,Erdem Beyazıt Anadolu Lisesi,7
Lise Adi,İmkb anadolu lisesi,7
Lise Adi,Çiftlikköy Atatürk Anadolu Lisesi,7
Lise Adi,Mehmet Akif ersoy Anadolu lisesi,7
Lise Adi,Çorlu İMKB Fen Lisesi,7
Lise Adi,Çorlu Mehmet Akif Ersoy Anadolu Lisesi,7
Lise Adi,İskenderun Demir Çelik Anadolu Lisesi,7
Lise Adi,Anafartalar Lisesi,7
Lise Adi,Deniz Lisesi,7
