Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
,hayir,evet,kyk,300-500
,hayir,evet,kredi ve yurtlar kurumu-kyk(geri odemeli),500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,evet,kyk/ kredi aliyorum.,500 ve uzeri
,hayir,hayir,,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,evet,susehri ilim ve egitim vakfi,300-500
,hayir,evet,kredi yurtlar kurum,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar genel mudurlugu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk burs,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,bogazici yoneticiler vakf,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,dost eli konya,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,tat metal,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,evet,devl,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,evet,hacilar vakfi,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk ve istanbul sanayi odasi vakfi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,yuksek ogrenim kurumlari,500 ve uzeri
,hayir,hayir,,
,hayir,evet,sinop egitim vakfi,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk kredi,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi y,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,enka spor egitim ve sosyal yardim vakfi,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu (kyk),500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu aliyorum,500 ve uzeri
,hayir,evet,kredi ve yurtlar genel mudurlugu,500 ve uzeri
,hayir,evet,kyk kredi bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,an,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,elginkan vakfi,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,devl,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,toplum gonulluleri vakfi,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu (kyk),500 ve uzeri
,hayir,hayir,,
,hayir,evet,turkiye anneler dernegi,300-500
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,ky,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,devlet,300-500
,hayir,evet,kredi yurtlar kurumu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,300-500
,hayir,evet,devlet bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu aliyorum,300-500
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk(geri odemeli),300-500
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk ve cydd,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,evet,nufusa kayitli oldugum ilcenin bir kasabasinin hayirseverlerinin kurdugu bir dernekten ayda 200 tl olmak uzere burs almaktayim.,300-500
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,turk egitim vakfi,500 ve uzeri
,hayir,evet,mersin ticaret borsasi,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,terzioglu vakf,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,yuksek ogrenim kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,sadece kyk bursu aliyorum,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk burs kredisi,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk devlet bursu,500 ve uzeri
,hayir,evet,kyk kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk kredi aliyom,500 ve uzeri
,hayir,evet,kyk,300-500
,hayir,evet,hacilar yardim ve dayanisma kultur vakfi,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kredi ve yurtlar kurumu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,toplum gonulluleri vakfi,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,k,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,turk egitim vakfi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,bogazici universitesi vakfi,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,k,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,k,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,ali akkanat,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,t3,diger
,hayir,evet,kyk geri odemeli ogrenim kredisi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,evet,sabanci vakfindan basari bursu aliyorum. fellow programina kabul almam durumunda bu bursu iptal edecegim.,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,itu mezunlar dernegi,300-500
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumuna,300-500
,hayir,evet,anadolu genclik dernegi,
,hayir,evet,kym,500 ve uzeri
,hayir,hayir,,
,hayir,evet,k,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk bursu aliyorum.550 tl.,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk devlet bursu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,ozel is adamindan basari bursu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,sureyya agaoglu egitim ve ogretim vakfi,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk bursu,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk bursu ali,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,anonim bilmiyorum,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk bursu,300-500
,hayir,evet,kocaeli gultas hafriyat ankara ozyigit tekstil,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kiredi yurtlar kurumu,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,polis esleri dernegi,diger
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,darkmen tekstil firmasi,500 ve uzeri
,hayir,evet,devlet bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,almiyorum,500 ve uzeri
,hayir,evet,ky,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,devlet kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,koc,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,isov,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar genel mudurlugu - ilk 100 bur,500 ve uzeri
,hayir,evet,"kredi ve yurtlar genel mudurlugu- ilk 100 bursu bogazici universitesi- ilk 100 siralamasi dolayisiyla, yemek, spor salonu ve hav",500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk ogrenim kredisi,300-500
,hayir,hayir,,
,hayir,evet,yuksek ogretim bursu,500 ve uzeri
,hayir,evet,kyk bursu aliyorum,500 ve uzeri
,hayir,hayir,,
,hayir,evet,k,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,d,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,istanbul sanayi odasi vakfi,500 ve uzeri
,hayir,evet,kayserililer dernegi,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,evet,istanbul sanayi odasi vakfi,500 ve uzeri
,hayir,evet,kredi yurtlar kurumu,
,hayir,hayir,,
,hayir,evet,k,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,burs almiyorum,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,genclik ve spor bakanligi,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,evet,kredi ve yurtlar genel mudurlugu,500 ve uzeri
,hayir,evet,"istanbul sanayi odasi, itu vakfi",500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,diger
,hayir,hayir,,
,hayir,evet,kyk geri odemeli kredi bursu aliyorum,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar (kyk),500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,evet,kyk,300-500
,hayir,evet,devlet kyk,300-500
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu devlet bur,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,cagdas yasami destekle,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,opet,300-500
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,k,500 ve uzeri
,hayir,hayir,,
,hayir,evet,k,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,tinaztepe egitim kultur ve sosyal yardimlasma vakfi,diger
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,tanidiklarim araciligiyla durumu burs vermeye elverisli olan kisilerden aliyorum,500 ve uzeri
,hayir,evet,akbank emekli sandigi,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,yok,500 ve uzeri
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,300-500
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,huseyin akif terzioglu sefkat yuvasi vakfi,300-500
,hayir,evet,kredi yurtlar kurumu,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,turk egitim vakfi,500 ve uzeri
,hayir,evet,kyk dan aliyorum,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,300-500
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk geri odemeli,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,devlet,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,k,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk kredisi ve babamin calistigi kurumdan(ozturk findik) 180 tl burs aliyorum.,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,evet,kyk (kredi ve yurtlar genel mudurlugu),300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,t,
,hayir,hayir,,
,hayir,evet,r,diger
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,turk egitim vakfi,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk bursu aliyorum,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,sancaklar vakfi,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,nafi gural egitim vakfi,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk bursu (550 tl),500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,sanko,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk bursu,500 ve uzeri
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,celikel egitim vakfi,500 ve uzeri
,hayir,evet,ibb,300-500
,hayir,evet,kyk,500 ve uzeri
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,bogazici universitesi,300-500
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,cagdas yasami destekleme dernegi,diger
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,300-500
,hayir,hayir,,
,hayir,hayir,,
,hayir,hayir,,
,hayir,evet,kyk,
,hayir,hayir,,
,hayir,evet,"genclik spor bakanligi, kredi yurtlar kurumu.",500 ve uzeri
,hayir,hayir,,
,hayir,evet,kyk,500 ve uzeri
,hayir,hayir,,
,hayir,evet,"anadolu vakfi, haziran 2020 itibari ile sona erdi.",300-500
,hayir,hayir,,
,hayir,hayir,,
